Время [c],Напряжение[B]
0.1488,1.9735
0.1494,1.9735
0.1501,1.9786
0.1507,1.9786
0.1514,1.9786
0.1520,1.9786
0.1527,1.9786
0.1533,1.9684
0.1540,1.9684
0.1546,1.9786
0.1553,1.9786
0.1560,1.9786
0.1566,1.9786
0.1573,1.9735
0.1579,1.9786
0.1586,1.9786
0.1592,1.9735
0.1598,1.9786
0.1605,1.9684
0.1612,1.9735
0.1618,1.9786
0.1624,1.9735
0.1631,1.9735
0.1638,1.9735
0.1645,1.9786
0.1652,1.9735
0.1658,1.9735
0.1665,1.9786
0.1672,1.9786
0.1678,1.9735
0.1685,1.9735
0.1691,1.9786
0.1698,1.9786
0.1704,1.9684
0.1710,1.9735
0.1717,1.9786
0.1724,1.9735
0.1730,1.9684
0.1736,1.9735
0.1743,1.9735
0.1750,1.9735
0.1756,1.9735
0.1763,1.9786
0.1770,1.9786
0.1776,1.9735
0.1782,1.9684
0.1787,1.9786
0.1793,1.9735
0.1798,1.9684
0.1804,1.9786
0.1809,1.9735
0.1815,1.9735
0.1821,1.9684
0.1827,1.9735
0.1832,1.9786
0.1838,1.9735
0.1843,1.9786
0.1850,1.9735
0.1856,1.9684
0.1862,1.9735
0.1868,1.9684
0.1873,1.9735
0.1880,1.9735
0.1886,1.9735
0.1893,1.9684
0.1900,1.9684
0.1907,1.9735
0.1914,1.9735
0.1921,1.9735
0.1929,1.9786
0.1936,1.9735
0.1943,1.9735
0.1950,1.9735
0.1957,1.9634
0.1963,1.9684
0.1970,1.9735
0.1976,1.9735
0.1983,1.9634
0.1989,1.9735
0.1995,1.9735
0.2001,1.9786
0.2008,1.9735
0.2015,1.9786
0.2022,1.9735
0.2029,1.9684
0.2036,1.9735
0.2044,1.9684
0.2051,1.9735
0.2058,1.9684
0.2065,1.9735
0.2072,1.9735
0.2079,1.9735
0.2086,1.9684
0.2093,1.9735
0.2100,1.9735
0.2107,1.9735
0.2114,1.9684
0.2120,1.9735
0.2126,1.9684
0.2133,1.9684
0.2140,1.9684
0.2147,1.9684
0.2153,1.9735
0.2160,1.9735
0.2166,1.9684
0.2172,1.9634
0.2178,1.9735
0.2184,1.9684
0.2190,1.9684
0.2197,1.9735
0.2204,1.9735
0.2211,1.9684
0.2218,1.9735
0.2226,1.9735
0.2233,1.9735
0.2240,1.9735
0.2247,1.9735
0.2254,1.9634
0.2261,1.9634
0.2268,1.9735
0.2275,1.9684
0.2282,1.9684
0.2289,1.9684
0.2296,1.9735
0.2304,1.9684
0.2311,1.9735
0.2318,1.9684
0.2324,1.9735
0.2330,1.9684
0.2337,1.9735
0.2343,1.9684
0.2349,1.9684
0.2355,1.9634
0.2362,1.9735
0.2368,1.9735
0.2374,1.9735
0.2380,1.9684
0.2387,1.9634
0.2394,1.9684
0.2401,1.9583
0.2407,1.9735
0.2415,1.9735
0.2422,1.9684
0.2429,1.9684
0.2436,1.9735
0.2443,1.9735
0.2450,1.9735
0.2457,1.9634
0.2464,1.9684
0.2471,1.9735
0.2478,1.9684
0.2484,1.9735
0.2491,1.9735
0.2498,1.9735
0.2504,1.9684
0.2511,1.9735
0.2517,1.9684
0.2524,1.9735
0.2531,1.9786
0.2538,1.9735
0.2545,1.9684
0.2551,1.9735
0.2558,1.9786
0.2564,1.9735
0.2571,1.9735
0.2577,1.9684
0.2582,1.9735
0.2589,1.9735
0.2596,1.9735
0.2606,1.9735
0.2613,1.9735
0.2620,1.9735
0.2627,1.9684
0.2636,1.9735
0.2646,1.9735
0.2655,1.9786
0.2662,1.9735
0.2669,1.9786
0.2676,1.9735
0.2684,1.9735
0.2691,1.9735
0.2699,1.9786
0.2707,1.9786
0.2715,1.9735
0.2724,1.9735
0.2732,1.9786
0.2740,1.9786
0.2747,1.9735
0.2755,1.9786
0.2762,1.9684
0.2770,1.9735
0.2779,1.9786
0.2786,1.9786
0.2794,1.9786
0.2802,1.9786
0.2810,1.9735
0.2818,1.9684
0.2826,1.9735
0.2835,1.9786
0.2843,1.9684
0.2852,1.9735
0.2862,1.9684
0.2870,1.9786
0.2878,1.9786
0.2886,1.9786
0.2893,1.9786
0.2900,1.9735
0.2909,1.9786
0.2916,1.9786
0.2924,1.9786
0.2932,1.9684
0.2939,1.9735
0.2946,1.9684
0.2953,1.9735
0.2961,1.9735
0.2968,1.9735
0.2975,1.9786
0.2983,1.9786
0.2991,1.9786
0.2999,1.9735
0.3007,1.9684
0.3015,1.9735
0.3024,1.9786
0.3032,1.9684
0.3039,1.9786
0.3047,1.9786
0.3054,1.9735
0.3061,1.9786
0.3069,1.9735
0.3076,1.9735
0.3087,1.9684
0.3098,1.9786
0.3109,1.9735
0.3117,1.9735
0.3124,1.9684
0.3131,1.9735
0.3140,1.9684
0.3150,1.9735
0.3159,1.9684
0.3167,1.9735
0.3175,1.9735
0.3183,1.9735
0.3190,1.9735
0.3199,1.9735
0.3208,1.9735
0.3218,1.9684
0.3227,1.9684
0.3234,1.9684
0.3240,1.9735
0.3247,1.9684
0.3253,1.9735
0.3259,1.9735
0.3266,1.9735
0.3272,1.9786
0.3278,1.9735
0.3285,1.9684
0.3291,1.9684
0.3298,1.9786
0.3305,1.9684
0.3312,1.9684
0.3319,1.9684
0.3325,1.9735
0.3331,1.9684
0.3338,1.9735
0.3344,1.9684
0.3351,1.9684
0.3358,1.9684
0.3365,1.9735
0.3371,1.9684
0.3377,1.9583
0.3384,1.9684
0.3390,1.9583
0.3396,1.9684
0.3403,1.9684
0.3409,1.9735
0.3416,1.9634
0.3423,1.9684
0.3430,1.9634
0.3437,1.9684
0.3444,1.9583
0.3450,1.9684
0.3457,1.9735
0.3464,1.9684
0.3471,1.9684
0.3479,1.9684
0.3486,1.9684
0.3493,1.9684
0.3499,1.9684
0.3506,1.9684
0.3513,1.9634
0.3520,1.9634
0.3526,1.9583
0.3533,1.9634
0.3541,1.9684
0.3547,1.9684
0.3554,1.9634
0.3561,1.9735
0.3568,1.9684
0.3575,1.9684
0.3582,1.9583
0.3589,1.9634
0.3596,1.9684
0.3603,1.9684
0.3610,1.9684
0.3617,1.9634
0.3624,1.9583
0.3631,1.9684
0.3638,1.9634
0.3645,1.9634
0.3652,1.9684
0.3659,1.9634
0.3666,1.9634
0.3673,1.9634
0.3680,1.9634
0.3686,1.9634
0.3693,1.9634
0.3700,1.9634
0.3708,1.9583
0.3714,1.9634
0.3721,1.9583
0.3729,1.9634
0.3735,1.9634
0.3742,1.9684
0.3749,1.9583
0.3756,1.9583
0.3763,1.9532
0.3769,1.9634
0.3776,1.9634
0.3783,1.9634
0.3790,1.9634
0.3796,1.9634
0.3804,1.9634
0.3810,1.9634
0.3817,1.9583
0.3824,1.9634
0.3831,1.9634
0.3837,1.9583
0.3844,1.9634
0.3851,1.9583
0.3857,1.9634
0.3864,1.9634
0.3871,1.9634
0.3878,1.9583
0.3884,1.9634
0.3891,1.9634
0.3898,1.9583
0.3905,1.9532
0.3911,1.9532
0.3918,1.9583
0.3924,1.9583
0.3931,1.9634
0.3938,1.9634
0.3944,1.9583
0.3952,1.9583
0.3959,1.9634
0.3965,1.9583
0.3972,1.9634
0.3979,1.9583
0.3986,1.9532
0.3992,1.9583
0.4000,1.9583
0.4006,1.9532
0.4012,1.9583
0.4019,1.9583
0.4025,1.9634
0.4032,1.9532
0.4038,1.9532
0.4045,1.9532
0.4051,1.9532
0.4058,1.9482
0.4065,1.9532
0.4071,1.9583
0.4078,1.9634
0.4086,1.9482
0.4092,1.9583
0.4100,1.9583
0.4109,1.9583
0.4118,1.9634
0.4126,1.9583
0.4135,1.9532
0.4143,1.9532
0.4150,1.9532
0.4157,1.9583
0.4164,1.9482
0.4170,1.9583
0.4177,1.9532
0.4183,1.9583
0.4190,1.9634
0.4197,1.9532
0.4204,1.9532
0.4211,1.9583
0.4218,1.9532
0.4225,1.9532
0.4232,1.9532
0.4240,1.9532
0.4247,1.9532
0.4254,1.9583
0.4261,1.9583
0.4267,1.9583
0.4275,1.9482
0.4282,1.9583
0.4289,1.9482
0.4296,1.9583
0.4303,1.9532
0.4310,1.9583
0.4317,1.9583
0.4324,1.9634
0.4331,1.9532
0.4338,1.9532
0.4345,1.9532
0.4352,1.9583
0.4359,1.9532
0.4366,1.9532
0.4373,1.9482
0.4380,1.9532
0.4387,1.9482
0.4394,1.9583
0.4401,1.9583
0.4408,1.9532
0.4415,1.9532
0.4422,1.9532
0.4430,1.9583
0.4437,1.9532
0.4444,1.9583
0.4451,1.9583
0.4458,1.9583
0.4464,1.9532
0.4472,1.9482
0.4479,1.9532
0.4486,1.9583
0.4493,1.9532
0.4501,1.9482
0.4507,1.9532
0.4514,1.9583
0.4521,1.9532
0.4529,1.9532
0.4536,1.9532
0.4544,1.9532
0.4551,1.9532
0.4558,1.9583
0.4566,1.9532
0.4573,1.9532
0.4580,1.9532
0.4588,1.9482
0.4595,1.9482
0.4603,1.9532
0.4610,1.9532
0.4617,1.9532
0.4625,1.9532
0.4632,1.9532
0.4640,1.9482
0.4647,1.9532
0.4655,1.9532
0.4662,1.9482
0.4669,1.9532
0.4676,1.9532
0.4683,1.9431
0.4690,1.9482
0.4697,1.9532
0.4704,1.9583
0.4711,1.9532
0.4718,1.9482
0.4725,1.9482
0.4732,1.9482
0.4740,1.9532
0.4747,1.9532
0.4755,1.9482
0.4762,1.9380
0.4770,1.9532
0.4777,1.9482
0.4784,1.9482
0.4791,1.9532
0.4798,1.9532
0.4806,1.9532
0.4813,1.9482
0.4821,1.9431
0.4829,1.9532
0.4836,1.9532
0.4843,1.9482
0.4851,1.9482
0.4858,1.9532
0.4865,1.9482
0.4873,1.9431
0.4881,1.9482
0.4889,1.9532
0.4896,1.9532
0.4903,1.9532
0.4911,1.9532
0.4918,1.9482
0.4926,1.9532
0.4933,1.9532
0.4941,1.9482
0.4948,1.9482
0.4955,1.9482
0.4962,1.9482
0.4969,1.9482
0.4976,1.9482
0.4984,1.9532
0.4991,1.9532
0.4999,1.9583
0.5006,1.9532
0.5014,1.9482
0.5022,1.9482
0.5029,1.9482
0.5037,1.9482
0.5045,1.9482
0.5052,1.9482
0.5060,1.9532
0.5067,1.9482
0.5075,1.9482
0.5082,1.9482
0.5089,1.9482
0.5096,1.9482
0.5104,1.9532
0.5112,1.9532
0.5119,1.9431
0.5127,1.9482
0.5134,1.9482
0.5141,1.9482
0.5149,1.9482
0.5156,1.9431
0.5163,1.9482
0.5171,1.9482
0.5179,1.9380
0.5187,1.9482
0.5194,1.9482
0.5202,1.9532
0.5209,1.9482
0.5217,1.9380
0.5225,1.9482
0.5233,1.9482
0.5241,1.9482
0.5248,1.9532
0.5256,1.9482
0.5263,1.9532
0.5270,1.9482
0.5278,1.9431
0.5285,1.9482
0.5293,1.9482
0.5300,1.9482
0.5307,1.9482
0.5315,1.9482
0.5322,1.9482
0.5330,1.9482
0.5337,1.9431
0.5344,1.9482
0.5352,1.9482
0.5359,1.9482
0.5366,1.9482
0.5373,1.9431
0.5380,1.9482
0.5387,1.9482
0.5394,1.9431
0.5402,1.9482
0.5410,1.9482
0.5417,1.9431
0.5424,1.9482
0.5432,1.9482
0.5439,1.9482
0.5446,1.9532
0.5453,1.9482
0.5461,1.9380
0.5468,1.9482
0.5476,1.9380
0.5483,1.9482
0.5491,1.9482
0.5497,1.9482
0.5504,1.9482
0.5511,1.9431
0.5518,1.9482
0.5526,1.9431
0.5533,1.9329
0.5540,1.9482
0.5547,1.9482
0.5554,1.9482
0.5561,1.9482
0.5568,1.9380
0.5575,1.9380
0.5583,1.9482
0.5591,1.9482
0.5599,1.9482
0.5606,1.9431
0.5613,1.9431
0.5620,1.9532
0.5627,1.9482
0.5634,1.9482
0.5641,1.9482
0.5648,1.9431
0.5655,1.9380
0.5661,1.9431
0.5668,1.9482
0.5674,1.9482
0.5681,1.9431
0.5689,1.9431
0.5697,1.9482
0.5705,1.9431
0.5713,1.9431
0.5721,1.9482
0.5729,1.9431
0.5737,1.9431
0.5744,1.9431
0.5751,1.9482
0.5759,1.9431
0.5767,1.9431
0.5774,1.9431
0.5783,1.9482
0.5790,1.9380
0.5798,1.9380
0.5805,1.9431
0.5813,1.9431
0.5819,1.9482
0.5827,1.9431
0.5836,1.9431
0.5844,1.9431
0.5851,1.9482
0.5859,1.9431
0.5866,1.9431
0.5874,1.9431
0.5881,1.9532
0.5889,1.9431
0.5896,1.9431
0.5903,1.9482
0.5911,1.9431
0.5919,1.9431
0.5927,1.9532
0.5935,1.9380
0.5942,1.9431
0.5950,1.9431
0.5958,1.9482
0.5965,1.9431
0.5972,1.9380
0.5980,1.9431
0.5987,1.9482
0.5995,1.9431
0.6005,1.9380
0.6013,1.9431
0.6022,1.9431
0.6030,1.9431
0.6038,1.9380
0.6047,1.9431
0.6056,1.9431
0.6064,1.9431
0.6073,1.9431
0.6080,1.9431
0.6088,1.9380
0.6095,1.9431
0.6103,1.9431
0.6111,1.9431
0.6118,1.9431
0.6126,1.9431
0.6133,1.9380
0.6140,1.9431
0.6147,1.9329
0.6154,1.9482
0.6162,1.9431
0.6170,1.9431
0.6177,1.9380
0.6184,1.9431
0.6191,1.9482
0.6198,1.9380
0.6206,1.9431
0.6213,1.9431
0.6221,1.9380
0.6228,1.9380
0.6236,1.9431
0.6243,1.9431
0.6251,1.9431
0.6257,1.9431
0.6263,1.9329
0.6269,1.9431
0.6274,1.9431
0.6280,1.9431
0.6285,1.9431
0.6290,1.9380
0.6296,1.9431
0.6302,1.9279
0.6308,1.9431
0.6314,1.9431
0.6319,1.9380
0.6325,1.9431
0.6330,1.9431
0.6336,1.9431
0.6341,1.9431
0.6348,1.9380
0.6354,1.9431
0.6360,1.9380
0.6366,1.9329
0.6373,1.9431
0.6379,1.9380
0.6386,1.9431
0.6392,1.9431
0.6399,1.9380
0.6405,1.9431
0.6412,1.9431
0.6419,1.9329
0.6426,1.9431
0.6433,1.9431
0.6440,1.9431
0.6448,1.9329
0.6455,1.9431
0.6462,1.9380
0.6469,1.9380
0.6475,1.9431
0.6482,1.9431
0.6489,1.9329
0.6496,1.9431
0.6503,1.9380
0.6509,1.9380
0.6516,1.9431
0.6523,1.9431
0.6530,1.9329
0.6537,1.9431
0.6544,1.9431
0.6551,1.9329
0.6557,1.9279
0.6564,1.9380
0.6571,1.9431
0.6577,1.9380
0.6584,1.9380
0.6591,1.9380
0.6598,1.9431
0.6604,1.9380
0.6611,1.9431
0.6618,1.9329
0.6625,1.9380
0.6632,1.9380
0.6639,1.9380
0.6646,1.9380
0.6653,1.9329
0.6660,1.9380
0.6666,1.9380
0.6673,1.9380
0.6680,1.9329
0.6687,1.9431
0.6693,1.9380
0.6700,1.9380
0.6707,1.9380
0.6714,1.9380
0.6721,1.9329
0.6728,1.9329
0.6735,1.9380
0.6742,1.9380
0.6749,1.9380
0.6755,1.9380
0.6762,1.9431
0.6768,1.9380
0.6776,1.9380
0.6782,1.9431
0.6790,1.9380
0.6796,1.9380
0.6803,1.9431
0.6810,1.9380
0.6817,1.9380
0.6823,1.9431
0.6830,1.9380
0.6838,1.9380
0.6844,1.9329
0.6851,1.9329
0.6858,1.9380
0.6865,1.9380
0.6871,1.9329
0.6878,1.9329
0.6885,1.9380
0.6891,1.9329
0.6898,1.9329
0.6905,1.9380
0.6912,1.9380
0.6919,1.9380
0.6926,1.9380
0.6932,1.9329
0.6939,1.9431
0.6945,1.9380
0.6952,1.9380
0.6958,1.9380
0.6965,1.9380
0.6972,1.9329
0.6979,1.9279
0.6986,1.9431
0.6993,1.9329
0.7000,1.9380
0.7007,1.9279
0.7013,1.9279
0.7020,1.9329
0.7026,1.9380
0.7035,1.9329
0.7042,1.9279
0.7049,1.9380
0.7055,1.9279
0.7062,1.9329
0.7068,1.9380
0.7074,1.9329
0.7083,1.9380
0.7091,1.9380
0.7102,1.9380
0.7110,1.9380
0.7118,1.9380
0.7126,1.9329
0.7134,1.9329
0.7142,1.9380
0.7148,1.9279
0.7154,1.9329
0.7163,1.9329
0.7170,1.9329
0.7178,1.9329
0.7188,1.9329
0.7196,1.9279
0.7205,1.9329
0.7213,1.9329
0.7221,1.9380
0.7229,1.9380
0.7237,1.9228
0.7244,1.9329
0.7251,1.9279
0.7258,1.9329
0.7265,1.9329
0.7273,1.9329
0.7280,1.9329
0.7287,1.9279
0.7294,1.9329
0.7301,1.9329
0.7308,1.9329
0.7315,1.9380
0.7322,1.9329
0.7330,1.9329
0.7337,1.9228
0.7345,1.9279
0.7352,1.9329
0.7361,1.9329
0.7369,1.9329
0.7378,1.9279
0.7386,1.9279
0.7394,1.9380
0.7402,1.9279
0.7409,1.9329
0.7418,1.9279
0.7426,1.9329
0.7433,1.9279
0.7441,1.9329
0.7449,1.9279
0.7456,1.9329
0.7464,1.9329
0.7471,1.9329
0.7479,1.9329
0.7487,1.9279
0.7495,1.9329
0.7503,1.9279
0.7510,1.9329
0.7518,1.9329
0.7526,1.9329
0.7534,1.9279
0.7542,1.9329
0.7550,1.9279
0.7558,1.9329
0.7565,1.9329
0.7574,1.9329
0.7581,1.9329
0.7589,1.9329
0.7598,1.9329
0.7606,1.9279
0.7614,1.9329
0.7622,1.9329
0.7631,1.9329
0.7637,1.9329
0.7644,1.9329
0.7651,1.9329
0.7657,1.9329
0.7664,1.9228
0.7671,1.9279
0.7677,1.9279
0.7684,1.9279
0.7691,1.9228
0.7697,1.9279
0.7704,1.9228
0.7711,1.9279
0.7719,1.9279
0.7726,1.9279
0.7734,1.9177
0.7742,1.9279
0.7750,1.9329
0.7758,1.9279
0.7766,1.9279
0.7775,1.9279
0.7783,1.9279
0.7791,1.9329
0.7798,1.9177
0.7805,1.9279
0.7811,1.9279
0.7818,1.9279
0.7825,1.9279
0.7832,1.9279
0.7839,1.9279
0.7845,1.9279
0.7852,1.9279
0.7858,1.9329
0.7865,1.9228
0.7872,1.9228
0.7879,1.9228
0.7885,1.9228
0.7892,1.9228
0.7899,1.9329
0.7906,1.9329
0.7912,1.9279
0.7919,1.9279
0.7927,1.9228
0.7933,1.9279
0.7940,1.9228
0.7946,1.9279
0.7954,1.9279
0.7963,1.9279
0.7972,1.9329
0.7981,1.9228
0.7989,1.9228
0.7997,1.9228
0.8005,1.9228
0.8013,1.9279
0.8021,1.9279
0.8028,1.9329
0.8034,1.9279
0.8041,1.9228
0.8048,1.9228
0.8055,1.9228
0.8062,1.9228
0.8070,1.9177
0.8077,1.9228
0.8084,1.9228
0.8091,1.9279
0.8098,1.9177
0.8104,1.9177
0.8111,1.9279
0.8119,1.9279
0.8126,1.9279
0.8133,1.9329
0.8140,1.9228
0.8147,1.9279
0.8154,1.9279
0.8161,1.9228
0.8168,1.9228
0.8175,1.9177
0.8182,1.9329
0.8189,1.9177
0.8196,1.9228
0.8203,1.9279
0.8210,1.9279
0.8217,1.9279
0.8225,1.9279
0.8233,1.9279
0.8241,1.9279
0.8248,1.9279
0.8255,1.9177
0.8262,1.9279
0.8270,1.9228
0.8278,1.9279
0.8285,1.9228
0.8293,1.9228
0.8300,1.9177
0.8307,1.9177
0.8314,1.9228
0.8321,1.9279
0.8328,1.9279
0.8335,1.9279
0.8341,1.9177
0.8348,1.9279
0.8355,1.9177
0.8362,1.9279
0.8369,1.9228
0.8376,1.9228
0.8382,1.9228
0.8389,1.9228
0.8396,1.9279
0.8402,1.9177
0.8409,1.9228
0.8416,1.9228
0.8423,1.9279
0.8429,1.9177
0.8436,1.9228
0.8443,1.9228
0.8449,1.9228
0.8455,1.9228
0.8462,1.9228
0.8469,1.9279
0.8476,1.9177
0.8482,1.9228
0.8489,1.9177
0.8495,1.9228
0.8502,1.9126
0.8508,1.9279
0.8515,1.9126
0.8522,1.9279
0.8529,1.9126
0.8536,1.9228
0.8543,1.9177
0.8550,1.9279
0.8557,1.9228
0.8563,1.9177
0.8569,1.9177
0.8576,1.9228
0.8583,1.9228
0.8590,1.9228
0.8596,1.9228
0.8604,1.9228
0.8610,1.9228
0.8617,1.9126
0.8623,1.9177
0.8630,1.9228
0.8637,1.9177
0.8644,1.9228
0.8651,1.9228
0.8658,1.9228
0.8665,1.9076
0.8672,1.9279
0.8678,1.9228
0.8685,1.9177
0.8692,1.9126
0.8699,1.9228
0.8706,1.9228
0.8713,1.9228
0.8720,1.9228
0.8727,1.9228
0.8734,1.9279
0.8741,1.9228
0.8748,1.9228
0.8754,1.9228
0.8761,1.9228
0.8767,1.9177
0.8774,1.9228
0.8781,1.9177
0.8788,1.9177
0.8795,1.9228
0.8802,1.9228
0.8809,1.9177
0.8816,1.9177
0.8823,1.9177
0.8830,1.9228
0.8837,1.9228
0.8844,1.9076
0.8851,1.9228
0.8858,1.9228
0.8865,1.9228
0.8871,1.9177
0.8878,1.9279
0.8885,1.9177
0.8892,1.9228
0.8900,1.9228
0.8908,1.9228
0.8915,1.9177
0.8923,1.9228
0.8931,1.9228
0.8939,1.9126
0.8947,1.9177
0.8954,1.9076
0.8960,1.9228
0.8966,1.9228
0.8973,1.9177
0.8979,1.9177
0.8986,1.9177
0.8992,1.9228
0.8999,1.9177
0.9005,1.9228
0.9012,1.9228
0.9018,1.9177
0.9025,1.9126
0.9031,1.9228
0.9038,1.9228
0.9044,1.9228
0.9050,1.9228
0.9056,1.9126
0.9063,1.9177
0.9069,1.9228
0.9075,1.9177
0.9082,1.9126
0.9089,1.9228
0.9095,1.9177
0.9102,1.9177
0.9108,1.9177
0.9114,1.9177
0.9121,1.9228
0.9128,1.9177
0.9135,1.9177
0.9143,1.9228
0.9150,1.9126
0.9156,1.9126
0.9164,1.9228
0.9171,1.9177
0.9177,1.9126
0.9184,1.9228
0.9191,1.9228
0.9198,1.9177
0.9205,1.9177
0.9212,1.9228
0.9219,1.9177
0.9226,1.9177
0.9232,1.9126
0.9240,1.9177
0.9246,1.9177
0.9253,1.9177
0.9259,1.9126
0.9265,1.9228
0.9272,1.9228
0.9278,1.9228
0.9285,1.9177
0.9292,1.9177
0.9298,1.9126
0.9305,1.9126
0.9312,1.9228
0.9319,1.9177
0.9327,1.9177
0.9335,1.9177
0.9342,1.9177
0.9349,1.9177
0.9356,1.9177
0.9363,1.9126
0.9370,1.9177
0.9377,1.9126
0.9384,1.9228
0.9390,1.9177
0.9397,1.9126
0.9403,1.9177
0.9410,1.9126
0.9417,1.9177
0.9423,1.9126
0.9430,1.9126
0.9436,1.9177
0.9443,1.9177
0.9450,1.9126
0.9456,1.9126
0.9463,1.9177
0.9470,1.9177
0.9477,1.9126
0.9483,1.9177
0.9491,1.9076
0.9497,1.9177
0.9504,1.9177
0.9510,1.9126
0.9517,1.9177
0.9524,1.9177
0.9531,1.9177
0.9538,1.9126
0.9545,1.9177
0.9552,1.9177
0.9559,1.9076
0.9565,1.9126
0.9571,1.9177
0.9578,1.9126
0.9585,1.9126
0.9592,1.9126
0.9598,1.9228
0.9605,1.9177
0.9611,1.9076
0.9618,1.9177
0.9624,1.9177
0.9631,1.9126
0.9638,1.9126
0.9646,1.9126
0.9653,1.9126
0.9661,1.9126
0.9669,1.9126
0.9678,1.9177
0.9685,1.9076
0.9693,1.9076
0.9701,1.9126
0.9708,1.9126
0.9715,1.9177
0.9721,1.9076
0.9728,1.9177
0.9735,1.9076
0.9742,1.9177
0.9749,1.9177
0.9755,1.9076
0.9762,1.9076
0.9769,1.9076
0.9776,1.9126
0.9783,1.9177
0.9790,1.9076
0.9797,1.9076
0.9804,1.9126
0.9811,1.9177
0.9818,1.9076
0.9825,1.9126
0.9832,1.9126
0.9839,1.9126
0.9846,1.9126
0.9853,1.9177
0.9860,1.9126
0.9867,1.9177
0.9874,1.9076
0.9880,1.9076
0.9887,1.9177
0.9894,1.9076
0.9901,1.9126
0.9908,1.9126
0.9915,1.9025
