Время [c],Напряжение[B]
0.0915,2.1206
0.0921,2.1206
0.0927,2.1054
0.0933,2.1156
0.0939,2.1156
0.0945,2.1156
0.0951,2.1206
0.0957,2.1054
0.0963,2.1105
0.0969,2.1156
0.0975,2.1105
0.0981,2.1206
0.0988,2.1206
0.0995,2.1206
0.1002,2.1206
0.1008,2.1105
0.1015,2.1206
0.1021,2.1206
0.1027,2.1105
0.1034,2.1206
0.1040,2.1206
0.1047,2.1206
0.1054,2.1156
0.1060,2.1156
0.1066,2.1105
0.1073,2.1257
0.1079,2.1156
0.1085,2.1156
0.1092,2.1105
0.1098,2.1105
0.1105,2.1206
0.1111,2.1156
0.1117,2.1105
0.1123,2.1206
0.1130,2.1206
0.1136,2.1206
0.1143,2.1156
0.1149,2.1206
0.1156,2.1156
0.1164,2.1156
0.1170,2.1156
0.1177,2.1206
0.1183,2.1105
0.1190,2.1206
0.1197,2.1206
0.1203,2.1206
0.1210,2.1156
0.1217,2.1206
0.1224,2.1105
0.1230,2.1156
0.1237,2.1206
0.1244,2.1105
0.1251,2.1156
0.1257,2.1206
0.1264,2.1105
0.1270,2.1105
0.1277,2.1206
0.1284,2.1105
0.1291,2.1156
0.1297,2.1156
0.1304,2.1206
0.1311,2.1156
0.1318,2.1257
0.1325,2.1105
0.1331,2.1156
0.1338,2.1156
0.1345,2.1156
0.1351,2.1105
0.1358,2.1105
0.1365,2.1105
0.1371,2.1156
0.1378,2.1156
0.1385,2.1156
0.1392,2.1156
0.1399,2.1206
0.1406,2.1206
0.1412,2.1206
0.1419,2.1156
0.1426,2.1156
0.1433,2.1156
0.1440,2.1206
0.1446,2.1105
0.1453,2.1156
0.1459,2.1156
0.1466,2.1105
0.1472,2.1156
0.1479,2.1105
0.1485,2.1206
0.1492,2.1105
0.1499,2.1105
0.1505,2.1105
0.1512,2.1156
0.1519,2.1206
0.1525,2.1156
0.1532,2.1206
0.1539,2.1206
0.1545,2.1206
0.1552,2.1156
0.1558,2.1156
0.1565,2.1156
0.1571,2.1105
0.1578,2.1105
0.1584,2.1156
0.1591,2.1156
0.1597,2.1105
0.1604,2.1206
0.1611,2.1156
0.1617,2.1206
0.1624,2.1156
0.1630,2.1206
0.1637,2.1105
0.1643,2.1206
0.1650,2.1156
0.1657,2.1156
0.1664,2.1156
0.1671,2.1105
0.1677,2.1156
0.1684,2.1105
0.1690,2.1105
0.1697,2.1105
0.1704,2.1105
0.1711,2.1105
0.1718,2.1156
0.1724,2.1206
0.1730,2.1206
0.1737,2.1206
0.1743,2.1105
0.1750,2.1206
0.1756,2.1206
0.1763,2.1156
0.1770,2.1156
0.1776,2.1156
0.1782,2.1206
0.1788,2.1206
0.1795,2.1105
0.1801,2.1156
0.1808,2.1156
0.1814,2.1156
0.1821,2.1156
0.1828,2.1105
0.1834,2.1156
0.1843,2.1105
0.1853,2.1206
0.1860,2.1156
0.1868,2.1156
0.1878,2.1156
0.1884,2.1156
0.1892,2.1105
0.1899,2.1156
0.1907,2.1156
0.1916,2.1156
0.1925,2.1156
0.1934,2.1206
0.1943,2.1156
0.1951,2.1156
0.1958,2.1105
0.1964,2.1206
0.1972,2.1156
0.1979,2.1156
0.1986,2.1206
0.1993,2.1206
0.2000,2.1105
0.2009,2.1206
0.2017,2.1156
0.2025,2.1156
0.2032,2.1105
0.2039,2.1206
0.2047,2.1105
0.2055,2.1105
0.2063,2.1156
0.2070,2.1156
0.2077,2.1156
0.2084,2.1156
0.2092,2.1105
0.2101,2.1156
0.2109,2.1105
0.2116,2.1156
0.2123,2.1156
0.2130,2.1105
0.2136,2.1156
0.2143,2.1206
0.2150,2.1156
0.2157,2.1105
0.2164,2.1156
0.2171,2.1156
0.2177,2.1156
0.2184,2.1206
0.2213,2.1105
0.2221,2.1105
0.2229,2.1156
0.2236,2.1105
0.2245,2.1156
0.2389,2.1156
0.2396,2.1206
0.2404,2.1054
0.2413,2.1156
0.2422,2.1156
0.2431,2.1156
0.2441,2.1156
0.2450,2.1206
0.2458,2.1156
0.2466,2.1156
0.2474,2.1156
0.2481,2.1156
0.2488,2.1156
0.2496,2.1206
0.2503,2.1206
0.2510,2.1156
0.2518,2.1156
0.2525,2.1156
0.2532,2.1105
0.2539,2.1156
0.2546,2.1105
0.2553,2.1105
0.2559,2.1156
0.2566,2.1105
0.2572,2.1156
0.2579,2.1105
0.2585,2.1156
0.2592,2.1105
0.2598,2.1105
0.2605,2.1206
0.2611,2.1105
0.2617,2.1156
0.2624,2.1156
0.2631,2.1105
0.2637,2.1156
0.2644,2.1156
0.2688,2.1206
0.2694,2.1105
0.2700,2.1206
0.2706,2.1206
0.2713,2.1054
0.2719,2.1156
0.2725,2.1206
0.2731,2.1156
0.2738,2.1156
0.2744,2.1156
0.2750,2.1105
0.2756,2.1156
0.2763,2.1156
0.2769,2.1156
0.2776,2.1105
0.2782,2.1206
0.2788,2.1156
0.2794,2.1206
0.2801,2.1206
0.2807,2.1156
0.2814,2.1206
0.2821,2.1156
0.2828,2.1156
0.2835,2.1206
0.2841,2.1105
0.2848,2.1105
0.2855,2.1105
0.2861,2.1156
0.2868,2.1105
0.2875,2.1156
0.2881,2.1156
0.2888,2.1156
0.2895,2.1206
0.2902,2.1156
0.2909,2.1156
0.2915,2.1206
0.2922,2.1156
0.2928,2.1156
0.2935,2.1206
0.2942,2.1206
0.2948,2.1105
0.2955,2.1206
0.2962,2.1156
0.2968,2.1156
0.2975,2.1105
0.2982,2.1156
0.2988,2.1206
0.2995,2.1206
0.3002,2.1156
0.3009,2.1206
0.3016,2.1156
0.3023,2.1105
0.3029,2.1206
0.3036,2.1156
0.3042,2.1206
0.3048,2.1105
0.3055,2.1206
0.3061,2.1156
0.3068,2.1156
0.3074,2.1206
0.3081,2.1206
0.3087,2.1156
0.3094,2.1156
0.3100,2.1206
0.3106,2.1156
0.3113,2.1156
0.3120,2.1156
0.3126,2.1206
0.3133,2.1156
0.3139,2.1206
0.3145,2.1206
0.3153,2.1206
0.3159,2.1206
0.3166,2.1105
0.3172,2.1105
0.3179,2.1206
0.3185,2.1156
0.3192,2.1206
0.3198,2.1206
0.3205,2.1105
0.3212,2.1156
0.3219,2.1156
0.3225,2.1156
0.3232,2.1105
0.3238,2.1206
0.3245,2.1206
0.3252,2.1206
0.3258,2.1206
0.3265,2.1156
0.3271,2.1105
0.3278,2.1156
0.3285,2.1156
0.3292,2.1156
0.3299,2.1206
0.3306,2.1105
0.3312,2.1156
0.3319,2.1105
0.3326,2.1206
0.3332,2.1156
0.3339,2.1156
0.3346,2.1206
0.3352,2.1105
0.3359,2.1105
0.3366,2.1206
0.3375,2.1206
0.3384,2.1156
0.3391,2.1156
0.3399,2.1156
0.3410,2.1156
0.3417,2.1156
0.3423,2.1156
0.3432,2.1156
0.3440,2.1156
0.3447,2.1105
0.3454,2.1206
0.3462,2.1105
0.3471,2.1156
0.3481,2.1156
0.3489,2.1156
0.3497,2.1206
0.3504,2.1156
0.3511,2.1206
0.3518,2.1206
0.3525,2.1156
0.3532,2.1105
0.3538,2.1156
0.3545,2.1156
0.3552,2.1105
0.3560,2.1156
0.3568,2.1105
0.3576,2.1156
0.3584,2.1156
0.3591,2.1156
0.3599,2.1156
0.3606,2.1105
0.3613,2.1156
0.3620,2.1105
0.3628,2.1156
0.3635,2.1156
0.3643,2.1156
0.3650,2.1156
0.3657,2.1156
0.3665,2.1054
0.3671,2.1105
0.3679,2.1156
0.3686,2.1156
0.3694,2.1105
0.3701,2.1105
0.3709,2.1156
0.3716,2.1206
0.3724,2.1156
0.3731,2.1206
0.3738,2.1105
0.3745,2.1156
0.3753,2.1105
0.3760,2.1206
0.3767,2.1206
0.3775,2.1105
0.3782,2.1105
0.3789,2.1156
0.3796,2.1105
0.3803,2.1105
0.3810,2.1206
0.3817,2.1156
0.3824,2.1156
0.3831,2.1156
0.3838,2.1156
0.3845,2.1105
0.3851,2.1105
0.3858,2.1105
0.3865,2.1156
0.3872,2.1206
0.3879,2.1206
0.3887,2.1156
0.3895,2.1156
0.3903,2.1206
0.3911,2.1156
0.3918,2.1156
0.4088,2.1105
0.4094,2.1156
0.4101,2.1105
0.4108,2.1206
0.4115,2.1156
0.4123,2.1156
0.4130,2.1156
0.4136,2.1156
0.4143,2.1156
0.4150,2.1156
0.4157,2.1105
0.4164,2.1156
0.4171,2.1156
0.4178,2.1105
0.4185,2.1105
0.4192,2.1206
0.4199,2.1105
0.4206,2.1206
0.4213,2.1105
0.4220,2.1206
0.4227,2.1105
0.4234,2.1156
0.4241,2.1105
0.4249,2.1206
0.4256,2.1156
0.4263,2.1105
0.4271,2.1206
0.4278,2.1105
0.4286,2.1156
0.4293,2.1156
0.4300,2.1156
0.4307,2.1105
0.4314,2.1156
0.4321,2.1156
0.4328,2.1105
0.4335,2.1105
0.4342,2.1156
0.4349,2.1156
0.4356,2.1156
0.4363,2.1156
0.4369,2.1156
0.4377,2.1105
0.4384,2.1156
0.4391,2.1156
0.4398,2.1206
0.4405,2.1206
0.4411,2.1156
0.4418,2.1156
0.4426,2.1105
0.4433,2.1054
0.4440,2.1156
0.4448,2.1206
0.4455,2.1206
0.4462,2.1206
0.4470,2.1105
0.4478,2.1156
0.4485,2.1206
0.4492,2.1156
0.4501,2.1156
0.4510,2.1105
0.4517,2.1156
0.4524,2.1206
0.4533,2.1156
0.4541,2.1206
0.4548,2.1156
0.4556,2.1156
0.4565,2.1156
0.4573,2.1206
0.4580,2.1156
0.4589,2.1105
0.4597,2.1206
0.4604,2.1156
0.4611,2.1156
0.4620,2.1156
0.4628,2.1156
0.4635,2.1206
0.4643,2.1105
0.4651,2.1105
0.4658,2.1156
0.4665,2.1206
0.4672,2.1156
0.4680,2.1206
0.4687,2.1206
0.4695,2.1105
0.4702,2.1156
0.4710,2.1156
0.4717,2.1105
0.4724,2.1105
0.4731,2.1156
0.4738,2.1105
0.4745,2.1206
0.4752,2.1105
0.4759,2.1105
0.4766,2.1156
0.4772,2.1105
0.4779,2.1105
0.4786,2.1156
0.4796,2.1105
0.4803,2.1105
0.4810,2.1156
0.4818,2.1156
0.4827,2.1206
0.4837,2.1206
0.4846,2.1156
0.4854,2.1206
0.4862,2.1156
0.4888,2.1156
0.4894,2.1105
0.4900,2.1206
0.4906,2.1156
0.4912,2.1156
0.4917,2.1105
0.4923,2.1105
0.4929,2.1156
0.4935,2.1156
0.4940,2.1206
0.4946,2.1156
0.4952,2.1156
0.4958,2.1156
0.4963,2.1105
0.4969,2.1156
0.4975,2.1156
0.4980,2.1105
0.4986,2.1105
0.4992,2.1156
0.4998,2.1105
0.5004,2.1156
0.5009,2.1105
0.5015,2.1206
0.5020,2.1105
0.5026,2.1206
0.5031,2.1105
0.5037,2.1156
0.5042,2.1105
0.5048,2.1105
0.5054,2.1156
0.5061,2.1156
0.5067,2.1156
0.5073,2.1156
0.5080,2.1156
0.5087,2.1206
0.5093,2.1156
0.5100,2.1156
0.5106,2.1156
0.5113,2.1156
0.5119,2.1105
0.5125,2.1156
0.5131,2.1206
0.5137,2.1156
0.5144,2.1206
0.5150,2.1054
0.5156,2.1105
0.5163,2.1156
0.5169,2.1105
0.5176,2.1105
0.5182,2.1206
0.5188,2.1156
0.5194,2.1156
0.5201,2.1156
0.5207,2.1156
0.5214,2.1105
0.5220,2.1156
0.5226,2.1156
0.5232,2.1156
0.5238,2.1156
0.5244,2.1156
0.5250,2.1156
0.5257,2.1105
0.5263,2.1156
0.5269,2.1156
0.5276,2.1156
0.5282,2.1105
0.5288,2.1156
0.5294,2.1156
0.5300,2.1156
0.5307,2.1156
0.5313,2.1156
0.5319,2.1206
0.5325,2.1156
0.5331,2.1156
0.5338,2.1156
0.5343,2.1156
0.5350,2.1105
0.5356,2.1156
0.5362,2.1156
0.5369,2.1156
0.5375,2.1054
0.5381,2.1206
0.5388,2.1105
0.5394,2.1156
0.5400,2.1105
0.5406,2.1206
0.5412,2.1156
0.5418,2.1156
0.5425,2.1105
0.5431,2.1156
0.5437,2.1105
0.5443,2.1156
0.5449,2.1156
0.5455,2.1105
0.5462,2.1156
0.5468,2.1105
0.5474,2.1156
0.5480,2.1156
0.5486,2.1156
0.5493,2.1156
0.5499,2.1156
0.5505,2.1156
0.5511,2.1206
0.5517,2.1156
0.5523,2.1156
0.5529,2.1105
0.5535,2.1105
0.5542,2.1156
0.5548,2.1156
0.5554,2.1156
0.5560,2.1156
0.5566,2.1156
0.5573,2.1105
0.5579,2.1156
0.5586,2.1105
0.5592,2.1105
0.5599,2.1105
0.5605,2.1156
0.5611,2.1156
0.5618,2.1105
0.5624,2.1156
0.5630,2.1156
0.5636,2.1156
0.5645,2.1206
0.5653,2.1156
0.5660,2.1206
0.5668,2.1206
0.5677,2.1206
0.5687,2.1156
0.5694,2.1156
0.5749,2.1156
0.5756,2.1156
0.5764,2.1156
0.5771,2.1156
0.5778,2.1156
0.5785,2.1105
0.5793,2.1156
0.5803,2.1156
0.5811,2.1105
0.5819,2.1105
0.5827,2.1105
0.5835,2.1156
0.5843,2.1105
0.5851,2.1156
0.5858,2.1206
0.5866,2.1206
0.5874,2.1156
0.5882,2.1054
0.5890,2.1156
0.5899,2.1156
0.5907,2.1156
0.5917,2.1156
0.5924,2.1156
0.5931,2.1206
0.5938,2.1156
0.5945,2.1156
0.5952,2.1105
0.5959,2.1105
0.5966,2.1156
0.5973,2.1156
0.5981,2.1156
0.5988,2.1206
0.5995,2.1105
0.6002,2.1156
0.6010,2.1105
0.6017,2.1156
0.6025,2.1156
0.6032,2.1156
0.6042,2.1156
0.6050,2.1156
0.6058,2.1105
0.6132,2.1206
0.6139,2.1206
0.6145,2.1156
0.6154,2.1105
0.6163,2.1156
0.6173,2.1156
0.6181,2.1156
0.6189,2.1105
0.6197,2.1206
0.6204,2.1105
0.6211,2.1156
0.6217,2.1105
0.6223,2.1156
0.6229,2.1105
0.6235,2.1105
0.6241,2.1105
0.6248,2.1156
0.6254,2.1156
0.6260,2.1156
0.6266,2.1105
0.6272,2.1156
0.6278,2.1156
0.6285,2.1206
0.6292,2.1156
0.6298,2.1156
0.6304,2.1156
0.6310,2.1105
0.6316,2.1206
0.6322,2.1105
0.6328,2.1156
0.6335,2.1156
0.6341,2.1105
0.6347,2.1105
0.6353,2.1105
0.6359,2.1156
0.6365,2.1156
0.6371,2.1156
0.6377,2.1156
0.6383,2.1156
0.6390,2.1105
0.6397,2.1105
0.6404,2.1156
0.6410,2.1156
0.6417,2.1156
0.6424,2.1156
0.6431,2.1156
0.6437,2.1156
0.6444,2.1156
0.6451,2.1156
0.6457,2.1105
0.6464,2.1156
0.6470,2.1156
0.6477,2.1156
0.6483,2.1156
0.6490,2.1156
0.6496,2.1206
0.6503,2.1156
0.6510,2.1156
0.6516,2.1156
0.6523,2.1156
0.6530,2.1206
0.6536,2.1206
0.6542,2.1156
0.6549,2.1156
0.6555,2.1156
0.6562,2.1054
0.6568,2.1156
0.6575,2.1105
0.6581,2.1054
0.6588,2.1105
0.6594,2.1156
0.6600,2.1105
0.6607,2.1156
0.6613,2.1206
0.6620,2.1156
0.6627,2.1156
0.6633,2.1105
0.6640,2.1105
0.6646,2.1206
0.6652,2.1105
0.6659,2.1105
0.6665,2.1105
0.6672,2.1206
0.6679,2.1105
0.6685,2.1156
0.6692,2.1156
0.6698,2.1105
0.6705,2.1156
0.6711,2.1105
0.6718,2.1156
0.6725,2.1105
0.6732,2.1105
0.6739,2.1105
0.6745,2.1206
0.6751,2.1156
0.6759,2.1105
0.6767,2.1206
0.6774,2.1156
0.6780,2.1156
0.6789,2.1156
0.6797,2.1156
0.6803,2.1105
0.6810,2.1156
0.6818,2.1105
0.6825,2.1206
0.6833,2.1105
0.6841,2.1156
0.6847,2.1105
0.6854,2.1156
0.6862,2.1206
0.6869,2.1105
0.6876,2.1105
0.6885,2.1156
0.6892,2.1156
0.6899,2.1105
0.6907,2.1105
0.6914,2.1156
0.6921,2.1206
0.6928,2.1156
0.6935,2.1156
0.6942,2.1156
0.6949,2.1105
0.6955,2.1206
0.6962,2.1206
0.6969,2.1156
0.6975,2.1156
0.6982,2.1156
0.6988,2.1156
0.6995,2.1156
0.7002,2.1156
0.7008,2.1156
0.7015,2.1105
0.7022,2.1105
0.7028,2.1156
0.7034,2.1105
0.7040,2.1206
0.7047,2.1206
0.7053,2.1156
0.7060,2.1156
0.7067,2.1105
0.7074,2.1105
0.7081,2.1156
0.7087,2.1156
0.7094,2.1105
0.7100,2.1156
0.7107,2.1156
0.7113,2.1156
0.7120,2.1156
0.7126,2.1105
0.7132,2.1105
0.7138,2.1156
0.7144,2.1105
0.7149,2.1156
0.7155,2.1105
0.7160,2.1156
0.7166,2.1105
0.7171,2.1156
0.7177,2.1105
0.7182,2.1156
0.7276,2.1105
0.7283,2.1105
0.7289,2.1105
0.7296,2.1206
0.7302,2.1105
0.7309,2.1105
0.7316,2.1156
0.7322,2.1206
0.7330,2.1156
0.7337,2.1105
0.7344,2.1156
0.7351,2.1156
0.7358,2.1156
0.7364,2.1156
0.7371,2.1156
0.7378,2.1156
0.7384,2.1156
0.7391,2.1105
0.7398,2.1105
0.7405,2.1156
0.7412,2.1206
0.7419,2.1156
0.7425,2.1156
0.7432,2.1105
0.7439,2.1156
0.7446,2.1105
0.7453,2.1156
0.7460,2.1156
0.7466,2.1206
0.7474,2.1156
0.7480,2.1156
0.7487,2.1105
0.7494,2.1156
0.7501,2.1105
0.7509,2.1156
0.7515,2.1105
0.7522,2.1156
0.7529,2.1105
0.7535,2.1105
0.7542,2.1105
0.7549,2.1156
0.7557,2.1156
0.7564,2.1206
0.7570,2.1156
0.7577,2.1156
0.7584,2.1105
0.7591,2.1105
0.7598,2.1105
0.7604,2.1156
0.7611,2.1156
0.7618,2.1156
0.7625,2.1105
0.7632,2.1105
0.7639,2.1156
0.7645,2.1105
0.7652,2.1156
0.7659,2.1206
0.7665,2.1156
0.7672,2.1156
0.7679,2.1105
0.7686,2.1156
0.7693,2.1156
0.7700,2.1156
0.7707,2.1156
0.7714,2.1206
0.7721,2.1105
0.7727,2.1156
0.7734,2.1105
0.7741,2.1105
0.7747,2.1105
0.7754,2.1156
0.7761,2.1105
0.7767,2.1156
0.7774,2.1105
0.7781,2.1054
0.7788,2.1105
0.7795,2.1105
0.7802,2.1206
0.7809,2.1156
0.7816,2.1156
0.7822,2.1156
0.7829,2.1156
0.7836,2.1206
0.7843,2.1105
0.7851,2.1156
0.7857,2.1105
0.7864,2.1156
0.7871,2.1206
0.7878,2.1156
0.7885,2.1206
0.7891,2.1156
0.7899,2.1156
0.7906,2.1156
0.7912,2.1156
0.7919,2.1156
0.7928,2.1105
0.7936,2.1105
0.7946,2.1105
0.7957,2.1156
0.7965,2.1156
0.7972,2.1156
0.7979,2.1156
0.7988,2.1105
0.7999,2.1105
0.8007,2.1105
0.8016,2.1156
0.8025,2.1156
0.8032,2.1156
0.8039,2.1206
0.8047,2.1156
0.8054,2.1105
0.8062,2.1105
0.8070,2.1105
0.8078,2.1156
0.8088,2.1105
0.8098,2.1156
0.8108,2.1105
0.8116,2.1156
0.8123,2.1105
0.8131,2.1156
0.8139,2.1156
0.8147,2.1156
0.8155,2.1105
0.8163,2.1206
0.8172,2.1156
0.8181,2.1054
0.8188,2.1156
0.8196,2.1156
0.8203,2.1156
0.8212,2.1156
0.8220,2.1156
0.8230,2.1105
0.8238,2.1206
0.8246,2.1054
0.8254,2.1156
0.8262,2.1156
0.8270,2.1206
0.8278,2.1105
0.8288,2.1156
0.8297,2.1105
0.8304,2.1156
0.8311,2.1206
0.8318,2.1206
0.8325,2.1156
0.8332,2.1105
0.8339,2.1105
0.8346,2.1156
0.8353,2.1105
0.8360,2.1156
0.8367,2.1105
0.8373,2.1105
0.8381,2.1156
0.8388,2.1156
0.8395,2.1105
0.8402,2.1105
0.8409,2.1105
0.8416,2.1105
0.8423,2.1206
0.8431,2.1105
0.8438,2.1156
0.8447,2.1156
0.8588,2.1105
0.8595,2.1105
0.8602,2.1156
0.8609,2.1156
0.8616,2.1156
0.8623,2.1105
0.8630,2.1105
0.8637,2.1206
0.8644,2.1156
0.8651,2.1105
0.8657,2.1105
0.8664,2.1105
0.8671,2.1156
0.8678,2.1105
0.8685,2.1206
0.8691,2.1105
0.8698,2.1105
0.8704,2.1156
0.8711,2.1156
0.8717,2.1156
0.8724,2.1156
0.8731,2.1105
0.8738,2.1156
0.8744,2.1105
0.8751,2.1156
0.8758,2.1156
0.8765,2.1105
0.8771,2.1156
0.8778,2.1105
0.8784,2.1156
0.8791,2.1156
0.8798,2.1156
0.8804,2.1156
0.8810,2.1156
0.8817,2.1156
0.8823,2.1156
0.8830,2.1156
0.8843,2.1206
0.8850,2.1156
0.8857,2.1105
0.8865,2.1156
0.8874,2.1105
0.8883,2.1105
0.8891,2.1206
0.8899,2.1206
0.8906,2.1156
0.8914,2.1156
0.8921,2.1156
0.8928,2.1206
0.8936,2.1156
0.8943,2.1156
0.8949,2.1105
0.8956,2.1105
0.8962,2.1156
0.8969,2.1156
0.8976,2.1156
0.8982,2.1105
0.8988,2.1105
0.8995,2.1156
0.9002,2.1156
0.9008,2.1206
0.9015,2.1105
0.9021,2.1156
0.9027,2.1156
0.9034,2.1156
0.9041,2.1105
0.9047,2.1156
0.9054,2.1156
0.9060,2.1156
0.9067,2.1156
0.9075,2.1105
0.9081,2.1156
0.9088,2.1105
0.9095,2.1156
0.9102,2.1156
0.9108,2.1156
0.9115,2.1105
0.9124,2.1156
0.9131,2.1156
0.9138,2.1156
0.9147,2.1004
0.9153,2.1156
0.9161,2.1105
0.9169,2.1105
0.9176,2.1105
0.9184,2.1105
0.9192,2.1156
0.9199,2.1105
0.9207,2.1156
0.9215,2.1054
0.9222,2.1156
0.9230,2.1156
0.9238,2.1156
0.9246,2.1105
0.9253,2.1105
0.9260,2.1156
0.9266,2.1105
0.9273,2.1105
0.9280,2.1156
0.9287,2.1054
0.9293,2.1156
0.9300,2.1156
0.9306,2.1156
0.9313,2.1206
0.9320,2.1105
0.9327,2.1156
0.9334,2.1105
0.9341,2.1156
0.9348,2.1105
0.9355,2.1105
0.9361,2.1156
0.9367,2.1105
0.9372,2.1156
0.9378,2.1206
0.9383,2.1105
0.9393,2.1156
0.9400,2.1105
0.9406,2.1105
0.9412,2.1156
0.9418,2.1156
0.9424,2.1105
0.9430,2.1156
0.9436,2.1156
0.9442,2.1105
0.9448,2.1156
0.9455,2.1156
0.9462,2.1105
0.9469,2.1156
0.9475,2.1156
0.9482,2.1156
0.9489,2.1156
0.9495,2.1105
0.9502,2.1156
0.9509,2.1206
0.9515,2.1156
0.9522,2.1156
0.9528,2.1156
0.9535,2.1105
0.9542,2.1156
0.9549,2.1206
0.9555,2.1206
0.9562,2.1105
0.9569,2.1156
0.9575,2.1105
0.9581,2.1156
0.9588,2.1156
0.9595,2.1156
0.9601,2.1105
0.9608,2.1156
0.9615,2.1105
0.9622,2.1156
0.9629,2.1156
0.9636,2.1206
0.9642,2.1156
0.9649,2.1105
0.9655,2.1105
0.9662,2.1156
0.9669,2.1206
0.9675,2.1105
0.9682,2.1206
0.9689,2.1105
0.9696,2.1156
0.9703,2.1156
0.9710,2.1105
0.9717,2.1105
0.9724,2.1054
0.9731,2.1156
0.9738,2.1156
0.9744,2.1206
0.9751,2.1156
0.9757,2.1206
0.9763,2.1156
0.9770,2.1206
0.9776,2.1156
0.9783,2.1156
0.9789,2.1156
0.9796,2.1156
0.9802,2.1156
0.9809,2.1156
0.9816,2.1156
0.9823,2.1105
0.9829,2.1156
0.9836,2.1156
0.9842,2.1105
0.9849,2.1156
0.9855,2.1156
0.9862,2.1105
0.9869,2.1156
0.9876,2.1105
0.9883,2.1156
0.9890,2.1156
0.9897,2.1105
0.9904,2.1156
0.9911,2.1105
0.9917,2.1105
0.9924,2.1105
0.9930,2.1206
0.9936,2.1156
0.9942,2.1156
0.9949,2.1105
0.9955,2.1105
0.9961,2.1156
0.9968,2.1206
0.9975,2.1156
0.9982,2.1156
0.9989,2.1156
0.9996,2.1156
1.0004,2.1156
1.0011,2.1105
1.0018,2.1156
1.0025,2.1156
1.0032,2.1156
1.0038,2.1156
1.0044,2.1156
1.0051,2.1206
1.0057,2.1156
1.0063,2.1156
1.0070,2.1105
1.0076,2.1105
1.0083,2.1156
1.0092,2.1105
1.0103,2.1156
1.0113,2.1105
1.0122,2.1156
1.0131,2.1105
1.0139,2.1105
1.0146,2.1105
1.0154,2.1156
1.0163,2.1105
1.0172,2.1105
1.0182,2.1105
1.0191,2.1156
1.0200,2.1105
1.0208,2.1156
1.0216,2.1105
1.0223,2.1105
1.0231,2.1105
1.0239,2.1105
1.0246,2.1156
1.0254,2.1156
1.0262,2.1105
1.0272,2.1156
1.0280,2.1105
1.0289,2.1156
1.0297,2.1054
1.0305,2.1105
1.0313,2.1156
1.0321,2.1156
1.0329,2.1156
1.0337,2.1156
1.0346,2.1105
1.0354,2.1105
1.0362,2.1105
1.0370,2.1156
1.0378,2.1156
1.0387,2.1156
1.0396,2.1156
1.0405,2.1156
1.0413,2.1156
1.0421,2.1105
1.0429,2.1105
1.0436,2.1105
1.0444,2.1156
1.0452,2.1156
1.0459,2.1156
1.0467,2.1156
