Время [c],Напряжение[B]
0.0840,2.3084
0.0846,2.3084
0.0852,2.2982
0.0859,2.3084
0.0865,2.3084
0.0872,2.3033
0.0878,2.3084
0.0885,2.3033
0.0891,2.3033
0.0898,2.3033
0.0904,2.3084
0.0911,2.2982
0.0918,2.3084
0.0925,2.3033
0.0931,2.3084
0.0938,2.3084
0.0944,2.3033
0.0951,2.3084
0.0957,2.3084
0.0964,2.3084
0.0970,2.3084
0.0977,2.3084
0.0983,2.2982
0.0990,2.3033
0.0997,2.3084
0.1003,2.3084
0.1010,2.3084
0.1017,2.3033
0.1024,2.2982
0.1030,2.3033
0.1037,2.3033
0.1043,2.3033
0.1050,2.2931
0.1056,2.3033
0.1063,2.3033
0.1069,2.3033
0.1076,2.3033
0.1082,2.3033
0.1089,2.3084
0.1095,2.2982
0.1102,2.3084
0.1108,2.2982
0.1114,2.2982
0.1120,2.3033
0.1127,2.3033
0.1133,2.3033
0.1139,2.3033
0.1145,2.3033
0.1151,2.3033
0.1157,2.2931
0.1163,2.2982
0.1170,2.2982
0.1176,2.2982
0.1182,2.2982
0.1188,2.2982
0.1194,2.3033
0.1200,2.2982
0.1206,2.2931
0.1212,2.3033
0.1218,2.3033
0.1224,2.3084
0.1230,2.3084
0.1236,2.3033
0.1242,2.2982
0.1249,2.3033
0.1255,2.2982
0.1262,2.3033
0.1268,2.2931
0.1275,2.2982
0.1281,2.3033
0.1287,2.2982
0.1294,2.2931
0.1300,2.3033
0.1306,2.2982
0.1313,2.2982
0.1319,2.2982
0.1325,2.3033
0.1332,2.2931
0.1338,2.2931
0.1345,2.2982
0.1351,2.2931
0.1358,2.2931
0.1364,2.3033
0.1371,2.3033
0.1377,2.3033
0.1383,2.2931
0.1390,2.3033
0.1396,2.2982
0.1403,2.3033
0.1408,2.3033
0.1415,2.3033
0.1421,2.3033
0.1428,2.3033
0.1434,2.3033
0.1440,2.2881
0.1447,2.3033
0.1453,2.2931
0.1459,2.3033
0.1466,2.2931
0.1472,2.3033
0.1479,2.2982
0.1485,2.2982
0.1492,2.3033
0.1498,2.2982
0.1505,2.2982
0.1511,2.2931
0.1517,2.2931
0.1524,2.3033
0.1530,2.2982
0.1537,2.2982
0.1543,2.2982
0.1550,2.2982
0.1556,2.2931
0.1562,2.2931
0.1571,2.3033
0.1578,2.2982
0.1584,2.2982
0.1592,2.3033
0.1603,2.2931
0.1609,2.2982
0.1616,2.2931
0.1624,2.3033
0.1631,2.2982
0.1638,2.2931
0.1646,2.2982
0.1656,2.2931
0.1665,2.2982
0.1674,2.2982
0.1682,2.2982
0.1689,2.2881
0.1696,2.2982
0.1703,2.2982
0.1710,2.3033
0.1717,2.2982
0.1725,2.2982
0.1733,2.2830
0.1741,2.2881
0.1748,2.2931
0.1756,2.2982
0.1763,2.2881
0.1770,2.3033
0.1778,2.2881
0.1786,2.2982
0.1795,2.2931
0.1804,2.2982
0.1812,2.2982
0.1819,2.2982
0.1827,2.2931
0.1835,2.2931
0.1843,2.2830
0.1851,2.2931
0.1858,2.2931
0.1866,2.2881
0.1873,2.2982
0.1881,2.2982
0.1890,2.2982
0.1898,2.2982
0.1905,2.2982
0.1912,2.2881
0.1919,2.2982
0.1926,2.2931
0.1933,2.2931
0.1940,2.2830
0.1947,2.2982
0.1954,2.2931
0.1961,2.2931
0.1968,2.2881
0.1975,2.2982
0.1982,2.2931
0.1989,2.2931
0.1996,2.2931
0.2003,2.2830
0.2010,2.2931
0.2017,2.2982
0.2024,2.2830
0.2031,2.2982
0.2038,2.2982
0.2047,2.2931
0.2056,2.2982
0.2064,2.2931
0.2142,2.2982
0.2148,2.2881
0.2155,2.2931
0.2164,2.2931
0.2172,2.2931
0.2180,2.2881
0.2188,2.2931
0.2197,2.2931
0.2204,2.2931
0.2214,2.2982
0.2223,2.2931
0.2232,2.2830
0.2241,2.2931
0.2249,2.2881
0.2257,2.2931
0.2264,2.2779
0.2270,2.2982
0.2277,2.2931
0.2284,2.2931
0.2290,2.2931
0.2296,2.2881
0.2303,2.2931
0.2309,2.2931
0.2316,2.2881
0.2322,2.2931
0.2328,2.2931
0.2333,2.2881
0.2339,2.2881
0.2345,2.2931
0.2351,2.2881
0.2357,2.2881
0.2363,2.2881
0.2369,2.2779
0.2375,2.2881
0.2381,2.2931
0.2387,2.2881
0.2393,2.2931
0.2400,2.2881
0.2407,2.2931
0.2414,2.2881
0.2421,2.2881
0.2428,2.2931
0.2436,2.2931
0.2443,2.2881
0.2450,2.2931
0.2457,2.2881
0.2464,2.2931
0.2471,2.2931
0.2478,2.2931
0.2485,2.2779
0.2492,2.2881
0.2499,2.2931
0.2506,2.2931
0.2513,2.2881
0.2520,2.2931
0.2527,2.2830
0.2534,2.2881
0.2541,2.2881
0.2548,2.2881
0.2555,2.2830
0.2562,2.2881
0.2569,2.2881
0.2576,2.2931
0.2583,2.2830
0.2590,2.2881
0.2597,2.2881
0.2604,2.2830
0.2611,2.2931
0.2618,2.2931
0.2625,2.2881
0.2632,2.2881
0.2639,2.2830
0.2645,2.2881
0.2652,2.2881
0.2659,2.2881
0.2666,2.2881
0.2673,2.2931
0.2680,2.2830
0.2687,2.2881
0.2694,2.2881
0.2701,2.2881
0.2708,2.2931
0.2715,2.2881
0.2722,2.2931
0.2729,2.2881
0.2736,2.2881
0.2744,2.2830
0.2751,2.2779
0.2758,2.2881
0.2765,2.2830
0.2772,2.2881
0.2778,2.2881
0.2786,2.2931
0.2793,2.2830
0.2800,2.2881
0.2807,2.2881
0.2814,2.2728
0.2821,2.2728
0.2829,2.2881
0.2836,2.2881
0.2843,2.2779
0.2850,2.2830
0.2856,2.2830
0.2863,2.2779
0.2870,2.2881
0.2877,2.2881
0.2883,2.2881
0.2890,2.2881
0.2898,2.2830
0.2905,2.2830
0.2913,2.2931
0.2920,2.2881
0.2927,2.2830
0.2934,2.2779
0.2941,2.2881
0.2948,2.2881
0.2955,2.2881
0.2961,2.2881
0.2968,2.2881
0.2975,2.2881
0.2982,2.2881
0.2989,2.2881
0.2997,2.2779
0.3005,2.2830
0.3012,2.2830
0.3019,2.2881
0.3028,2.2881
0.3036,2.2881
0.3042,2.2881
0.3049,2.2881
0.3056,2.2881
0.3063,2.2881
0.3069,2.2881
0.3076,2.2881
0.3083,2.2881
0.3090,2.2881
0.3098,2.2830
0.3107,2.2830
0.3114,2.2830
0.3122,2.2881
0.3130,2.2931
0.3137,2.2881
0.3144,2.2881
0.3150,2.2779
0.3157,2.2830
0.3164,2.2881
0.3171,2.2881
0.3177,2.2779
0.3184,2.2830
0.3191,2.2830
0.3199,2.2830
0.3208,2.2779
0.3215,2.2881
0.3223,2.2779
0.3231,2.2881
0.3238,2.2779
0.3245,2.2881
0.3251,2.2779
0.3258,2.2881
0.3265,2.2779
0.3272,2.2881
0.3279,2.2881
0.3286,2.2881
0.3292,2.2881
0.3301,2.2830
0.3308,2.2881
0.3316,2.2830
0.3324,2.2830
0.3331,2.2779
0.3338,2.2881
0.3345,2.2881
0.3352,2.2881
0.3359,2.2881
0.3365,2.2881
0.3372,2.2881
0.3379,2.2779
0.3386,2.2881
0.3393,2.2881
0.3400,2.2881
0.3408,2.2830
0.3415,2.2881
0.3422,2.2881
0.3428,2.2881
0.3435,2.2881
0.3441,2.2728
0.3447,2.2779
0.3453,2.2830
0.3459,2.2881
0.3464,2.2881
0.3470,2.2881
0.3476,2.2830
0.3481,2.2830
0.3487,2.2881
0.3492,2.2779
0.3498,2.2881
0.3503,2.2830
0.3509,2.2881
0.3514,2.2881
0.3520,2.2830
0.3525,2.2881
0.3531,2.2881
0.3537,2.2881
0.3543,2.2881
0.3550,2.2779
0.3556,2.2779
0.3563,2.2779
0.3570,2.2830
0.3577,2.2881
0.3583,2.2881
0.3590,2.2779
0.3597,2.2830
0.3604,2.2779
0.3610,2.2881
0.3617,2.2830
0.3624,2.2779
0.3631,2.2728
0.3637,2.2830
0.3644,2.2830
0.3651,2.2779
0.3658,2.2779
0.3665,2.2830
0.3672,2.2830
0.3678,2.2779
0.3685,2.2830
0.3692,2.2728
0.3699,2.2881
0.3707,2.2779
0.3713,2.2779
0.3720,2.2728
0.3726,2.2881
0.3733,2.2830
0.3739,2.2779
0.3746,2.2779
0.3753,2.2779
0.3759,2.2881
0.3766,2.2830
0.3771,2.2830
0.3777,2.2881
0.3783,2.2830
0.3789,2.2830
0.3794,2.2830
0.3800,2.2779
0.3806,2.2830
0.3812,2.2779
0.3817,2.2779
0.3824,2.2779
0.3830,2.2881
0.3836,2.2830
0.3843,2.2881
0.3849,2.2779
0.3856,2.2881
0.3863,2.2881
0.3869,2.2830
0.3876,2.2881
0.3883,2.2728
0.3889,2.2830
0.3896,2.2881
0.3903,2.2881
0.3910,2.2728
0.3916,2.2830
0.3923,2.2728
0.3929,2.2779
0.3935,2.2728
0.3942,2.2830
0.3949,2.2881
0.3955,2.2728
0.3962,2.2830
0.3969,2.2830
0.3975,2.2779
0.3982,2.2830
0.3990,2.2728
0.3996,2.2830
0.4003,2.2830
0.4009,2.2830
0.4016,2.2830
0.4023,2.2728
0.4029,2.2830
0.4036,2.2830
0.4042,2.2881
0.4049,2.2830
0.4056,2.2830
0.4063,2.2830
0.4069,2.2830
0.4076,2.2779
0.4082,2.2830
0.4089,2.2779
0.4096,2.2779
0.4102,2.2728
0.4109,2.2830
0.4115,2.2881
0.4122,2.2728
0.4128,2.2779
0.4135,2.2779
0.4142,2.2830
0.4149,2.2830
0.4155,2.2830
0.4162,2.2881
0.4169,2.2830
0.4176,2.2830
0.4183,2.2830
0.4189,2.2779
0.4197,2.2830
0.4203,2.2881
0.4209,2.2830
0.4216,2.2830
0.4223,2.2830
0.4229,2.2779
0.4236,2.2830
0.4242,2.2830
0.4249,2.2830
0.4256,2.2779
0.4262,2.2830
0.4268,2.2830
0.4275,2.2779
0.4282,2.2728
0.4289,2.2830
0.4295,2.2881
0.4302,2.2830
0.4308,2.2728
0.4315,2.2830
0.4321,2.2779
0.4328,2.2779
0.4334,2.2830
0.4341,2.2830
0.4348,2.2779
0.4355,2.2779
0.4361,2.2830
0.4367,2.2830
0.4374,2.2779
0.4381,2.2779
0.4387,2.2728
0.4394,2.2728
0.4401,2.2830
0.4407,2.2728
0.4414,2.2779
0.4420,2.2779
0.4427,2.2728
0.4434,2.2779
0.4441,2.2779
0.4447,2.2830
0.4454,2.2830
0.4461,2.2728
0.4467,2.2830
0.4474,2.2779
0.4481,2.2728
0.4488,2.2779
0.4494,2.2779
0.4500,2.2779
0.4507,2.2830
0.4515,2.2830
0.4522,2.2728
0.4529,2.2830
0.4537,2.2728
0.4548,2.2779
0.4555,2.2728
0.4563,2.2830
0.4572,2.2830
0.4582,2.2830
0.4591,2.2779
0.4600,2.2728
0.4609,2.2830
0.4617,2.2779
0.4624,2.2779
0.4631,2.2779
0.4638,2.2779
0.4645,2.2779
0.4652,2.2728
0.4659,2.2830
0.4668,2.2830
0.4676,2.2830
0.4683,2.2779
0.4691,2.2728
0.4699,2.2779
0.4707,2.2779
0.4715,2.2779
0.4723,2.2779
0.4730,2.2678
0.4738,2.2779
0.4747,2.2779
0.4754,2.2830
0.4761,2.2779
0.4768,2.2728
0.4775,2.2728
0.4782,2.2779
0.4789,2.2830
0.4796,2.2728
0.4804,2.2830
0.4811,2.2779
0.4819,2.2830
0.4827,2.2728
0.4835,2.2779
0.4842,2.2830
0.4849,2.2779
0.4857,2.2779
0.4866,2.2779
0.4873,2.2779
0.4881,2.2779
0.4889,2.2779
0.4897,2.2779
0.4904,2.2678
0.4912,2.2779
0.4919,2.2830
0.4926,2.2779
0.4934,2.2779
0.4942,2.2779
0.4951,2.2728
0.4959,2.2779
0.4966,2.2779
0.4974,2.2779
0.4981,2.2728
0.4989,2.2728
0.4996,2.2728
0.5003,2.2830
0.5010,2.2779
0.5017,2.2779
0.5023,2.2779
0.5031,2.2779
0.5039,2.2779
0.5047,2.2728
0.5056,2.2728
0.5190,2.2779
0.5228,2.2728
0.5235,2.2728
0.5242,2.2728
0.5251,2.2728
0.5258,2.2779
0.5265,2.2678
0.5273,2.2728
0.5281,2.2728
0.5288,2.2728
0.5295,2.2678
0.5303,2.2728
0.5311,2.2728
0.5318,2.2728
0.5326,2.2678
0.5333,2.2728
0.5340,2.2779
0.5348,2.2779
0.5356,2.2728
0.5363,2.2779
0.5372,2.2728
0.5380,2.2779
0.5386,2.2678
0.5394,2.2627
0.5402,2.2678
0.5410,2.2728
0.5417,2.2728
0.5425,2.2728
0.5432,2.2779
0.5439,2.2627
0.5446,2.2728
0.5454,2.2728
0.5461,2.2728
0.5468,2.2779
0.5476,2.2728
0.5483,2.2678
0.5490,2.2728
0.5497,2.2728
0.5504,2.2627
0.5511,2.2678
0.5519,2.2779
0.5526,2.2728
0.5534,2.2728
0.5541,2.2779
0.5548,2.2728
0.5555,2.2728
0.5562,2.2678
0.5568,2.2678
0.5575,2.2728
0.5582,2.2728
0.5589,2.2728
0.5596,2.2678
0.5602,2.2728
0.5610,2.2728
0.5616,2.2728
0.5623,2.2678
0.5629,2.2678
0.5635,2.2779
0.5641,2.2728
0.5648,2.2728
0.5654,2.2627
0.5660,2.2728
0.5666,2.2728
0.5672,2.2779
0.5678,2.2728
0.5685,2.2779
0.5691,2.2728
0.5697,2.2779
0.5703,2.2728
0.5709,2.2779
0.5716,2.2728
0.5722,2.2678
0.5728,2.2678
0.5734,2.2627
0.5740,2.2728
0.5746,2.2678
0.5790,2.2678
0.5797,2.2728
0.5803,2.2728
0.5810,2.2627
0.5817,2.2728
0.5824,2.2678
0.5830,2.2728
0.5837,2.2627
0.5843,2.2678
0.5850,2.2678
0.5856,2.2627
0.5863,2.2678
0.5869,2.2678
0.5875,2.2627
0.5882,2.2678
0.5888,2.2728
0.5894,2.2728
0.5901,2.2678
0.5907,2.2627
0.5913,2.2627
0.5920,2.2728
0.5926,2.2728
0.5933,2.2627
0.5940,2.2627
0.5946,2.2728
0.5953,2.2627
0.5959,2.2678
0.5966,2.2678
0.5972,2.2678
0.5979,2.2627
0.5985,2.2728
0.5992,2.2678
0.5998,2.2728
0.6005,2.2576
0.6011,2.2678
0.6018,2.2627
0.6024,2.2627
0.6031,2.2678
0.6042,2.2627
0.6049,2.2678
0.6055,2.2728
0.6063,2.2678
0.6071,2.2728
0.6079,2.2576
0.6086,2.2678
0.6096,2.2678
0.6103,2.2678
0.6110,2.2678
0.6116,2.2678
0.6123,2.2678
0.6129,2.2627
0.6135,2.2678
0.6141,2.2678
0.6148,2.2678
0.6154,2.2678
0.6160,2.2627
0.6166,2.2728
0.6172,2.2627
0.6178,2.2678
0.6184,2.2728
0.6193,2.2678
0.6199,2.2728
0.6205,2.2678
0.6211,2.2728
0.6217,2.2678
0.6223,2.2678
0.6229,2.2678
0.6235,2.2678
0.6241,2.2728
0.6247,2.2678
0.6253,2.2678
0.6260,2.2678
0.6266,2.2678
0.6272,2.2728
0.6278,2.2678
0.6284,2.2678
0.6291,2.2678
0.6297,2.2678
0.6303,2.2678
0.6309,2.2678
0.6316,2.2627
0.6322,2.2678
0.6328,2.2678
0.6334,2.2678
0.6341,2.2728
0.6347,2.2678
0.6353,2.2678
0.6359,2.2678
0.6366,2.2627
0.6372,2.2678
0.6378,2.2678
0.6384,2.2678
0.6390,2.2678
0.6396,2.2678
0.6403,2.2627
0.6409,2.2678
0.6415,2.2678
0.6421,2.2576
0.6427,2.2627
0.6433,2.2526
0.6439,2.2576
0.6445,2.2678
0.6452,2.2678
0.6458,2.2627
0.6464,2.2576
0.6470,2.2627
0.6477,2.2678
0.6483,2.2678
0.6489,2.2678
0.6496,2.2627
0.6502,2.2678
0.6508,2.2576
0.6514,2.2678
0.6520,2.2678
0.6526,2.2576
0.6533,2.2678
0.6539,2.2678
0.6545,2.2678
0.6551,2.2576
0.6557,2.2678
0.6564,2.2678
0.6570,2.2678
0.6576,2.2678
0.6582,2.2678
0.6589,2.2678
0.6595,2.2678
0.6601,2.2678
0.6607,2.2678
0.6613,2.2678
0.6619,2.2678
0.6626,2.2627
0.6632,2.2576
0.6638,2.2576
0.6645,2.2627
0.6651,2.2627
0.6658,2.2678
0.6664,2.2678
0.6670,2.2627
0.6677,2.2678
0.6683,2.2678
0.6690,2.2678
0.6696,2.2678
0.6702,2.2678
0.6709,2.2678
0.6715,2.2627
0.6722,2.2627
0.6728,2.2627
0.6734,2.2728
0.6741,2.2678
0.6747,2.2627
0.6754,2.2678
0.6760,2.2627
0.6767,2.2678
0.6773,2.2678
0.6779,2.2678
0.6785,2.2526
0.6792,2.2678
0.6798,2.2627
0.6805,2.2576
0.6811,2.2627
0.6817,2.2576
0.6824,2.2678
0.6830,2.2678
0.6837,2.2678
0.6843,2.2678
0.6850,2.2678
0.6856,2.2678
0.6862,2.2576
0.6868,2.2678
0.6874,2.2678
0.6881,2.2678
0.6888,2.2627
0.6894,2.2678
0.6900,2.2678
0.6906,2.2678
0.6912,2.2627
0.6918,2.2678
0.6924,2.2678
0.6930,2.2627
0.6937,2.2678
0.6943,2.2627
0.6949,2.2627
0.6955,2.2627
0.6961,2.2627
0.6967,2.2627
0.6973,2.2678
0.6979,2.2627
0.6986,2.2678
0.6992,2.2627
0.6999,2.2678
0.7005,2.2678
0.7011,2.2627
0.7017,2.2678
0.7024,2.2627
0.7030,2.2678
0.7037,2.2627
0.7043,2.2526
0.7049,2.2627
0.7058,2.2678
0.7065,2.2576
0.7073,2.2678
0.7080,2.2576
0.7091,2.2627
0.7097,2.2678
0.7103,2.2627
0.7111,2.2678
0.7121,2.2576
0.7131,2.2526
0.7140,2.2627
0.7150,2.2627
0.7158,2.2627
0.7167,2.2576
0.7173,2.2627
0.7180,2.2627
0.7186,2.2678
0.7193,2.2576
0.7200,2.2627
0.7208,2.2576
0.7215,2.2526
0.7223,2.2576
0.7231,2.2678
0.7239,2.2678
0.7246,2.2627
0.7254,2.2678
0.7261,2.2678
0.7268,2.2627
0.7276,2.2678
0.7283,2.2627
0.7290,2.2627
0.7298,2.2678
0.7305,2.2678
0.7312,2.2678
0.7320,2.2576
0.7327,2.2627
0.7334,2.2526
0.7341,2.2678
0.7348,2.2627
0.7355,2.2678
0.7362,2.2678
0.7370,2.2678
0.7378,2.2678
0.7386,2.2678
0.7393,2.2678
0.7401,2.2678
0.7408,2.2627
0.7415,2.2576
0.7422,2.2526
0.7430,2.2627
0.7437,2.2627
0.7444,2.2627
0.7452,2.2678
0.7459,2.2678
0.7466,2.2678
0.7473,2.2627
0.7480,2.2627
0.7486,2.2678
0.7493,2.2678
0.7500,2.2678
0.7506,2.2627
0.7513,2.2678
0.7520,2.2678
0.7526,2.2678
0.7533,2.2678
0.7540,2.2678
0.7546,2.2678
0.7553,2.2678
0.7560,2.2576
0.7568,2.2576
0.7575,2.2576
0.7583,2.2576
0.7591,2.2678
0.7690,2.2627
0.7697,2.2678
0.7704,2.2678
0.7711,2.2678
0.7717,2.2627
0.7724,2.2678
0.7730,2.2678
0.7737,2.2728
0.7773,2.2678
0.7781,2.2678
0.7787,2.2678
0.7794,2.2678
0.7800,2.2678
0.7807,2.2576
0.7813,2.2627
0.7819,2.2678
0.7826,2.2678
0.7832,2.2678
0.7838,2.2678
0.7846,2.2678
0.7853,2.2627
0.7859,2.2576
0.7866,2.2627
0.7872,2.2678
0.7879,2.2678
0.7885,2.2678
0.7892,2.2627
0.7899,2.2678
0.7906,2.2678
0.7912,2.2678
0.7919,2.2627
0.7926,2.2678
0.7933,2.2678
0.7940,2.2627
0.7946,2.2627
0.7953,2.2678
0.7960,2.2627
0.7967,2.2576
0.7974,2.2678
0.7981,2.2678
0.7988,2.2627
0.7994,2.2678
0.8001,2.2678
0.8008,2.2627
0.8015,2.2576
0.8021,2.2576
0.8028,2.2678
0.8035,2.2678
0.8042,2.2576
0.8048,2.2678
0.8055,2.2678
0.8063,2.2627
0.8069,2.2678
0.8076,2.2678
0.8083,2.2627
0.8090,2.2678
0.8096,2.2678
0.8103,2.2576
0.8111,2.2678
0.8118,2.2627
0.8125,2.2576
0.8132,2.2678
0.8138,2.2576
0.8146,2.2576
0.8153,2.2627
0.8160,2.2678
0.8166,2.2627
0.8175,2.2627
0.8182,2.2627
0.8188,2.2678
0.8195,2.2627
0.8201,2.2627
0.8209,2.2678
0.8218,2.2526
0.8224,2.2627
0.8232,2.2576
0.8240,2.2627
0.8247,2.2627
0.8253,2.2627
0.8261,2.2627
0.8269,2.2678
0.8275,2.2678
0.8283,2.2627
0.8292,2.2678
0.8299,2.2576
0.8308,2.2627
0.8316,2.2576
0.8323,2.2678
0.8331,2.2627
0.8338,2.2627
0.8346,2.2627
0.8354,2.2576
0.8362,2.2627
0.8370,2.2627
0.8377,2.2526
0.8384,2.2678
0.8393,2.2526
0.8401,2.2526
0.8408,2.2526
0.8415,2.2627
0.8422,2.2526
0.8429,2.2576
0.8435,2.2627
0.8442,2.2627
0.8449,2.2678
0.8456,2.2526
0.8462,2.2576
0.8470,2.2576
0.8476,2.2576
0.8484,2.2627
0.8536,2.2576
0.8544,2.2627
0.8551,2.2627
0.8558,2.2576
0.8563,2.2526
0.8570,2.2526
0.8576,2.2576
0.8583,2.2627
0.8591,2.2627
0.8598,2.2627
0.8605,2.2627
0.8613,2.2576
0.8620,2.2576
0.8627,2.2526
0.8633,2.2576
0.8639,2.2627
0.8645,2.2627
0.8651,2.2475
0.8656,2.2627
0.8662,2.2475
0.8668,2.2526
0.8674,2.2627
0.8679,2.2526
0.8685,2.2576
0.8691,2.2526
0.8698,2.2576
0.8704,2.2526
0.8710,2.2627
0.8716,2.2576
0.8722,2.2627
0.8728,2.2576
0.8734,2.2526
0.8741,2.2627
0.8747,2.2576
0.8754,2.2627
0.8760,2.2627
0.8767,2.2576
0.8773,2.2576
0.8780,2.2576
0.8786,2.2475
0.8793,2.2526
0.8800,2.2576
0.8806,2.2576
0.8813,2.2576
0.8819,2.2576
0.8825,2.2475
0.8832,2.2475
0.8838,2.2475
0.8845,2.2526
0.8851,2.2576
0.8857,2.2526
0.8864,2.2576
0.8870,2.2526
0.8876,2.2526
0.8883,2.2475
0.8889,2.2526
0.8896,2.2526
0.8903,2.2576
0.8909,2.2627
0.8916,2.2576
0.8922,2.2576
0.8929,2.2526
0.8936,2.2576
0.8943,2.2576
0.8949,2.2526
0.8956,2.2475
0.8963,2.2576
0.8969,2.2424
0.8976,2.2526
0.8983,2.2475
0.8990,2.2475
0.8996,2.2526
0.9003,2.2475
0.9009,2.2576
0.9016,2.2576
0.9022,2.2526
0.9029,2.2526
0.9035,2.2475
0.9042,2.2576
0.9049,2.2526
0.9055,2.2576
0.9062,2.2576
0.9068,2.2526
0.9075,2.2526
0.9082,2.2526
0.9088,2.2526
0.9096,2.2576
0.9102,2.2526
0.9109,2.2576
0.9115,2.2424
0.9122,2.2526
0.9128,2.2526
0.9135,2.2526
0.9141,2.2526
0.9148,2.2576
0.9155,2.2526
0.9162,2.2526
0.9168,2.2475
0.9175,2.2576
0.9181,2.2526
0.9188,2.2526
0.9195,2.2475
0.9202,2.2576
0.9208,2.2576
0.9215,2.2576
0.9221,2.2526
0.9229,2.2526
0.9236,2.2526
0.9242,2.2424
0.9249,2.2526
0.9256,2.2526
0.9262,2.2424
0.9269,2.2475
0.9275,2.2576
0.9282,2.2526
0.9289,2.2373
0.9295,2.2576
0.9302,2.2526
0.9309,2.2424
0.9316,2.2424
0.9322,2.2475
0.9329,2.2526
0.9335,2.2526
0.9342,2.2526
0.9349,2.2475
0.9355,2.2424
0.9362,2.2475
0.9369,2.2475
0.9375,2.2576
0.9382,2.2475
0.9389,2.2424
0.9395,2.2526
0.9402,2.2576
0.9408,2.2475
0.9415,2.2526
0.9421,2.2475
0.9428,2.2526
0.9436,2.2475
0.9442,2.2475
0.9449,2.2424
0.9456,2.2526
0.9465,2.2475
0.9471,2.2424
0.9477,2.2526
0.9484,2.2526
0.9491,2.2475
0.9499,2.2576
0.9506,2.2526
0.9514,2.2526
0.9521,2.2526
0.9528,2.2526
0.9535,2.2526
0.9542,2.2526
0.9549,2.2475
0.9557,2.2424
0.9564,2.2475
0.9571,2.2526
0.9578,2.2475
0.9585,2.2526
0.9592,2.2526
0.9599,2.2424
0.9606,2.2475
0.9614,2.2576
0.9621,2.2424
0.9631,2.2475
0.9640,2.2475
0.9649,2.2526
0.9657,2.2373
0.9665,2.2475
0.9674,2.2475
0.9682,2.2424
0.9690,2.2475
0.9697,2.2424
0.9704,2.2424
0.9711,2.2526
0.9718,2.2475
0.9725,2.2373
0.9732,2.2526
0.9739,2.2475
0.9746,2.2526
0.9752,2.2475
0.9759,2.2526
0.9766,2.2475
0.9773,2.2424
0.9780,2.2424
0.9787,2.2424
0.9795,2.2475
0.9804,2.2475
0.9813,2.2373
0.9823,2.2424
0.9831,2.2526
0.9838,2.2526
0.9846,2.2475
0.9853,2.2475
0.9860,2.2424
0.9868,2.2424
0.9875,2.2475
0.9882,2.2424
0.9890,2.2475
0.9897,2.2526
0.9904,2.2373
0.9910,2.2424
0.9917,2.2323
0.9924,2.2475
0.9931,2.2526
0.9937,2.2526
0.9945,2.2475
0.9953,2.2424
0.9962,2.2475
0.9973,2.2526
0.9991,2.2475
0.9999,2.2475
1.0006,2.2475
1.0013,2.2424
1.0020,2.2475
1.0028,2.2475
1.0038,2.2373
