Время [c],Напряжение[B]
0.1531,1.6387
0.1540,1.6387
0.1549,1.6438
0.1557,1.6438
0.1565,1.6438
0.1575,1.6387
0.1582,1.6387
0.1591,1.6438
0.1599,1.6438
0.1607,1.6438
0.1616,1.6438
0.1626,1.6387
0.1635,1.6438
0.1643,1.6336
0.1653,1.6387
0.1661,1.6387
0.1671,1.6438
0.1679,1.6387
0.1687,1.6438
0.1695,1.6438
0.1703,1.6438
0.1711,1.6387
0.1718,1.6438
0.1725,1.6336
0.1732,1.6387
0.1739,1.6387
0.1746,1.6438
0.1753,1.6387
0.1759,1.6438
0.1765,1.6387
0.1772,1.6387
0.1779,1.6387
0.1785,1.6387
0.1791,1.6438
0.1799,1.6387
0.1806,1.6438
0.1812,1.6387
0.1820,1.6336
0.1828,1.6488
0.1834,1.6438
0.1841,1.6387
0.1847,1.6438
0.1853,1.6336
0.1859,1.6336
0.1865,1.6438
0.1871,1.6387
0.1877,1.6438
0.1883,1.6438
0.1889,1.6336
0.1895,1.6438
0.1900,1.6336
0.1906,1.6387
0.1911,1.6438
0.1917,1.6438
0.1924,1.6387
0.1930,1.6336
0.1936,1.6438
0.1943,1.6438
0.1949,1.6387
0.1956,1.6438
0.1963,1.6438
0.1970,1.6387
0.1977,1.6336
0.1984,1.6387
0.1990,1.6387
0.1997,1.6438
0.2005,1.6438
0.2014,1.6387
0.2025,1.6387
0.2035,1.6387
0.2043,1.6488
0.2049,1.6438
0.2055,1.6387
0.2064,1.6438
0.2072,1.6387
0.2081,1.6387
0.2088,1.6336
0.2095,1.6387
0.2101,1.6387
0.2107,1.6285
0.2114,1.6438
0.2120,1.6438
0.2127,1.6438
0.2133,1.6438
0.2140,1.6438
0.2146,1.6387
0.2152,1.6438
0.2159,1.6387
0.2165,1.6438
0.2171,1.6438
0.2177,1.6438
0.2183,1.6438
0.2189,1.6387
0.2194,1.6438
0.2201,1.6387
0.2207,1.6438
0.2214,1.6438
0.2219,1.6387
0.2225,1.6438
0.2231,1.6438
0.2238,1.6438
0.2244,1.6438
0.2250,1.6387
0.2256,1.6438
0.2262,1.6438
0.2268,1.6387
0.2275,1.6387
0.2281,1.6438
0.2287,1.6438
0.2294,1.6438
0.2300,1.6438
0.2307,1.6438
0.2314,1.6336
0.2320,1.6438
0.2325,1.6336
0.2331,1.6336
0.2337,1.6387
0.2343,1.6387
0.2350,1.6336
0.2356,1.6438
0.2363,1.6438
0.2370,1.6438
0.2376,1.6387
0.2383,1.6438
0.2390,1.6387
0.2396,1.6387
0.2402,1.6387
0.2409,1.6438
0.2415,1.6438
0.2422,1.6438
0.2429,1.6336
0.2435,1.6336
0.2442,1.6438
0.2448,1.6387
0.2455,1.6387
0.2461,1.6438
0.2468,1.6438
0.2475,1.6438
0.2482,1.6438
0.2488,1.6438
0.2495,1.6387
0.2502,1.6387
0.2508,1.6438
0.2515,1.6387
0.2522,1.6438
0.2528,1.6387
0.2535,1.6387
0.2541,1.6336
0.2548,1.6336
0.2554,1.6387
0.2561,1.6336
0.2567,1.6438
0.2575,1.6387
0.2584,1.6336
0.2593,1.6387
0.2601,1.6438
0.2611,1.6387
0.2617,1.6387
0.2624,1.6438
0.2631,1.6387
0.2638,1.6438
0.2646,1.6438
0.2653,1.6336
0.2661,1.6336
0.2669,1.6438
0.2678,1.6387
0.2688,1.6387
0.2698,1.6387
0.2705,1.6387
0.2712,1.6336
0.2718,1.6387
0.2725,1.6438
0.2733,1.6387
0.2740,1.6387
0.2748,1.6438
0.2756,1.6438
0.2764,1.6387
0.2771,1.6387
0.2778,1.6438
0.2786,1.6438
0.2793,1.6336
0.2801,1.6438
0.2808,1.6438
0.2815,1.6336
0.2823,1.6438
0.2830,1.6438
0.2837,1.6387
0.2845,1.6387
0.2852,1.6387
0.2859,1.6387
0.2866,1.6438
0.2873,1.6438
0.2881,1.6387
0.2889,1.6387
0.2898,1.6387
0.2907,1.6387
0.2914,1.6387
0.2922,1.6438
0.2930,1.6387
0.2938,1.6387
0.2947,1.6336
0.2954,1.6387
0.2961,1.6387
0.2968,1.6387
0.2975,1.6438
0.2982,1.6387
0.2989,1.6387
0.2996,1.6387
0.3003,1.6387
0.3010,1.6438
0.3016,1.6387
0.3024,1.6387
0.3031,1.6336
0.3040,1.6387
0.3049,1.6387
0.3058,1.6488
0.3065,1.6336
0.3072,1.6387
0.3079,1.6387
0.3086,1.6438
0.3093,1.6387
0.3100,1.6438
0.3107,1.6285
0.3114,1.6387
0.3121,1.6387
0.3128,1.6336
0.3135,1.6438
0.3142,1.6336
0.3149,1.6336
0.3157,1.6438
0.3164,1.6387
0.3171,1.6387
0.3178,1.6387
0.3185,1.6387
0.3192,1.6387
0.3198,1.6438
0.3205,1.6438
0.3212,1.6387
0.3219,1.6387
0.3226,1.6438
0.3233,1.6438
0.3241,1.6438
0.3248,1.6387
0.3255,1.6387
0.3262,1.6438
0.3269,1.6387
0.3276,1.6387
0.3284,1.6438
0.3291,1.6387
0.3298,1.6438
0.3306,1.6438
0.3313,1.6387
0.3320,1.6387
0.3327,1.6387
0.3335,1.6387
0.3342,1.6387
0.3349,1.6387
0.3356,1.6438
0.3364,1.6387
0.3371,1.6438
0.3378,1.6438
0.3386,1.6387
0.3397,1.6336
0.3407,1.6336
0.3418,1.6387
0.3429,1.6336
0.3439,1.6387
0.3447,1.6387
0.3454,1.6285
0.3464,1.6438
0.3474,1.6438
0.3485,1.6387
0.3496,1.6438
0.3504,1.6387
0.3513,1.6387
0.3523,1.6387
0.3535,1.6387
0.3543,1.6438
0.3550,1.6438
0.3561,1.6438
0.3570,1.6387
0.3577,1.6387
0.3588,1.6387
0.3597,1.6438
0.3604,1.6387
0.3616,1.6438
0.3625,1.6387
0.3632,1.6438
0.3642,1.6438
0.3653,1.6438
0.3660,1.6387
0.3670,1.6387
0.3680,1.6387
0.3687,1.6336
0.3696,1.6438
0.3704,1.6387
0.3711,1.6438
0.3721,1.6438
0.3731,1.6387
0.3739,1.6336
0.3747,1.6387
0.3756,1.6336
0.3764,1.6336
0.3771,1.6387
0.3779,1.6387
0.3787,1.6438
0.3794,1.6387
0.3802,1.6387
0.3809,1.6387
0.3816,1.6387
0.3824,1.6387
0.3832,1.6387
0.3839,1.6387
0.3845,1.6387
0.3852,1.6438
0.3858,1.6336
0.3864,1.6387
0.3870,1.6387
0.3875,1.6336
0.3881,1.6336
0.3886,1.6387
0.3892,1.6438
0.3897,1.6387
0.3903,1.6438
0.3908,1.6438
0.3914,1.6336
0.3919,1.6438
0.3925,1.6438
0.3930,1.6387
0.3936,1.6387
0.3942,1.6438
0.3947,1.6387
0.3953,1.6387
0.3959,1.6387
0.3965,1.6438
0.3972,1.6438
0.3978,1.6387
0.3984,1.6387
0.3990,1.6336
0.3996,1.6387
0.4002,1.6387
0.4009,1.6387
0.4015,1.6336
0.4021,1.6438
0.4028,1.6438
0.4034,1.6387
0.4040,1.6387
0.4047,1.6438
0.4053,1.6438
0.4060,1.6438
0.4067,1.6438
0.4073,1.6336
0.4080,1.6438
0.4087,1.6387
0.4094,1.6438
0.4100,1.6438
0.4107,1.6438
0.4114,1.6387
0.4121,1.6438
0.4127,1.6387
0.4134,1.6387
0.4141,1.6387
0.4147,1.6387
0.4153,1.6336
0.4160,1.6438
0.4167,1.6387
0.4174,1.6336
0.4181,1.6387
0.4187,1.6387
0.4194,1.6387
0.4201,1.6387
0.4207,1.6387
0.4215,1.6336
0.4222,1.6438
0.4228,1.6438
0.4235,1.6387
0.4242,1.6336
0.4249,1.6438
0.4256,1.6387
0.4263,1.6336
0.4270,1.6387
0.4277,1.6387
0.4284,1.6387
0.4291,1.6387
0.4298,1.6387
0.4305,1.6387
0.4312,1.6336
0.4319,1.6336
0.4326,1.6387
0.4333,1.6336
0.4340,1.6387
0.4347,1.6336
0.4354,1.6387
0.4361,1.6387
0.4368,1.6336
0.4375,1.6387
0.4382,1.6438
0.4389,1.6438
0.4396,1.6336
0.4403,1.6438
0.4411,1.6438
0.4417,1.6387
0.4424,1.6336
0.4430,1.6438
0.4436,1.6488
0.4443,1.6387
0.4450,1.6387
0.4457,1.6387
0.4463,1.6387
0.4470,1.6387
0.4476,1.6387
0.4483,1.6387
0.4490,1.6387
0.4496,1.6438
0.4503,1.6438
0.4509,1.6387
0.4516,1.6438
0.4523,1.6438
0.4529,1.6387
0.4536,1.6438
0.4542,1.6336
0.4549,1.6387
0.4556,1.6336
0.4562,1.6387
0.4569,1.6387
0.4576,1.6387
0.4582,1.6336
0.4589,1.6387
0.4596,1.6336
0.4603,1.6387
0.4609,1.6336
0.4616,1.6387
0.4623,1.6387
0.4629,1.6438
0.4636,1.6387
0.4642,1.6438
0.4649,1.6438
0.4656,1.6438
0.4663,1.6336
0.4669,1.6336
0.4676,1.6336
0.4682,1.6387
0.4689,1.6387
0.4696,1.6387
0.4703,1.6387
0.4709,1.6387
0.4716,1.6438
0.4723,1.6387
0.4729,1.6387
0.4736,1.6285
0.4742,1.6387
0.4749,1.6387
0.4755,1.6336
0.4762,1.6387
0.4769,1.6387
0.4776,1.6387
0.4784,1.6387
0.4791,1.6336
0.4798,1.6438
0.4806,1.6438
0.4815,1.6336
0.4824,1.6387
0.4835,1.6387
0.4843,1.6387
0.4851,1.6438
0.4858,1.6438
0.4868,1.6438
0.4877,1.6387
0.4886,1.6387
0.4894,1.6387
0.4904,1.6387
0.4912,1.6438
0.4920,1.6387
0.4929,1.6387
0.4937,1.6387
0.4944,1.6387
0.4953,1.6387
0.4960,1.6387
0.4967,1.6336
0.4975,1.6387
0.4983,1.6336
0.4991,1.6387
0.4999,1.6387
0.5006,1.6387
0.5014,1.6387
0.5024,1.6387
0.5033,1.6336
0.5041,1.6387
0.5050,1.6387
0.5057,1.6387
0.5065,1.6336
0.5072,1.6387
0.5081,1.6336
0.5089,1.6387
0.5098,1.6387
0.5106,1.6387
0.5114,1.6387
0.5122,1.6438
0.5130,1.6336
0.5138,1.6438
0.5147,1.6387
0.5154,1.6438
0.5161,1.6336
0.5169,1.6387
0.5178,1.6387
0.5185,1.6387
0.5192,1.6336
0.5199,1.6387
0.5206,1.6387
0.5213,1.6438
0.5219,1.6438
0.5226,1.6387
0.5234,1.6336
0.5241,1.6387
0.5248,1.6387
0.5255,1.6387
0.5264,1.6387
0.5272,1.6387
0.5280,1.6387
0.5287,1.6387
0.5294,1.6387
0.5301,1.6438
0.5308,1.6438
0.5314,1.6387
0.5321,1.6336
0.5329,1.6387
0.5337,1.6438
0.5345,1.6387
0.5353,1.6387
0.5359,1.6387
0.5365,1.6387
0.5372,1.6438
0.5380,1.6336
0.5388,1.6387
0.5396,1.6336
0.5403,1.6387
0.5411,1.6387
0.5418,1.6387
0.5424,1.6387
0.5432,1.6387
0.5440,1.6387
0.5447,1.6387
0.5455,1.6438
0.5462,1.6387
0.5470,1.6336
0.5477,1.6387
0.5485,1.6438
0.5492,1.6438
0.5500,1.6387
0.5507,1.6336
0.5515,1.6438
0.5522,1.6387
0.5529,1.6438
0.5537,1.6387
0.5545,1.6387
0.5553,1.6387
0.5561,1.6336
0.5569,1.6387
0.5577,1.6438
0.5584,1.6438
0.5592,1.6438
0.5600,1.6387
0.5608,1.6438
0.5615,1.6387
0.5623,1.6438
0.5631,1.6438
0.5640,1.6387
0.5647,1.6387
0.5656,1.6387
0.5665,1.6387
0.5672,1.6336
0.5679,1.6336
0.5686,1.6387
0.5693,1.6438
0.5701,1.6336
0.5708,1.6387
0.5715,1.6387
0.5723,1.6387
0.5733,1.6285
0.5740,1.6387
0.5747,1.6387
0.5754,1.6387
0.5761,1.6387
0.5768,1.6387
0.5775,1.6387
0.5783,1.6387
0.5791,1.6387
0.5800,1.6336
0.5808,1.6438
0.5816,1.6387
0.5823,1.6387
0.5831,1.6387
0.5838,1.6387
0.5845,1.6387
0.5852,1.6387
0.5859,1.6387
0.5866,1.6387
0.5873,1.6387
0.5880,1.6387
0.5888,1.6336
0.5896,1.6387
0.5903,1.6387
0.5910,1.6387
0.5918,1.6438
0.5925,1.6387
0.5931,1.6387
0.5937,1.6387
0.5943,1.6336
0.5950,1.6387
0.5956,1.6387
0.5963,1.6336
0.5970,1.6438
0.5977,1.6387
0.5983,1.6387
0.5990,1.6285
0.5997,1.6438
0.6004,1.6438
0.6011,1.6438
0.6017,1.6387
0.6024,1.6336
0.6032,1.6387
0.6038,1.6336
0.6045,1.6438
0.6052,1.6336
0.6058,1.6336
0.6065,1.6387
0.6072,1.6387
0.6078,1.6387
0.6085,1.6336
0.6092,1.6336
0.6099,1.6336
0.6105,1.6336
0.6112,1.6438
0.6119,1.6387
0.6125,1.6387
0.6132,1.6387
0.6139,1.6387
0.6146,1.6387
0.6153,1.6387
0.6160,1.6438
0.6167,1.6438
0.6174,1.6387
0.6181,1.6438
0.6188,1.6387
0.6195,1.6387
0.6202,1.6336
0.6208,1.6438
0.6215,1.6387
0.6222,1.6387
0.6229,1.6387
0.6236,1.6336
0.6243,1.6438
0.6250,1.6336
0.6257,1.6387
0.6264,1.6387
0.6271,1.6336
0.6278,1.6387
0.6286,1.6387
0.6293,1.6336
0.6299,1.6285
0.6307,1.6438
0.6313,1.6336
0.6321,1.6387
0.6328,1.6387
0.6335,1.6336
0.6342,1.6387
0.6349,1.6387
0.6356,1.6387
0.6363,1.6387
0.6370,1.6387
0.6377,1.6438
0.6384,1.6387
0.6391,1.6438
0.6398,1.6387
0.6405,1.6387
0.6412,1.6387
0.6419,1.6438
0.6426,1.6438
0.6433,1.6387
0.6440,1.6387
0.6447,1.6387
0.6454,1.6387
0.6461,1.6387
0.6469,1.6438
0.6476,1.6387
0.6483,1.6336
0.6490,1.6387
0.6497,1.6387
0.6504,1.6387
0.6511,1.6387
0.6519,1.6387
0.6526,1.6387
0.6533,1.6387
0.6540,1.6387
0.6547,1.6438
0.6554,1.6387
0.6561,1.6387
0.6569,1.6387
0.6576,1.6387
0.6583,1.6387
0.6590,1.6387
0.6597,1.6336
0.6604,1.6336
0.6611,1.6387
0.6618,1.6387
0.6625,1.6438
0.6633,1.6387
0.6639,1.6438
0.6646,1.6387
0.6653,1.6438
0.6661,1.6387
0.6668,1.6387
0.6675,1.6336
0.6682,1.6336
0.6689,1.6336
0.6696,1.6336
0.6702,1.6387
0.6709,1.6387
0.6717,1.6387
0.6723,1.6438
0.6730,1.6387
0.6737,1.6336
0.6743,1.6387
0.6751,1.6387
0.6758,1.6387
0.6765,1.6336
0.6771,1.6387
0.6778,1.6387
0.6785,1.6336
0.6792,1.6336
0.6799,1.6387
0.6806,1.6387
0.6813,1.6387
0.6820,1.6336
0.6827,1.6336
0.6834,1.6387
0.6841,1.6336
0.6848,1.6387
0.6855,1.6387
0.6862,1.6387
0.6869,1.6438
0.6876,1.6387
0.6883,1.6336
0.6889,1.6387
0.6896,1.6336
0.6903,1.6387
0.6910,1.6438
0.6917,1.6387
0.6923,1.6387
0.6930,1.6438
0.6937,1.6336
0.6944,1.6438
0.6951,1.6336
0.6958,1.6336
0.6965,1.6387
0.6971,1.6336
0.6978,1.6387
0.6985,1.6387
0.6992,1.6336
0.6999,1.6438
0.7006,1.6438
0.7012,1.6387
0.7019,1.6387
0.7026,1.6387
0.7033,1.6336
0.7040,1.6285
0.7047,1.6336
0.7054,1.6387
0.7061,1.6387
0.7068,1.6387
0.7075,1.6387
0.7082,1.6336
0.7088,1.6387
0.7095,1.6387
0.7103,1.6438
0.7110,1.6438
0.7116,1.6387
0.7123,1.6336
0.7130,1.6387
0.7137,1.6336
0.7144,1.6387
0.7152,1.6387
0.7159,1.6387
0.7166,1.6387
0.7173,1.6387
0.7180,1.6336
0.7186,1.6387
0.7193,1.6387
0.7203,1.6336
0.7213,1.6387
0.7223,1.6387
0.7233,1.6387
0.7242,1.6387
0.7249,1.6438
0.7257,1.6336
0.7265,1.6336
0.7274,1.6285
0.7283,1.6387
0.7292,1.6387
0.7301,1.6387
0.7309,1.6387
0.7317,1.6387
0.7326,1.6336
0.7336,1.6387
0.7344,1.6387
0.7351,1.6336
0.7358,1.6387
0.7365,1.6387
0.7372,1.6387
0.7380,1.6387
0.7388,1.6336
0.7398,1.6336
0.7407,1.6387
0.7416,1.6336
0.7424,1.6336
0.7433,1.6387
0.7441,1.6387
0.7449,1.6387
0.7456,1.6336
0.7465,1.6387
0.7473,1.6387
0.7481,1.6285
0.7489,1.6387
0.7497,1.6387
0.7505,1.6387
0.7514,1.6387
0.7523,1.6387
0.7531,1.6438
0.7539,1.6387
0.7547,1.6387
0.7555,1.6336
0.7562,1.6387
0.7570,1.6336
0.7577,1.6438
0.7584,1.6387
0.7592,1.6387
0.7600,1.6387
0.7608,1.6438
0.7615,1.6336
0.7623,1.6387
0.7630,1.6336
0.7638,1.6387
0.7646,1.6387
0.7654,1.6387
0.7662,1.6336
0.7670,1.6438
0.7679,1.6387
0.7687,1.6336
0.7694,1.6387
0.7701,1.6336
0.7708,1.6336
0.7715,1.6387
0.7721,1.6387
0.7729,1.6336
0.7736,1.6387
0.7743,1.6387
0.7750,1.6387
0.7757,1.6336
0.7765,1.6387
0.7772,1.6438
0.7780,1.6285
0.7788,1.6387
0.7796,1.6336
0.7803,1.6387
0.7811,1.6387
0.7821,1.6387
0.7828,1.6387
0.7835,1.6387
0.7843,1.6387
0.7850,1.6387
0.7857,1.6336
0.7864,1.6336
0.7873,1.6387
0.7882,1.6387
0.7891,1.6387
0.7900,1.6387
0.7909,1.6387
0.7917,1.6387
0.7926,1.6387
0.7934,1.6285
0.7941,1.6387
0.7948,1.6387
0.7955,1.6387
0.7962,1.6336
0.7970,1.6387
0.7977,1.6336
0.7984,1.6438
0.7992,1.6387
0.7999,1.6387
0.8006,1.6387
0.8013,1.6387
0.8021,1.6387
0.8028,1.6387
0.8035,1.6336
0.8042,1.6387
0.8050,1.6336
0.8057,1.6387
0.8064,1.6336
0.8072,1.6387
0.8079,1.6387
0.8086,1.6387
0.8093,1.6387
0.8100,1.6387
0.8107,1.6336
0.8115,1.6387
0.8122,1.6336
0.8129,1.6387
0.8137,1.6336
0.8144,1.6438
0.8151,1.6285
0.8158,1.6387
0.8165,1.6336
0.8172,1.6387
0.8180,1.6336
0.8187,1.6387
0.8194,1.6438
0.8201,1.6336
0.8208,1.6387
0.8216,1.6387
0.8223,1.6387
0.8230,1.6336
0.8237,1.6336
0.8244,1.6387
0.8251,1.6438
0.8259,1.6387
0.8267,1.6387
0.8275,1.6336
0.8282,1.6387
0.8290,1.6387
0.8298,1.6387
0.8306,1.6336
0.8315,1.6285
0.8324,1.6336
0.8331,1.6336
0.8339,1.6387
0.8347,1.6387
0.8356,1.6336
0.8365,1.6387
0.8373,1.6387
0.8380,1.6387
0.8389,1.6387
0.8397,1.6387
0.8405,1.6438
0.8413,1.6336
0.8420,1.6336
0.8430,1.6387
0.8438,1.6336
0.8447,1.6387
0.8455,1.6387
0.8463,1.6387
0.8471,1.6387
0.8479,1.6387
0.8486,1.6438
0.8493,1.6387
0.8501,1.6387
0.8508,1.6387
0.8516,1.6438
0.8523,1.6387
0.8530,1.6285
0.8537,1.6336
0.8544,1.6387
0.8551,1.6387
0.8559,1.6336
0.8566,1.6336
0.8573,1.6336
0.8580,1.6336
0.8587,1.6285
0.8594,1.6438
0.8601,1.6387
0.8608,1.6336
0.8615,1.6387
0.8622,1.6387
0.8628,1.6387
0.8634,1.6387
0.8640,1.6336
0.8645,1.6387
0.8651,1.6387
0.8656,1.6336
0.8662,1.6387
0.8668,1.6387
0.8673,1.6336
0.8679,1.6438
0.8685,1.6336
0.8690,1.6387
0.8696,1.6387
0.8701,1.6285
0.8707,1.6387
0.8712,1.6387
0.8718,1.6387
0.8723,1.6387
0.8729,1.6336
0.8736,1.6387
0.8743,1.6336
0.8750,1.6336
0.8756,1.6387
0.8762,1.6387
0.8768,1.6387
0.8774,1.6387
0.8781,1.6387
0.8787,1.6387
0.8794,1.6387
0.8801,1.6387
0.8808,1.6387
0.8815,1.6285
0.8822,1.6387
0.8828,1.6438
0.8835,1.6387
0.8841,1.6387
0.8848,1.6387
0.8855,1.6387
0.8861,1.6387
0.8868,1.6387
0.8875,1.6387
0.8881,1.6387
0.8888,1.6387
0.8895,1.6387
0.8901,1.6387
0.8908,1.6285
0.8914,1.6336
0.8921,1.6387
0.8928,1.6387
0.8934,1.6387
0.8941,1.6387
0.8948,1.6387
0.8954,1.6387
0.8961,1.6336
0.8969,1.6387
0.8975,1.6387
0.8982,1.6387
0.8989,1.6285
0.8995,1.6387
0.9002,1.6387
0.9009,1.6336
0.9016,1.6336
0.9022,1.6285
0.9029,1.6387
0.9036,1.6387
0.9042,1.6387
0.9049,1.6387
0.9056,1.6336
0.9062,1.6387
0.9069,1.6336
0.9076,1.6387
0.9083,1.6336
0.9089,1.6285
0.9096,1.6336
0.9102,1.6387
0.9109,1.6387
0.9116,1.6336
0.9123,1.6387
0.9129,1.6336
0.9136,1.6438
0.9142,1.6387
0.9149,1.6336
0.9156,1.6387
0.9162,1.6336
0.9169,1.6387
0.9175,1.6387
0.9182,1.6336
0.9188,1.6387
0.9195,1.6387
0.9202,1.6387
0.9209,1.6336
0.9215,1.6387
0.9222,1.6285
0.9229,1.6387
0.9236,1.6387
0.9242,1.6387
0.9250,1.6387
0.9259,1.6387
0.9269,1.6438
0.9278,1.6336
0.9286,1.6387
0.9293,1.6387
0.9300,1.6336
0.9307,1.6387
0.9315,1.6387
0.9324,1.6387
0.9332,1.6336
0.9342,1.6387
0.9349,1.6387
0.9357,1.6387
0.9366,1.6387
0.9373,1.6387
0.9380,1.6387
0.9387,1.6285
0.9394,1.6387
0.9401,1.6387
0.9408,1.6336
0.9415,1.6387
0.9423,1.6336
0.9431,1.6438
0.9440,1.6336
0.9448,1.6387
0.9456,1.6387
0.9464,1.6336
0.9470,1.6387
0.9478,1.6387
0.9486,1.6387
0.9494,1.6387
0.9502,1.6387
0.9509,1.6387
0.9517,1.6387
0.9524,1.6387
0.9531,1.6285
0.9540,1.6387
0.9549,1.6387
0.9557,1.6387
0.9565,1.6387
0.9573,1.6336
0.9581,1.6336
0.9588,1.6387
0.9597,1.6387
0.9605,1.6336
0.9612,1.6336
0.9619,1.6387
0.9626,1.6387
0.9633,1.6336
0.9640,1.6387
0.9647,1.6387
0.9654,1.6387
0.9661,1.6387
0.9668,1.6387
0.9675,1.6438
0.9682,1.6387
0.9690,1.6336
0.9698,1.6387
0.9707,1.6336
0.9715,1.6438
0.9723,1.6387
0.9730,1.6387
0.9737,1.6336
0.9744,1.6387
0.9751,1.6285
0.9757,1.6387
0.9764,1.6438
0.9771,1.6336
0.9777,1.6387
0.9784,1.6336
0.9791,1.6336
0.9797,1.6387
0.9804,1.6387
0.9811,1.6387
0.9818,1.6387
0.9824,1.6387
0.9831,1.6387
0.9837,1.6387
0.9843,1.6387
0.9850,1.6387
0.9857,1.6387
0.9864,1.6336
0.9871,1.6387
0.9881,1.6387
0.9889,1.6336
0.9896,1.6387
0.9903,1.6387
0.9911,1.6336
0.9918,1.6387
0.9926,1.6387
0.9933,1.6285
0.9941,1.6387
0.9948,1.6387
0.9955,1.6387
0.9963,1.6387
0.9971,1.6336
0.9978,1.6285
0.9986,1.6387
0.9994,1.6336
1.0001,1.6387
1.0008,1.6387
1.0016,1.6438
1.0023,1.6387
