Время [c],Напряжение[B]
14.3671,1.3292
14.3679,1.3343
14.3685,1.3241
14.3692,1.3292
14.3699,1.3343
14.3706,1.3241
14.3712,1.3241
14.3719,1.3292
14.3727,1.3292
14.3733,1.3292
14.3740,1.3292
14.3747,1.3292
14.3754,1.3292
14.3761,1.3343
14.3768,1.3241
14.3775,1.3292
14.3782,1.3292
14.3789,1.3292
14.3796,1.3292
14.3803,1.3292
14.3809,1.3292
14.3816,1.3292
14.3824,1.3191
14.3830,1.3292
14.3837,1.3292
14.3844,1.3241
14.3851,1.3292
14.3858,1.3292
14.3864,1.3292
14.3871,1.3292
14.3878,1.3292
14.3885,1.3292
14.3892,1.3292
14.3898,1.3343
14.3905,1.3292
14.3912,1.3292
14.3919,1.3241
14.3926,1.3292
14.3933,1.3241
14.3939,1.3191
14.3946,1.3292
14.3953,1.3292
14.3960,1.3241
14.3967,1.3343
14.3974,1.3292
14.3981,1.3241
14.3987,1.3292
14.3994,1.3292
14.4001,1.3343
14.4007,1.3292
14.4014,1.3292
14.4021,1.3241
14.4028,1.3292
14.4035,1.3292
14.4042,1.3292
14.4049,1.3292
14.4055,1.3292
14.4062,1.3241
14.4070,1.3241
14.4077,1.3292
14.4084,1.3241
14.4090,1.3191
14.4097,1.3292
14.4104,1.3292
14.4111,1.3292
14.4119,1.3241
14.4126,1.3292
14.4133,1.3292
14.4140,1.3292
14.4147,1.3292
14.4154,1.3292
14.4160,1.3241
14.4168,1.3191
14.4175,1.3292
14.4182,1.3292
14.4189,1.3241
14.4196,1.3292
14.4203,1.3292
14.4210,1.3191
14.4217,1.3241
14.4224,1.3292
14.4230,1.3292
14.4238,1.3241
14.4244,1.3241
14.4251,1.3292
14.4258,1.3241
14.4265,1.3241
14.4272,1.3292
14.4279,1.3241
14.4286,1.3343
14.4293,1.3241
14.4300,1.3292
14.4307,1.3241
14.4314,1.3292
14.4321,1.3241
14.4328,1.3292
14.4335,1.3241
14.4342,1.3292
14.4349,1.3241
14.4356,1.3292
14.4364,1.3241
14.4371,1.3241
14.4378,1.3292
14.4385,1.3292
14.4392,1.3241
14.4398,1.3191
14.4406,1.3292
14.4412,1.3241
14.4419,1.3292
14.4426,1.3343
14.4433,1.3343
14.4440,1.3241
14.4446,1.3191
14.4454,1.3292
14.4461,1.3241
14.4469,1.3241
14.4475,1.3292
14.4482,1.3241
14.4489,1.3241
14.4495,1.3292
14.4502,1.3292
14.4510,1.3241
14.4516,1.3241
14.4523,1.3241
14.4530,1.3241
14.4536,1.3292
14.4543,1.3292
14.4550,1.3241
14.4557,1.3241
14.4564,1.3191
14.4571,1.3292
14.4578,1.3241
14.4585,1.3191
14.4593,1.3292
14.4600,1.3292
14.4608,1.3292
14.4615,1.3191
14.4623,1.3241
14.4631,1.3241
14.4640,1.3241
14.4648,1.3292
14.4656,1.3292
14.4663,1.3292
14.4670,1.3241
14.4678,1.3292
14.4686,1.3343
14.4695,1.3292
14.4703,1.3343
14.4712,1.3292
14.4720,1.3292
14.4729,1.3343
14.4737,1.3343
14.4746,1.3343
14.4755,1.3292
14.4763,1.3343
14.4771,1.3292
14.4778,1.3241
14.4785,1.3343
14.4793,1.3292
14.4799,1.3343
14.4806,1.3394
14.4813,1.3343
14.4820,1.3343
14.4826,1.3343
14.4833,1.3343
14.4839,1.3343
14.4846,1.3394
14.4853,1.3343
14.4860,1.3394
14.4867,1.3394
14.4874,1.3343
14.4881,1.3394
14.4888,1.3444
14.4894,1.3444
14.4900,1.3343
14.4907,1.3394
14.4913,1.3444
14.4919,1.3394
14.4925,1.3444
14.4932,1.3343
14.4938,1.3394
14.4944,1.3444
14.4950,1.3444
14.4956,1.3444
14.4961,1.3394
14.4967,1.3394
14.4973,1.3394
14.4979,1.3444
14.4985,1.3394
14.4991,1.3444
14.4997,1.3495
14.5004,1.3394
14.5010,1.3394
14.5017,1.3444
14.5024,1.3495
14.5030,1.3444
14.5037,1.3495
14.5043,1.3546
14.5050,1.3495
14.5057,1.3495
14.5063,1.3495
14.5070,1.3495
14.5077,1.3495
14.5084,1.3495
14.5090,1.3444
14.5097,1.3495
14.5104,1.3444
14.5111,1.3546
14.5118,1.3546
14.5125,1.3546
14.5132,1.3546
14.5138,1.3546
14.5146,1.3495
14.5152,1.3546
14.5159,1.3546
14.5166,1.3596
14.5173,1.3495
14.5179,1.3546
14.5186,1.3546
14.5193,1.3495
14.5199,1.3596
14.5206,1.3546
14.5213,1.3596
14.5219,1.3596
14.5226,1.3546
14.5233,1.3596
14.5240,1.3596
14.5246,1.3596
14.5253,1.3596
14.5260,1.3546
14.5267,1.3596
14.5273,1.3647
14.5281,1.3647
14.5287,1.3647
14.5294,1.3596
14.5300,1.3596
14.5307,1.3596
14.5314,1.3596
14.5321,1.3596
14.5328,1.3647
14.5335,1.3698
14.5342,1.3647
14.5349,1.3698
14.5356,1.3647
14.5363,1.3698
14.5370,1.3596
14.5376,1.3698
14.5383,1.3647
14.5390,1.3596
14.5397,1.3647
14.5404,1.3698
14.5411,1.3647
14.5418,1.3647
14.5425,1.3647
14.5431,1.3647
14.5438,1.3698
14.5444,1.3698
14.5451,1.3698
14.5458,1.3698
14.5465,1.3698
14.5471,1.3647
14.5478,1.3647
14.5485,1.3698
14.5491,1.3698
14.5498,1.3698
14.5505,1.3698
14.5512,1.3698
14.5519,1.3698
14.5526,1.3698
14.5533,1.3698
14.5539,1.3698
14.5546,1.3698
14.5553,1.3749
14.5559,1.3698
14.5566,1.3698
14.5573,1.3749
14.5579,1.3698
14.5586,1.3698
14.5593,1.3749
14.5600,1.3698
14.5607,1.3749
14.5613,1.3698
14.5620,1.3698
14.5627,1.3698
14.5634,1.3749
14.5641,1.3749
14.5648,1.3647
14.5655,1.3749
14.5661,1.3698
14.5668,1.3698
14.5675,1.3698
14.5681,1.3749
14.5688,1.3698
14.5698,1.3698
14.5707,1.3698
14.5715,1.3647
14.5723,1.3698
14.5734,1.3698
14.5742,1.3749
14.5749,1.3647
14.5759,1.3698
14.5769,1.3698
14.5777,1.3698
14.5785,1.3749
14.5792,1.3698
14.5799,1.3698
14.5806,1.3698
14.5813,1.3698
14.5821,1.3698
14.5828,1.3698
14.5837,1.3698
14.5847,1.3698
14.5855,1.3647
14.5864,1.3647
14.5872,1.3647
14.5881,1.3698
14.5889,1.3596
14.5897,1.3698
14.5905,1.3698
14.5914,1.3698
14.5921,1.3647
14.5929,1.3698
14.5937,1.3647
14.5946,1.3698
14.5954,1.3596
14.5961,1.3596
14.5968,1.3647
14.5975,1.3698
14.5982,1.3647
14.5990,1.3647
14.5997,1.3647
14.6005,1.3596
14.6012,1.3596
14.6019,1.3596
14.6027,1.3596
14.6034,1.3647
14.6041,1.3647
14.6048,1.3698
14.6058,1.3546
14.6067,1.3647
14.6075,1.3647
14.6084,1.3647
14.6091,1.3596
14.6099,1.3647
14.6106,1.3596
14.6113,1.3647
14.6121,1.3596
14.6128,1.3546
14.6137,1.3546
14.6145,1.3647
14.6153,1.3596
14.6159,1.3596
14.6166,1.3546
14.6174,1.3596
14.6184,1.3546
14.6193,1.3546
14.6202,1.3596
14.6211,1.3647
14.6220,1.3596
14.6228,1.3596
14.6237,1.3546
14.6244,1.3596
14.6250,1.3546
14.6257,1.3596
14.6264,1.3546
14.6271,1.3596
14.6278,1.3596
14.6285,1.3546
14.6292,1.3596
14.6299,1.3596
14.6306,1.3546
14.6313,1.3546
14.6320,1.3495
14.6327,1.3546
14.6334,1.3596
14.6341,1.3546
14.6348,1.3546
14.6355,1.3596
14.6362,1.3546
14.6369,1.3546
14.6376,1.3495
14.6382,1.3546
14.6389,1.3495
14.6396,1.3546
14.6403,1.3546
14.6410,1.3546
14.6417,1.3546
14.6424,1.3495
14.6431,1.3546
14.6437,1.3495
14.6445,1.3546
14.6452,1.3546
14.6460,1.3495
14.6467,1.3495
14.6474,1.3546
14.6481,1.3495
14.6488,1.3495
14.6495,1.3495
14.6502,1.3495
14.6509,1.3495
14.6517,1.3546
14.6524,1.3495
14.6531,1.3495
14.6538,1.3495
14.6545,1.3444
14.6552,1.3495
14.6559,1.3495
14.6567,1.3495
14.6574,1.3495
14.6580,1.3495
14.6587,1.3444
14.6595,1.3546
14.6602,1.3495
14.6609,1.3444
14.6616,1.3495
14.6623,1.3444
14.6630,1.3495
14.6637,1.3394
14.6644,1.3394
14.6652,1.3444
14.6659,1.3444
14.6666,1.3444
14.6673,1.3444
14.6680,1.3394
14.6688,1.3394
14.6695,1.3394
14.6702,1.3444
14.6708,1.3444
14.6716,1.3444
14.6723,1.3444
14.6730,1.3394
14.6737,1.3394
14.6744,1.3444
14.6751,1.3394
14.6758,1.3444
14.6766,1.3394
14.6773,1.3394
14.6780,1.3394
14.6787,1.3394
14.6795,1.3394
14.6802,1.3444
14.6809,1.3444
14.6816,1.3394
14.6823,1.3343
14.6830,1.3394
14.6837,1.3394
14.6844,1.3343
14.6851,1.3343
14.6859,1.3343
14.6866,1.3343
14.6873,1.3343
14.6881,1.3394
14.6888,1.3292
14.6896,1.3394
14.6903,1.3343
14.6910,1.3343
14.6917,1.3343
14.6926,1.3394
14.6934,1.3394
14.6942,1.3343
14.6950,1.3343
14.6959,1.3343
14.6968,1.3394
14.6977,1.3343
14.6985,1.3292
14.6994,1.3343
14.7003,1.3292
14.7012,1.3343
14.7021,1.3343
14.7030,1.3292
14.7038,1.3292
14.7046,1.3343
14.7054,1.3241
14.7062,1.3241
14.7069,1.3292
14.7077,1.3292
14.7085,1.3292
14.7092,1.3292
14.7099,1.3292
14.7106,1.3241
14.7114,1.3292
14.7121,1.3241
14.7128,1.3343
14.7135,1.3292
14.7141,1.3292
14.7148,1.3292
14.7155,1.3292
14.7162,1.3292
14.7169,1.3292
14.7176,1.3292
14.7183,1.3241
14.7189,1.3241
14.7195,1.3292
14.7201,1.3241
14.7208,1.3292
14.7214,1.3343
14.7221,1.3191
14.7227,1.3191
14.7233,1.3292
14.7239,1.3241
14.7245,1.3241
14.7250,1.3241
14.7256,1.3292
14.7261,1.3241
14.7267,1.3241
14.7272,1.3241
14.7278,1.3241
14.7283,1.3241
14.7289,1.3241
14.7295,1.3241
14.7301,1.3191
14.7306,1.3292
14.7312,1.3241
14.7317,1.3241
14.7324,1.3241
14.7331,1.3292
14.7337,1.3292
14.7344,1.3241
14.7350,1.3292
14.7357,1.3191
14.7364,1.3241
14.7371,1.3241
14.7377,1.3241
14.7385,1.3191
14.7391,1.3241
14.7398,1.3191
14.7405,1.3241
14.7412,1.3241
14.7419,1.3241
14.7426,1.3191
14.7433,1.3241
14.7439,1.3241
14.7447,1.3191
14.7454,1.3191
14.7460,1.3241
14.7467,1.3241
14.7474,1.3241
14.7480,1.3241
14.7487,1.3241
14.7494,1.3292
14.7501,1.3241
14.7508,1.3191
14.7515,1.3241
14.7522,1.3241
14.7529,1.3191
14.7535,1.3241
14.7543,1.3241
14.7549,1.3191
14.7556,1.3241
14.7563,1.3241
14.7570,1.3191
14.7579,1.3241
14.7585,1.3241
14.7593,1.3191
14.7600,1.3241
14.7606,1.3241
14.7613,1.3241
14.7620,1.3241
14.7627,1.3191
14.7633,1.3241
14.7641,1.3241
14.7648,1.3191
14.7654,1.3241
14.7662,1.3241
14.7668,1.3241
14.7676,1.3191
14.7682,1.3241
14.7690,1.3191
14.7696,1.3241
14.7703,1.3241
14.7710,1.3241
14.7717,1.3191
14.7723,1.3241
14.7730,1.3241
14.7737,1.3191
14.7744,1.3191
14.7750,1.3241
14.7757,1.3191
14.7764,1.3191
14.7770,1.3241
14.7777,1.3191
14.7784,1.3191
14.7791,1.3241
14.7798,1.3241
14.7804,1.3241
14.7811,1.3191
14.7818,1.3140
14.7825,1.3191
14.7832,1.3241
14.7838,1.3140
14.7845,1.3241
14.7852,1.3191
14.7859,1.3191
14.7865,1.3191
14.7872,1.3241
14.7879,1.3241
14.7886,1.3241
14.7893,1.3191
14.7900,1.3191
14.7906,1.3191
14.7913,1.3241
14.7920,1.3292
14.7926,1.3140
14.7933,1.3191
14.7940,1.3191
14.7947,1.3191
14.7953,1.3241
14.7960,1.3191
14.7967,1.3241
14.7973,1.3191
14.7980,1.3241
14.7987,1.3241
14.7994,1.3191
14.8000,1.3191
14.8010,1.3191
14.8017,1.3140
14.8026,1.3241
14.8036,1.3140
14.8046,1.3191
14.8054,1.3191
14.8062,1.3241
14.8069,1.3191
14.8077,1.3241
14.8087,1.3191
14.8094,1.3241
14.8104,1.3191
14.8111,1.3241
14.8119,1.3191
14.8126,1.3241
14.8133,1.3191
14.8140,1.3241
14.8148,1.3241
14.8155,1.3191
14.8164,1.3241
14.8173,1.3241
14.8183,1.3191
14.8190,1.3191
14.8198,1.3191
14.8205,1.3191
14.8213,1.3191
14.8221,1.3191
14.8230,1.3191
14.8239,1.3241
14.8247,1.3191
14.8255,1.3191
14.8263,1.3191
14.8272,1.3191
14.8282,1.3191
14.8289,1.3241
14.8296,1.3191
14.8303,1.3191
14.8310,1.3140
14.8318,1.3191
14.8325,1.3191
14.8333,1.3191
14.8340,1.3191
14.8348,1.3191
14.8355,1.3241
14.8362,1.3191
14.8369,1.3191
14.8376,1.3191
14.8383,1.3140
14.8391,1.3140
14.8398,1.3191
14.8407,1.3191
14.8415,1.3140
14.8424,1.3241
14.8432,1.3140
14.8440,1.3140
14.8448,1.3241
14.8455,1.3140
14.8463,1.3191
14.8471,1.3191
14.8478,1.3140
14.8488,1.3191
14.8497,1.3241
14.8507,1.3191
14.8513,1.3191
14.8521,1.3191
14.8531,1.3191
14.8540,1.3191
14.8549,1.3089
14.8558,1.3140
14.8566,1.3191
14.8575,1.3140
14.8584,1.3241
14.8590,1.3241
14.8597,1.3140
14.8604,1.3140
14.8611,1.3241
14.8618,1.3241
14.8625,1.3191
14.8632,1.3191
14.8639,1.3191
14.8646,1.3191
14.8652,1.3191
14.8659,1.3089
14.8666,1.3191
14.8673,1.3140
14.8681,1.3191
14.8687,1.3089
14.8694,1.3191
14.8701,1.3140
14.8708,1.3140
14.8715,1.3191
14.8721,1.3140
14.8728,1.3140
14.8735,1.3140
14.8742,1.3191
14.8749,1.3140
14.8755,1.3140
14.8762,1.3140
14.8769,1.3140
14.8776,1.3140
14.8782,1.3241
14.8789,1.3191
14.8797,1.3089
14.8803,1.3140
14.8810,1.3140
14.8817,1.3140
14.8824,1.3191
14.8830,1.3191
14.8837,1.3191
14.8844,1.3191
14.8851,1.3191
14.8858,1.3140
14.8865,1.3140
14.8872,1.3140
14.8878,1.3140
14.8885,1.3140
14.8892,1.3089
14.8899,1.3140
14.8905,1.3089
14.8913,1.3140
14.8919,1.3140
14.8926,1.3089
14.8933,1.3140
14.8940,1.3140
14.8946,1.3140
14.8954,1.3191
14.8961,1.3140
14.8968,1.3140
14.8975,1.3191
14.8982,1.3140
14.8988,1.3140
14.8995,1.3089
14.9002,1.3191
14.9008,1.3140
14.9016,1.3089
14.9022,1.3140
14.9029,1.3140
14.9036,1.3140
14.9043,1.3140
14.9049,1.3140
14.9056,1.3089
14.9063,1.3140
14.9070,1.3191
14.9077,1.3140
14.9084,1.3191
14.9091,1.3191
14.9098,1.3140
14.9105,1.3140
14.9114,1.3140
14.9123,1.3140
14.9133,1.3089
14.9141,1.3140
14.9150,1.3089
14.9158,1.3140
14.9166,1.3191
14.9175,1.3140
14.9185,1.3140
14.9194,1.3140
14.9201,1.3140
14.9209,1.3140
14.9216,1.3140
14.9224,1.3140
14.9231,1.3140
14.9238,1.3140
14.9245,1.3140
14.9251,1.3140
14.9258,1.3191
14.9265,1.3140
14.9272,1.3140
14.9278,1.3140
14.9285,1.3140
14.9292,1.3140
14.9299,1.3089
14.9306,1.3038
14.9313,1.3140
14.9319,1.3140
14.9326,1.3140
14.9332,1.3140
14.9339,1.3140
14.9346,1.3140
14.9353,1.3140
14.9360,1.3140
14.9366,1.3089
14.9373,1.3089
14.9380,1.3140
14.9386,1.3140
14.9392,1.3140
14.9398,1.3089
14.9404,1.3140
14.9410,1.3140
14.9415,1.3089
14.9421,1.3140
14.9427,1.3140
14.9432,1.3089
14.9438,1.3140
14.9443,1.3089
14.9449,1.3140
14.9456,1.3140
14.9463,1.3140
14.9469,1.3140
14.9476,1.3140
14.9481,1.3140
14.9487,1.3191
14.9493,1.3140
14.9500,1.3140
14.9506,1.3140
14.9512,1.3089
14.9518,1.3089
14.9525,1.3089
14.9532,1.3140
14.9538,1.3089
14.9545,1.3089
14.9552,1.3089
14.9558,1.3140
14.9565,1.3089
14.9572,1.3140
14.9579,1.3140
14.9586,1.3038
14.9592,1.3089
14.9599,1.3038
14.9606,1.3140
14.9613,1.3140
14.9619,1.3140
14.9627,1.3089
14.9634,1.3140
14.9640,1.3140
14.9648,1.3089
14.9655,1.3089
14.9661,1.3140
14.9668,1.3089
14.9675,1.3140
14.9682,1.3089
14.9689,1.3140
14.9696,1.3089
14.9703,1.3038
14.9710,1.3089
14.9717,1.3140
14.9724,1.3038
14.9731,1.3089
14.9738,1.3140
14.9745,1.3140
14.9752,1.3140
14.9759,1.3089
14.9765,1.3089
14.9772,1.3140
14.9779,1.3140
14.9786,1.3140
14.9792,1.3089
14.9799,1.3140
14.9806,1.3089
14.9813,1.3089
14.9820,1.3089
14.9827,1.3089
14.9834,1.3089
14.9841,1.3089
14.9847,1.3140
14.9854,1.3089
14.9861,1.3140
14.9867,1.3140
14.9874,1.3089
14.9881,1.3089
14.9888,1.3140
14.9894,1.3089
14.9901,1.3038
14.9908,1.3089
14.9915,1.3038
14.9921,1.3089
14.9928,1.3089
14.9934,1.3089
14.9942,1.2988
14.9948,1.3038
14.9955,1.2988
14.9962,1.3089
14.9969,1.3089
14.9975,1.3089
14.9982,1.3089
14.9989,1.3089
14.9996,1.3089
15.0003,1.3038
15.0009,1.2988
15.0016,1.3089
15.0023,1.3038
15.0030,1.3140
15.0036,1.3038
15.0043,1.3038
15.0050,1.3089
15.0057,1.3089
15.0063,1.3038
15.0070,1.3140
15.0077,1.3089
15.0083,1.2988
15.0090,1.3089
15.0097,1.3140
15.0104,1.2988
15.0111,1.3089
15.0118,1.3038
15.0125,1.3038
15.0132,1.3038
15.0138,1.3089
15.0145,1.3038
15.0152,1.3089
15.0159,1.3038
15.0165,1.3140
15.0175,1.3089
15.0185,1.3038
15.0193,1.3089
15.0201,1.3089
15.0211,1.3089
15.0219,1.3089
15.0226,1.3089
15.0233,1.3089
15.0243,1.3038
15.0251,1.3089
15.0260,1.3089
15.0267,1.3089
15.0274,1.3038
15.0281,1.3089
15.0288,1.3038
15.0296,1.3089
15.0302,1.3038
15.0310,1.3089
15.0318,1.3089
15.0325,1.3089
15.0335,1.3038
15.0345,1.3038
15.0352,1.3038
15.0360,1.3038
15.0369,1.3038
15.0376,1.3089
15.0385,1.3089
15.0394,1.2988
15.0403,1.3038
15.0411,1.3038
15.0420,1.3038
15.0428,1.3089
15.0436,1.3089
15.0445,1.3038
15.0454,1.3038
15.0462,1.3038
15.0470,1.3038
15.0479,1.3089
15.0487,1.3038
15.0495,1.3038
15.0504,1.2988
15.0512,1.3038
15.0520,1.3038
15.0529,1.3038
15.0537,1.2988
15.0548,1.3038
15.0558,1.3089
15.0568,1.3038
15.0575,1.3089
15.0582,1.3038
15.0589,1.3038
15.0596,1.3089
15.0604,1.3038
15.0612,1.3089
15.0619,1.3038
15.0627,1.3038
15.0635,1.3089
15.0644,1.3038
15.0653,1.2988
15.0661,1.2988
15.0668,1.3038
15.0676,1.3038
15.0684,1.3038
15.0691,1.3038
15.0698,1.3089
15.0706,1.2988
15.0713,1.3089
15.0721,1.3038
15.0729,1.3089
15.0736,1.2988
15.0744,1.3038
15.0752,1.3038
15.0759,1.3038
15.0766,1.2988
15.0774,1.3038
15.0781,1.3038
15.0788,1.3038
15.0794,1.2988
15.0801,1.2988
15.0808,1.3089
15.0814,1.3089
15.0822,1.3038
15.0829,1.2988
15.0837,1.3038
15.0849,1.3038
15.0860,1.3038
15.0873,1.2988
15.0885,1.3038
15.0896,1.3038
15.0907,1.3038
15.0920,1.3038
15.0931,1.2988
15.0943,1.3038
15.0956,1.3038
15.0964,1.3089
15.0971,1.3038
15.0979,1.3038
15.0986,1.3038
15.0992,1.2988
15.1002,1.3038
15.1012,1.2988
15.1021,1.3038
15.1030,1.2988
15.1038,1.3038
15.1047,1.3038
15.1057,1.2988
15.1065,1.3038
15.1073,1.3038
15.1081,1.3038
15.1089,1.3038
15.1096,1.2988
15.1103,1.2988
15.1109,1.2988
15.1116,1.2988
15.1124,1.3038
15.1130,1.3038
15.1138,1.3038
15.1145,1.3038
15.1151,1.3038
15.1158,1.2988
15.1165,1.2988
15.1172,1.3038
15.1179,1.3038
15.1186,1.3038
15.1192,1.2988
15.1199,1.2988
15.1206,1.2988
15.1213,1.2988
15.1220,1.2988
15.1227,1.2988
15.1234,1.2988
15.1241,1.2988
15.1248,1.3038
15.1254,1.2988
15.1262,1.3038
15.1268,1.2988
15.1275,1.2988
15.1282,1.2988
15.1289,1.3038
15.1295,1.2988
15.1302,1.2988
15.1309,1.2988
15.1316,1.3038
15.1323,1.2988
15.1330,1.2988
15.1337,1.2988
15.1343,1.3038
15.1350,1.2988
15.1357,1.2988
15.1364,1.3038
15.1370,1.3038
15.1377,1.3038
15.1384,1.2937
15.1391,1.2988
15.1398,1.2988
15.1404,1.2988
15.1411,1.2988
15.1418,1.2988
15.1425,1.2988
15.1432,1.2988
15.1439,1.2988
15.1446,1.2988
15.1452,1.2988
15.1459,1.2988
15.1466,1.3038
15.1473,1.2988
15.1480,1.2988
15.1486,1.2988
15.1493,1.2988
15.1500,1.2988
15.1507,1.2988
15.1514,1.3038
15.1521,1.2988
15.1529,1.2988
15.1536,1.2988
15.1543,1.3038
15.1549,1.3038
15.1557,1.3038
15.1563,1.2988
15.1570,1.2988
15.1577,1.2988
15.1584,1.2988
15.1590,1.2988
15.1597,1.2988
15.1605,1.3038
15.1612,1.2937
15.1619,1.2988
15.1626,1.2988
15.1633,1.2988
15.1640,1.2886
15.1647,1.2988
15.1654,1.3038
15.1661,1.2988
15.1668,1.2988
15.1675,1.2988
15.1682,1.2937
15.1689,1.2988
15.1696,1.2988
15.1703,1.2988
15.1710,1.2988
15.1717,1.2988
15.1724,1.2988
15.1730,1.2988
15.1737,1.2988
15.1744,1.2988
15.1751,1.2988
15.1758,1.2988
15.1765,1.2988
15.1774,1.2937
15.1782,1.2988
15.1790,1.2988
15.1799,1.2988
15.1808,1.2988
15.1818,1.3038
15.1827,1.2988
15.1837,1.3038
15.1847,1.2937
15.1856,1.2988
15.1865,1.2988
15.1875,1.2988
15.1884,1.2988
15.1893,1.3038
15.1901,1.3038
15.1908,1.2988
15.1916,1.3038
15.1925,1.2937
15.1933,1.2988
15.1941,1.3038
15.1949,1.2988
15.1957,1.2988
15.1965,1.3038
15.1972,1.3038
15.1979,1.2988
15.1986,1.2988
15.1993,1.3038
15.2000,1.2988
15.2007,1.3038
15.2014,1.3038
15.2020,1.2988
15.2028,1.2988
15.2035,1.2937
15.2043,1.2988
15.2051,1.2988
15.2058,1.2886
15.2065,1.3038
15.2072,1.2988
15.2078,1.2988
15.2084,1.2988
15.2089,1.3038
15.2095,1.2988
15.2100,1.3038
15.2106,1.3038
15.2111,1.2988
15.2117,1.3038
15.2123,1.3038
15.2129,1.3038
15.2136,1.3038
15.2143,1.3089
15.2149,1.3038
15.2155,1.3038
15.2161,1.3089
15.2168,1.3089
15.2174,1.3140
15.2181,1.3038
15.2187,1.3038
15.2194,1.3089
15.2200,1.2988
15.2207,1.2988
15.2214,1.3089
15.2221,1.3089
15.2228,1.3089
15.2234,1.3089
15.2242,1.3140
15.2248,1.3038
15.2255,1.3140
15.2262,1.3140
15.2269,1.3089
15.2275,1.3140
15.2283,1.3140
15.2290,1.3089
15.2297,1.3140
15.2304,1.3140
15.2311,1.3140
15.2318,1.3140
15.2325,1.3140
15.2332,1.3140
15.2339,1.3140
15.2346,1.3191
15.2353,1.3140
15.2359,1.3191
15.2366,1.3140
15.2372,1.3191
15.2379,1.3140
15.2385,1.3191
15.2392,1.3191
15.2398,1.3191
15.2405,1.3191
15.2411,1.3241
15.2418,1.3140
15.2425,1.3191
15.2431,1.3191
15.2438,1.3191
15.2445,1.3241
15.2451,1.3191
15.2458,1.3241
15.2464,1.3241
15.2471,1.3241
15.2477,1.3241
15.2483,1.3241
15.2490,1.3241
15.2496,1.3292
15.2503,1.3191
15.2509,1.3241
15.2515,1.3191
15.2521,1.3292
15.2527,1.3292
15.2534,1.3191
15.2542,1.3292
15.2549,1.3241
15.2555,1.3292
15.2562,1.3292
15.2569,1.3292
15.2576,1.3292
15.2582,1.3292
15.2587,1.3343
15.2593,1.3292
15.2600,1.3241
15.2606,1.3292
15.2613,1.3343
15.2619,1.3292
15.2626,1.3292
15.2633,1.3241
15.2639,1.3292
15.2646,1.3292
15.2653,1.3343
15.2659,1.3292
15.2666,1.3343
15.2672,1.3343
15.2680,1.3241
15.2686,1.3292
15.2694,1.3343
15.2701,1.3343
15.2707,1.3343
15.2715,1.3292
15.2722,1.3343
15.2729,1.3343
15.2736,1.3343
15.2743,1.3343
15.2748,1.3343
15.2755,1.3343
15.2761,1.3343
15.2768,1.3394
15.2774,1.3394
15.2781,1.3394
15.2788,1.3394
15.2794,1.3394
15.2801,1.3394
15.2807,1.3343
15.2813,1.3444
15.2820,1.3394
15.2827,1.3394
15.2833,1.3394
15.2840,1.3343
15.2846,1.3394
15.2853,1.3394
15.2860,1.3394
15.2866,1.3394
15.2873,1.3394
15.2878,1.3394
15.2884,1.3394
15.2890,1.3394
15.2895,1.3394
15.2901,1.3394
15.2906,1.3394
15.2912,1.3394
15.2920,1.3394
15.2928,1.3394
15.2938,1.3444
15.2946,1.3394
15.2956,1.3394
15.2963,1.3394
15.2970,1.3394
15.2978,1.3444
15.2986,1.3394
15.2995,1.3394
15.3003,1.3394
15.3012,1.3444
15.3020,1.3394
15.3027,1.3394
15.3034,1.3444
15.3042,1.3444
15.3050,1.3394
15.3057,1.3444
15.3066,1.3394
15.3075,1.3444
15.3084,1.3444
15.3093,1.3394
15.3100,1.3394
15.3108,1.3394
15.3116,1.3394
15.3124,1.3343
15.3132,1.3444
15.3140,1.3343
15.3149,1.3444
15.3158,1.3394
15.3166,1.3394
15.3173,1.3394
15.3180,1.3444
15.3187,1.3444
15.3194,1.3394
15.3201,1.3444
15.3208,1.3343
15.3215,1.3394
15.3222,1.3394
15.3230,1.3343
15.3237,1.3394
15.3246,1.3394
15.3254,1.3343
15.3263,1.3444
15.3271,1.3343
15.3278,1.3394
15.3285,1.3394
15.3293,1.3394
15.3301,1.3394
15.3308,1.3394
15.3318,1.3394
15.3328,1.3394
15.3338,1.3394
15.3348,1.3292
15.3357,1.3394
15.3366,1.3343
15.3375,1.3292
15.3383,1.3394
15.3391,1.3343
15.3399,1.3394
15.3406,1.3343
15.3413,1.3343
15.3419,1.3343
15.3426,1.3343
15.3433,1.3343
15.3440,1.3343
15.3447,1.3292
15.3454,1.3343
15.3461,1.3292
15.3468,1.3343
15.3475,1.3292
15.3482,1.3343
15.3489,1.3343
15.3496,1.3241
15.3503,1.3343
15.3510,1.3292
15.3517,1.3241
15.3524,1.3343
15.3530,1.3343
15.3537,1.3343
15.3544,1.3292
15.3551,1.3343
15.3558,1.3292
15.3565,1.3292
15.3572,1.3292
15.3579,1.3241
15.3585,1.3292
15.3592,1.3292
15.3599,1.3292
15.3606,1.3292
15.3613,1.3292
15.3620,1.3292
15.3627,1.3292
15.3635,1.3292
15.3642,1.3292
15.3648,1.3292
15.3655,1.3292
15.3662,1.3292
15.3669,1.3292
15.3676,1.3241
15.3683,1.3343
15.3689,1.3292
15.3696,1.3241
15.3703,1.3292
15.3710,1.3241
15.3717,1.3292
