Время [c],Напряжение[B]
0.2511,1.1364
0.2517,1.1415
0.2524,1.1364
0.2530,1.1364
0.2537,1.1364
0.2543,1.1364
0.2550,1.1364
0.2557,1.1415
0.2563,1.1364
0.2570,1.1364
0.2577,1.1415
0.2583,1.1364
0.2590,1.1364
0.2596,1.1364
0.2602,1.1415
0.2608,1.1364
0.2615,1.1364
0.2621,1.1415
0.2627,1.1364
0.2633,1.1415
0.2640,1.1364
0.2647,1.1313
0.2654,1.1415
0.2660,1.1364
0.2667,1.1313
0.2674,1.1364
0.2684,1.1415
0.2694,1.1364
0.2704,1.1364
0.2715,1.1364
0.2723,1.1313
0.2731,1.1364
0.2738,1.1364
0.2748,1.1364
0.2758,1.1364
0.2768,1.1415
0.2778,1.1364
0.2788,1.1364
0.2796,1.1415
0.2804,1.1364
0.2811,1.1415
0.2819,1.1415
0.2827,1.1364
0.2835,1.1415
0.2842,1.1364
0.2850,1.1415
0.2858,1.1364
0.2866,1.1364
0.2874,1.1415
0.2881,1.1364
0.2889,1.1364
0.2896,1.1415
0.2903,1.1364
0.2910,1.1364
0.2917,1.1415
0.2924,1.1415
0.2931,1.1364
0.2938,1.1364
0.2946,1.1415
0.2953,1.1364
0.2961,1.1364
0.2969,1.1364
0.2977,1.1415
0.2985,1.1415
0.2993,1.1364
0.3000,1.1364
0.3007,1.1364
0.3015,1.1364
0.3022,1.1415
0.3029,1.1415
0.3037,1.1364
0.3044,1.1364
0.3051,1.1364
0.3058,1.1415
0.3065,1.1364
0.3072,1.1364
0.3080,1.1415
0.3087,1.1364
0.3094,1.1364
0.3102,1.1364
0.3109,1.1415
0.3117,1.1364
0.3125,1.1364
0.3133,1.1415
0.3141,1.1364
0.3148,1.1364
0.3156,1.1364
0.3163,1.1364
0.3171,1.1415
0.3178,1.1415
0.3185,1.1415
0.3191,1.1364
0.3198,1.1364
0.3205,1.1415
0.3212,1.1364
0.3219,1.1364
0.3225,1.1364
0.3233,1.1364
0.3240,1.1415
0.3247,1.1364
0.3254,1.1313
0.3260,1.1364
0.3267,1.1364
0.3274,1.1364
0.3280,1.1364
0.3287,1.1313
0.3293,1.1364
0.3299,1.1364
0.3306,1.1364
0.3314,1.1415
0.3321,1.1415
0.3328,1.1364
0.3336,1.1364
0.3344,1.1364
0.3352,1.1364
0.3360,1.1364
0.3368,1.1364
0.3375,1.1415
0.3382,1.1313
0.3388,1.1364
0.3394,1.1364
0.3402,1.1364
0.3410,1.1364
0.3417,1.1364
0.3424,1.1364
0.3431,1.1415
0.3439,1.1364
0.3446,1.1364
0.3453,1.1364
0.3460,1.1313
0.3468,1.1415
0.3475,1.1415
0.3482,1.1364
0.3490,1.1364
0.3498,1.1364
0.3505,1.1415
0.3512,1.1364
0.3520,1.1415
0.3527,1.1364
0.3535,1.1364
0.3545,1.1364
0.3552,1.1364
0.3560,1.1364
0.3567,1.1313
0.3575,1.1313
0.3583,1.1415
0.3593,1.1364
0.3601,1.1364
0.3609,1.1364
0.3617,1.1364
0.3624,1.1364
0.3632,1.1364
0.3640,1.1364
0.3648,1.1415
0.3654,1.1364
0.3661,1.1313
0.3668,1.1415
0.3675,1.1415
0.3681,1.1364
0.3688,1.1364
0.3695,1.1415
0.3703,1.1364
0.3710,1.1313
0.3717,1.1415
0.3725,1.1364
0.3733,1.1364
0.3741,1.1364
0.3748,1.1364
0.3756,1.1364
0.3762,1.1364
0.3768,1.1364
0.3773,1.1364
0.3779,1.1415
0.3784,1.1313
0.3790,1.1364
0.3795,1.1415
0.3801,1.1364
0.3806,1.1263
0.3812,1.1415
0.3817,1.1364
0.3823,1.1364
0.3830,1.1313
0.3835,1.1313
0.3841,1.1364
0.3846,1.1364
0.3852,1.1364
0.3858,1.1364
0.3865,1.1313
0.3872,1.1364
0.3879,1.1415
0.3886,1.1415
0.3892,1.1415
0.3899,1.1364
0.3906,1.1415
0.3913,1.1364
0.3919,1.1364
0.3926,1.1364
0.3933,1.1364
0.3939,1.1313
0.3946,1.1415
0.3953,1.1364
0.3960,1.1313
0.3966,1.1313
0.3972,1.1415
0.3979,1.1364
0.3986,1.1364
0.3993,1.1364
0.4000,1.1364
0.4006,1.1415
0.4013,1.1364
0.4020,1.1364
0.4027,1.1364
0.4034,1.1415
0.4041,1.1364
0.4048,1.1364
0.4055,1.1313
0.4062,1.1364
0.4069,1.1415
0.4075,1.1364
0.4081,1.1364
0.4088,1.1415
0.4094,1.1364
0.4102,1.1364
0.4108,1.1364
0.4115,1.1364
0.4121,1.1364
0.4128,1.1364
0.4135,1.1364
0.4142,1.1364
0.4149,1.1313
0.4155,1.1415
0.4161,1.1364
0.4168,1.1364
0.4175,1.1364
0.4181,1.1364
0.4188,1.1415
0.4194,1.1313
0.4201,1.1415
0.4208,1.1415
0.4215,1.1313
0.4222,1.1364
0.4229,1.1364
0.4236,1.1364
0.4243,1.1364
0.4250,1.1364
0.4256,1.1364
0.4263,1.1415
0.4269,1.1364
0.4276,1.1364
0.4282,1.1415
0.4289,1.1415
0.4296,1.1364
0.4302,1.1364
0.4308,1.1313
0.4315,1.1364
0.4321,1.1364
0.4328,1.1364
0.4335,1.1364
0.4341,1.1415
0.4348,1.1364
0.4354,1.1364
0.4361,1.1313
0.4369,1.1364
0.4375,1.1364
0.4382,1.1364
0.4389,1.1364
0.4395,1.1313
0.4402,1.1313
0.4408,1.1415
0.4418,1.1364
0.4426,1.1364
0.4433,1.1364
0.4443,1.1364
0.4453,1.1364
0.4461,1.1364
0.4468,1.1415
0.4475,1.1364
0.4484,1.1364
0.4493,1.1364
0.4502,1.1364
0.4511,1.1313
0.4520,1.1364
0.4527,1.1364
0.4534,1.1364
0.4541,1.1313
0.4548,1.1415
0.4555,1.1364
0.4561,1.1364
0.4569,1.1364
0.4577,1.1364
0.4585,1.1364
0.4593,1.1364
0.4601,1.1364
0.4609,1.1364
0.4617,1.1415
0.4624,1.1415
0.4632,1.1364
0.4640,1.1364
0.4648,1.1364
0.4656,1.1364
0.4663,1.1364
0.4671,1.1364
0.4679,1.1364
0.4686,1.1364
0.4694,1.1364
0.4701,1.1313
0.4709,1.1364
0.4718,1.1364
0.4725,1.1313
0.4733,1.1364
0.4741,1.1313
0.4748,1.1364
0.4756,1.1364
0.4763,1.1415
0.4771,1.1364
0.4778,1.1364
0.4785,1.1364
0.4792,1.1364
0.4799,1.1415
0.4806,1.1364
0.4813,1.1364
0.4821,1.1364
0.4828,1.1364
0.4835,1.1364
0.4843,1.1364
0.4850,1.1415
0.4857,1.1364
0.4866,1.1364
0.4873,1.1364
0.4881,1.1313
0.4889,1.1313
0.4897,1.1364
0.4905,1.1364
0.4913,1.1415
0.4920,1.1364
0.4928,1.1364
0.4936,1.1415
0.4943,1.1364
0.4949,1.1415
0.4956,1.1364
0.4962,1.1364
0.4971,1.1415
0.4980,1.1364
0.4989,1.1364
0.4996,1.1313
0.5002,1.1364
0.5009,1.1415
0.5017,1.1313
0.5026,1.1313
0.5034,1.1364
0.5044,1.1364
0.5054,1.1364
0.5061,1.1313
0.5069,1.1364
0.5076,1.1364
0.5082,1.1364
0.5089,1.1364
0.5096,1.1364
0.5103,1.1313
0.5110,1.1364
0.5117,1.1364
0.5123,1.1415
0.5130,1.1364
0.5137,1.1364
0.5144,1.1364
0.5151,1.1364
0.5158,1.1364
0.5165,1.1364
0.5172,1.1415
0.5178,1.1364
0.5185,1.1364
0.5192,1.1364
0.5200,1.1364
0.5207,1.1364
0.5214,1.1313
0.5221,1.1364
0.5228,1.1364
0.5235,1.1364
0.5242,1.1415
0.5249,1.1364
0.5255,1.1364
0.5262,1.1313
0.5269,1.1364
0.5276,1.1313
0.5283,1.1364
0.5289,1.1364
0.5296,1.1364
0.5303,1.1364
0.5309,1.1415
0.5316,1.1364
0.5323,1.1415
0.5330,1.1415
0.5337,1.1364
0.5343,1.1364
0.5350,1.1415
0.5356,1.1415
0.5364,1.1364
0.5372,1.1364
0.5380,1.1364
0.5387,1.1364
0.5395,1.1415
0.5402,1.1313
0.5409,1.1364
0.5418,1.1364
0.5425,1.1364
0.5432,1.1364
0.5438,1.1364
0.5446,1.1415
0.5454,1.1263
0.5461,1.1364
0.5468,1.1364
0.5476,1.1364
0.5483,1.1364
0.5490,1.1415
0.5497,1.1364
0.5506,1.1364
0.5513,1.1313
0.5520,1.1313
0.5528,1.1364
0.5537,1.1364
0.5545,1.1364
0.5553,1.1313
0.5560,1.1364
0.5567,1.1364
0.5576,1.1364
0.5582,1.1313
0.5591,1.1364
0.5598,1.1313
0.5605,1.1364
0.5614,1.1313
0.5621,1.1364
0.5628,1.1364
0.5635,1.1364
0.5642,1.1364
0.5649,1.1364
0.5656,1.1364
0.5662,1.1364
0.5669,1.1313
0.5675,1.1364
0.5681,1.1364
0.5687,1.1313
0.5693,1.1364
0.5701,1.1364
0.5707,1.1364
0.5713,1.1364
0.5720,1.1364
0.5727,1.1364
0.5734,1.1415
0.5740,1.1364
0.5747,1.1364
0.5754,1.1313
0.5761,1.1364
0.5768,1.1364
0.5774,1.1364
0.5781,1.1364
0.5788,1.1364
0.5795,1.1364
0.5801,1.1364
0.5809,1.1364
0.5817,1.1313
0.5862,1.1313
0.5868,1.1313
0.5873,1.1364
0.5879,1.1364
0.5885,1.1364
0.5890,1.1313
0.5896,1.1263
0.5902,1.1364
0.5908,1.1364
0.5914,1.1313
0.5920,1.1415
0.5926,1.1364
0.5933,1.1364
0.5940,1.1364
0.5947,1.1364
0.5954,1.1364
0.5961,1.1415
0.5967,1.1415
0.5974,1.1263
0.5981,1.1364
0.5987,1.1364
0.5993,1.1313
0.6000,1.1313
0.6007,1.1364
0.6014,1.1415
0.6020,1.1364
0.6027,1.1313
0.6034,1.1364
0.6040,1.1364
0.6047,1.1364
0.6053,1.1364
0.6060,1.1364
0.6066,1.1313
0.6073,1.1364
0.6080,1.1364
0.6086,1.1263
0.6093,1.1313
0.6100,1.1313
0.6106,1.1415
0.6113,1.1313
0.6120,1.1313
0.6126,1.1364
0.6132,1.1364
0.6139,1.1364
0.6146,1.1313
0.6152,1.1313
0.6159,1.1364
0.6165,1.1364
0.6172,1.1364
0.6180,1.1364
0.6186,1.1313
0.6192,1.1364
0.6199,1.1313
0.6206,1.1364
0.6212,1.1313
0.6219,1.1364
0.6225,1.1313
0.6232,1.1364
0.6239,1.1364
0.6245,1.1364
0.6252,1.1313
0.6258,1.1364
0.6265,1.1415
0.6271,1.1313
0.6278,1.1364
0.6285,1.1364
0.6291,1.1415
0.6298,1.1364
0.6305,1.1364
0.6311,1.1364
0.6318,1.1364
0.6324,1.1313
0.6331,1.1263
0.6337,1.1313
0.6344,1.1415
0.6351,1.1364
0.6358,1.1364
0.6364,1.1364
0.6372,1.1364
0.6378,1.1364
0.6384,1.1364
0.6391,1.1313
0.6398,1.1364
0.6405,1.1364
0.6413,1.1364
0.6423,1.1364
0.6430,1.1313
0.6438,1.1364
0.6448,1.1364
0.6456,1.1313
0.6463,1.1364
0.6469,1.1364
0.6478,1.1364
0.6487,1.1364
0.6497,1.1364
0.6506,1.1313
0.6515,1.1313
0.6522,1.1364
0.6529,1.1364
0.6536,1.1313
0.6543,1.1313
0.6551,1.1364
0.6559,1.1364
0.6566,1.1313
0.6574,1.1364
0.6582,1.1415
0.6590,1.1313
0.6598,1.1364
0.6606,1.1364
0.6614,1.1364
0.6621,1.1415
0.6630,1.1313
0.6638,1.1364
0.6645,1.1313
0.6652,1.1364
0.6660,1.1364
0.6668,1.1364
0.6676,1.1364
0.6684,1.1364
0.6691,1.1364
0.6699,1.1364
0.6707,1.1364
0.6714,1.1364
0.6722,1.1364
0.6730,1.1364
0.6738,1.1364
0.6745,1.1364
0.6752,1.1364
0.6760,1.1364
0.6768,1.1415
0.6775,1.1263
0.6783,1.1364
0.6790,1.1364
0.6798,1.1313
0.6806,1.1313
0.6815,1.1364
0.6822,1.1313
0.6830,1.1415
0.6838,1.1313
0.6845,1.1364
0.6853,1.1364
0.6860,1.1415
0.6868,1.1415
0.6876,1.1364
0.6884,1.1364
0.6891,1.1313
0.6898,1.1364
0.6906,1.1364
0.6913,1.1364
0.6920,1.1364
0.6928,1.1364
0.6935,1.1313
0.6942,1.1415
0.6950,1.1364
0.6957,1.1364
0.6964,1.1313
0.6971,1.1364
0.6979,1.1364
0.6986,1.1364
0.6993,1.1364
0.7000,1.1364
0.7008,1.1364
0.7016,1.1364
0.7024,1.1364
0.7032,1.1364
0.7040,1.1313
0.7048,1.1364
0.7055,1.1364
0.7063,1.1364
0.7070,1.1313
0.7077,1.1364
0.7084,1.1415
0.7090,1.1263
0.7097,1.1364
0.7103,1.1313
0.7109,1.1364
0.7116,1.1364
0.7122,1.1313
0.7129,1.1364
0.7136,1.1364
0.7142,1.1364
0.7149,1.1364
0.7155,1.1364
0.7161,1.1364
0.7167,1.1364
0.7173,1.1364
0.7180,1.1263
0.7186,1.1313
0.7193,1.1364
0.7199,1.1364
0.7207,1.1364
0.7214,1.1364
0.7221,1.1313
0.7228,1.1313
0.7235,1.1364
0.7241,1.1313
0.7248,1.1313
0.7255,1.1364
0.7262,1.1364
0.7269,1.1415
0.7276,1.1313
0.7283,1.1364
0.7290,1.1364
0.7296,1.1313
0.7304,1.1364
0.7310,1.1364
0.7317,1.1364
0.7323,1.1364
0.7330,1.1364
0.7337,1.1415
0.7344,1.1364
0.7351,1.1364
0.7357,1.1364
0.7364,1.1313
0.7371,1.1364
0.7379,1.1313
0.7385,1.1415
0.7393,1.1415
0.7399,1.1364
0.7406,1.1364
0.7412,1.1364
0.7419,1.1364
0.7426,1.1313
0.7433,1.1364
0.7440,1.1364
0.7447,1.1364
0.7453,1.1313
0.7460,1.1313
0.7467,1.1415
0.7476,1.1313
0.7485,1.1364
0.7492,1.1364
0.7499,1.1364
0.7508,1.1364
0.7514,1.1364
0.7522,1.1313
0.7532,1.1415
0.7541,1.1364
0.7549,1.1364
0.7558,1.1313
0.7569,1.1364
0.7576,1.1364
0.7583,1.1313
0.7593,1.1364
0.7601,1.1364
0.7608,1.1313
0.7619,1.1364
0.7627,1.1364
0.7634,1.1364
0.7643,1.1364
0.7650,1.1313
0.7657,1.1364
0.7665,1.1313
0.7676,1.1364
0.7684,1.1364
0.7693,1.1313
0.7705,1.1415
0.7715,1.1313
0.7723,1.1364
0.7730,1.1313
0.7737,1.1364
0.7743,1.1364
0.7750,1.1313
0.7757,1.1364
0.7765,1.1364
0.7771,1.1313
0.7779,1.1364
0.7787,1.1364
0.7794,1.1364
0.7801,1.1364
0.7809,1.1364
0.7816,1.1364
0.7823,1.1364
0.7830,1.1364
0.7840,1.1364
0.7850,1.1313
0.7861,1.1364
0.7870,1.1364
0.7878,1.1415
0.7887,1.1364
0.7896,1.1364
0.7905,1.1364
0.7912,1.1364
0.7920,1.1364
0.7927,1.1364
0.7933,1.1364
0.7941,1.1364
0.7947,1.1364
0.7954,1.1364
0.7961,1.1364
0.7968,1.1313
0.7974,1.1364
0.7982,1.1364
0.7989,1.1415
0.7995,1.1364
0.8000,1.1364
0.8006,1.1263
0.8011,1.1415
0.8017,1.1364
0.8022,1.1364
0.8028,1.1364
0.8034,1.1364
0.8039,1.1364
0.8045,1.1364
0.8050,1.1415
0.8055,1.1364
0.8061,1.1364
0.8067,1.1364
0.8072,1.1313
0.8078,1.1364
0.8084,1.1313
0.8091,1.1364
0.8097,1.1364
0.8104,1.1364
0.8111,1.1364
0.8118,1.1364
0.8124,1.1364
0.8131,1.1263
0.8138,1.1263
0.8144,1.1364
0.8151,1.1364
0.8158,1.1364
0.8164,1.1364
0.8171,1.1364
0.8177,1.1364
0.8185,1.1313
0.8191,1.1364
0.8198,1.1364
0.8205,1.1364
0.8212,1.1364
0.8218,1.1415
0.8225,1.1364
0.8232,1.1364
0.8238,1.1415
0.8245,1.1364
0.8251,1.1364
0.8258,1.1364
0.8264,1.1364
0.8271,1.1364
0.8277,1.1415
0.8284,1.1364
0.8291,1.1313
0.8297,1.1364
0.8304,1.1415
0.8311,1.1364
0.8317,1.1415
0.8324,1.1313
0.8330,1.1364
0.8337,1.1313
0.8343,1.1364
0.8350,1.1263
0.8357,1.1415
0.8363,1.1313
0.8370,1.1415
0.8377,1.1313
0.8384,1.1313
0.8390,1.1364
0.8397,1.1364
0.8404,1.1313
0.8410,1.1313
0.8417,1.1364
0.8423,1.1263
0.8430,1.1313
0.8437,1.1364
0.8443,1.1364
0.8449,1.1313
0.8456,1.1415
0.8463,1.1364
0.8469,1.1415
0.8475,1.1364
0.8482,1.1364
0.8489,1.1313
0.8497,1.1364
0.8503,1.1313
0.8510,1.1364
0.8517,1.1364
0.8523,1.1364
0.8530,1.1364
0.8537,1.1364
0.8544,1.1364
0.8551,1.1364
0.8557,1.1364
0.8563,1.1364
0.8570,1.1364
0.8576,1.1364
0.8582,1.1263
0.8588,1.1364
0.8595,1.1415
0.8602,1.1364
0.8609,1.1313
0.8615,1.1364
0.8622,1.1364
0.8631,1.1364
0.8640,1.1364
0.8650,1.1364
0.8658,1.1364
0.8668,1.1364
0.8675,1.1415
0.8682,1.1364
0.8691,1.1364
0.8701,1.1313
0.8710,1.1364
0.8720,1.1364
0.8729,1.1313
0.8737,1.1313
0.8744,1.1364
0.8752,1.1364
0.8759,1.1364
0.8767,1.1364
0.8774,1.1364
0.8783,1.1364
0.8790,1.1313
0.8799,1.1313
0.8806,1.1364
0.8814,1.1364
0.8823,1.1364
0.8831,1.1364
0.8839,1.1313
0.8846,1.1313
0.8853,1.1364
0.8861,1.1364
0.8869,1.1364
0.8877,1.1364
0.8884,1.1313
0.8892,1.1364
0.8899,1.1364
0.8907,1.1364
0.8914,1.1364
0.8922,1.1313
0.8930,1.1364
0.8938,1.1364
0.8945,1.1313
0.8953,1.1364
0.8961,1.1364
0.8969,1.1364
0.8976,1.1313
0.8983,1.1364
0.8990,1.1415
0.8997,1.1364
0.9004,1.1364
0.9011,1.1313
0.9018,1.1364
0.9025,1.1313
0.9032,1.1364
0.9039,1.1364
0.9046,1.1313
0.9053,1.1364
0.9059,1.1415
0.9067,1.1364
0.9075,1.1313
0.9082,1.1364
0.9090,1.1313
0.9097,1.1364
0.9105,1.1364
0.9113,1.1313
0.9121,1.1313
0.9129,1.1364
0.9136,1.1364
0.9143,1.1415
0.9150,1.1364
0.9157,1.1364
0.9164,1.1313
0.9174,1.1313
0.9184,1.1364
0.9193,1.1364
0.9200,1.1364
0.9207,1.1364
0.9214,1.1415
0.9224,1.1364
0.9232,1.1364
0.9241,1.1415
0.9250,1.1364
0.9259,1.1313
0.9269,1.1364
0.9276,1.1415
0.9284,1.1313
0.9291,1.1313
0.9297,1.1313
0.9304,1.1364
0.9311,1.1364
0.9318,1.1364
0.9325,1.1364
0.9332,1.1364
0.9339,1.1364
0.9346,1.1364
0.9353,1.1364
0.9360,1.1364
0.9367,1.1364
0.9374,1.1364
0.9381,1.1364
0.9388,1.1364
0.9395,1.1364
0.9402,1.1364
0.9409,1.1364
0.9416,1.1313
0.9423,1.1313
0.9430,1.1364
0.9436,1.1364
0.9443,1.1364
0.9450,1.1364
0.9458,1.1313
0.9464,1.1364
0.9471,1.1364
0.9478,1.1313
0.9485,1.1364
0.9491,1.1364
0.9498,1.1313
0.9505,1.1364
0.9512,1.1313
0.9519,1.1364
0.9526,1.1263
0.9533,1.1313
0.9541,1.1415
0.9548,1.1313
0.9555,1.1364
0.9561,1.1364
0.9568,1.1364
0.9575,1.1364
0.9582,1.1313
0.9588,1.1364
0.9595,1.1364
0.9602,1.1364
0.9609,1.1364
0.9616,1.1364
0.9623,1.1415
0.9630,1.1364
0.9636,1.1364
0.9643,1.1364
0.9650,1.1415
0.9657,1.1364
0.9664,1.1364
0.9671,1.1364
0.9677,1.1364
0.9685,1.1364
0.9692,1.1364
0.9702,1.1364
0.9710,1.1364
0.9718,1.1313
0.9726,1.1364
0.9733,1.1364
0.9739,1.1364
0.9746,1.1415
0.9753,1.1313
0.9759,1.1364
0.9766,1.1313
0.9772,1.1313
0.9778,1.1313
0.9785,1.1364
0.9792,1.1364
0.9799,1.1313
0.9807,1.1313
0.9815,1.1364
0.9822,1.1364
0.9830,1.1364
0.9838,1.1364
0.9845,1.1364
0.9853,1.1364
0.9860,1.1364
0.9872,1.1364
0.9880,1.1364
0.9887,1.1415
0.9895,1.1364
0.9903,1.1364
0.9910,1.1415
0.9918,1.1364
0.9925,1.1313
0.9932,1.1313
0.9939,1.1364
0.9947,1.1313
0.9954,1.1313
0.9961,1.1364
0.9968,1.1364
0.9975,1.1313
0.9982,1.1364
0.9989,1.1364
0.9997,1.1313
1.0004,1.1364
1.0012,1.1364
1.0019,1.1364
1.0025,1.1415
1.0031,1.1364
1.0037,1.1364
1.0043,1.1263
1.0048,1.1364
