Время [c],Напряжение[B]
1.0218,0.1725
1.0227,0.1725
1.0236,0.1725
1.0244,0.1776
1.0253,0.1725
1.0261,0.1725
1.0270,0.1725
1.0277,0.1776
1.0284,0.1776
1.0291,0.1725
1.0298,0.1725
1.0305,0.1674
1.0312,0.1725
1.0319,0.1674
1.0326,0.1725
1.0333,0.1725
1.0341,0.1725
1.0348,0.1725
1.0355,0.1725
1.0362,0.1725
1.0370,0.1725
1.0377,0.1725
1.0384,0.1725
1.0391,0.1725
1.0398,0.1725
1.0405,0.1725
1.0413,0.1776
1.0420,0.1725
1.0427,0.1725
1.0434,0.1725
1.0441,0.1725
1.0448,0.1776
1.0455,0.1674
1.0463,0.1674
1.0470,0.1725
1.0477,0.1725
1.0484,0.1674
1.0491,0.1776
1.0498,0.1725
1.0506,0.1776
1.0513,0.1725
1.0520,0.1725
1.0528,0.1776
1.0535,0.1725
1.0542,0.1725
1.0549,0.1725
1.0556,0.1674
1.0564,0.1674
1.0571,0.1725
1.0578,0.1725
1.0585,0.1674
1.0592,0.1674
1.0599,0.1776
1.0606,0.1674
1.0614,0.1725
1.0621,0.1725
1.0628,0.1674
1.0635,0.1725
1.0642,0.1725
1.0649,0.1674
1.0656,0.1725
1.0663,0.1674
1.0671,0.1725
1.0678,0.1674
1.0685,0.1674
1.0692,0.1725
1.0699,0.1776
1.0706,0.1725
1.0713,0.1725
1.0720,0.1674
1.0727,0.1725
1.0735,0.1725
1.0742,0.1725
1.0749,0.1674
1.0756,0.1674
1.0764,0.1725
1.0771,0.1725
1.0778,0.1674
1.0785,0.1674
1.0792,0.1725
1.0799,0.1776
1.0807,0.1674
1.0815,0.1725
1.0822,0.1674
1.0831,0.1725
1.0838,0.1725
1.0845,0.1674
1.0852,0.1725
1.0859,0.1674
1.0867,0.1674
1.0875,0.1725
1.0882,0.1725
1.0890,0.1674
1.0897,0.1725
1.0906,0.1725
1.0914,0.1776
1.0921,0.1674
1.0929,0.1674
1.0938,0.1725
1.0947,0.1674
1.0956,0.1725
1.0965,0.1674
1.0973,0.1725
1.0981,0.1674
1.0988,0.1725
1.0995,0.1674
1.1002,0.1725
1.1009,0.1725
1.1017,0.1674
1.1024,0.1725
1.1031,0.1725
1.1038,0.1674
1.1045,0.1725
1.1053,0.1725
1.1060,0.1725
1.1067,0.1725
1.1074,0.1725
1.1082,0.1725
1.1090,0.1674
1.1097,0.1776
1.1104,0.1674
1.1111,0.1674
1.1118,0.1725
1.1125,0.1674
1.1133,0.1674
1.1140,0.1725
1.1147,0.1725
1.1154,0.1725
1.1161,0.1725
1.1169,0.1674
1.1176,0.1725
1.1183,0.1776
1.1191,0.1725
1.1198,0.1674
1.1205,0.1725
1.1212,0.1776
1.1219,0.1725
1.1226,0.1725
1.1233,0.1725
1.1240,0.1674
1.1248,0.1776
1.1255,0.1674
1.1262,0.1725
1.1269,0.1725
1.1276,0.1674
1.1283,0.1674
1.1291,0.1776
1.1298,0.1725
1.1306,0.1725
1.1313,0.1674
1.1320,0.1674
1.1327,0.1776
1.1334,0.1725
1.1342,0.1674
1.1349,0.1674
1.1356,0.1674
1.1363,0.1725
1.1370,0.1725
1.1377,0.1725
1.1384,0.1674
1.1391,0.1725
1.1398,0.1674
1.1406,0.1725
1.1413,0.1725
1.1420,0.1725
1.1427,0.1725
1.1434,0.1674
1.1441,0.1725
1.1448,0.1725
1.1455,0.1725
1.1462,0.1674
1.1469,0.1725
1.1477,0.1776
1.1484,0.1725
1.1491,0.1725
1.1498,0.1674
1.1505,0.1674
1.1513,0.1725
1.1520,0.1725
1.1528,0.1674
1.1535,0.1725
1.1542,0.1674
1.1549,0.1725
1.1556,0.1674
1.1564,0.1674
1.1571,0.1674
1.1578,0.1674
1.1585,0.1725
1.1592,0.1674
1.1600,0.1674
1.1607,0.1674
1.1614,0.1674
1.1621,0.1674
1.1628,0.1776
1.1635,0.1674
1.1642,0.1674
1.1649,0.1674
1.1656,0.1674
1.1664,0.1674
1.1671,0.1674
1.1678,0.1725
1.1685,0.1674
1.1693,0.1674
1.1700,0.1674
1.1707,0.1725
1.1714,0.1725
1.1722,0.1674
1.1729,0.1776
1.1736,0.1725
1.1743,0.1776
1.1750,0.1725
1.1757,0.1725
1.1764,0.1674
1.1771,0.1725
1.1778,0.1674
1.1785,0.1776
1.1792,0.1725
1.1799,0.1674
1.1806,0.1725
1.1813,0.1674
1.1820,0.1674
1.1827,0.1674
1.1834,0.1674
1.1841,0.1674
1.1849,0.1725
1.1856,0.1725
1.1863,0.1674
1.1871,0.1725
1.1878,0.1725
1.1885,0.1674
1.1893,0.1776
1.1900,0.1674
1.1907,0.1674
1.1915,0.1725
1.1922,0.1674
1.1930,0.1725
1.1938,0.1674
1.1945,0.1674
1.1952,0.1674
1.1960,0.1776
1.1967,0.1776
1.1975,0.1725
1.1984,0.1725
1.1992,0.1674
1.2000,0.1725
1.2008,0.1725
1.2014,0.1674
1.2022,0.1725
1.2031,0.1725
1.2040,0.1674
1.2048,0.1725
1.2056,0.1725
1.2064,0.1674
1.2072,0.1674
1.2081,0.1725
1.2090,0.1776
1.2098,0.1776
1.2106,0.1674
1.2115,0.1725
1.2122,0.1674
1.2130,0.1776
1.2138,0.1674
1.2145,0.1776
1.2152,0.1725
1.2160,0.1725
1.2167,0.1725
1.2174,0.1725
1.2181,0.1725
1.2189,0.1674
1.2196,0.1725
1.2203,0.1725
1.2210,0.1725
1.2218,0.1674
1.2225,0.1674
1.2233,0.1725
1.2240,0.1725
1.2247,0.1674
1.2253,0.1725
1.2260,0.1674
1.2267,0.1674
1.2274,0.1725
1.2282,0.1674
1.2289,0.1674
1.2296,0.1674
1.2303,0.1674
1.2309,0.1725
1.2316,0.1725
1.2323,0.1725
1.2330,0.1674
1.2336,0.1725
1.2343,0.1725
1.2350,0.1674
1.2356,0.1674
1.2363,0.1674
1.2370,0.1674
1.2377,0.1674
1.2383,0.1725
1.2390,0.1674
1.2397,0.1674
1.2403,0.1776
1.2410,0.1776
1.2417,0.1776
1.2424,0.1674
1.2431,0.1776
1.2437,0.1674
1.2444,0.1674
1.2450,0.1674
1.2457,0.1725
1.2464,0.1674
1.2470,0.1674
1.2477,0.1725
1.2484,0.1725
1.2491,0.1674
1.2498,0.1674
1.2505,0.1674
1.2512,0.1674
1.2519,0.1674
1.2526,0.1674
1.2533,0.1674
1.2540,0.1674
1.2547,0.1674
1.2554,0.1674
1.2561,0.1725
1.2568,0.1674
1.2575,0.1725
1.2582,0.1674
1.2589,0.1776
1.2596,0.1725
1.2603,0.1725
1.2610,0.1623
1.2617,0.1725
1.2624,0.1674
1.2631,0.1725
1.2638,0.1674
1.2645,0.1674
1.2652,0.1674
1.2659,0.1725
1.2666,0.1674
1.2673,0.1725
1.2680,0.1674
1.2687,0.1674
1.2694,0.1725
1.2701,0.1674
1.2708,0.1674
1.2715,0.1725
1.2721,0.1674
1.2728,0.1725
1.2735,0.1725
1.2742,0.1674
1.2749,0.1725
1.2756,0.1674
1.2763,0.1725
1.2770,0.1776
1.2778,0.1725
1.2785,0.1674
1.2791,0.1674
1.2798,0.1776
1.2805,0.1674
1.2812,0.1725
1.2819,0.1725
1.2826,0.1674
1.2833,0.1674
1.2840,0.1674
1.2847,0.1725
1.2854,0.1674
1.2860,0.1725
1.2867,0.1674
1.2875,0.1623
1.2882,0.1674
1.2889,0.1725
1.2896,0.1725
1.2902,0.1776
1.2909,0.1674
1.2916,0.1674
1.2923,0.1725
1.2929,0.1725
1.2936,0.1674
1.2943,0.1674
1.2950,0.1674
1.2957,0.1725
1.2964,0.1674
1.2970,0.1725
1.2977,0.1725
1.2984,0.1674
1.2991,0.1674
1.2998,0.1674
1.3005,0.1674
1.3012,0.1674
1.3019,0.1674
1.3026,0.1674
1.3033,0.1674
1.3040,0.1674
1.3047,0.1674
1.3054,0.1725
1.3061,0.1725
1.3067,0.1674
1.3074,0.1674
1.3081,0.1725
1.3089,0.1674
1.3095,0.1725
1.3102,0.1725
1.3109,0.1674
1.3116,0.1725
1.3123,0.1725
1.3130,0.1623
1.3137,0.1725
1.3144,0.1674
1.3151,0.1674
1.3158,0.1725
1.3165,0.1725
1.3172,0.1674
1.3179,0.1725
1.3186,0.1674
1.3193,0.1674
1.3199,0.1674
1.3207,0.1725
1.3214,0.1674
1.3220,0.1674
1.3227,0.1674
1.3234,0.1674
1.3241,0.1674
1.3248,0.1674
1.3256,0.1674
1.3263,0.1725
1.3270,0.1674
1.3276,0.1674
1.3283,0.1674
1.3290,0.1725
1.3296,0.1725
1.3304,0.1725
1.3310,0.1674
1.3317,0.1674
1.3324,0.1674
1.3331,0.1725
1.3339,0.1674
1.3346,0.1623
1.3353,0.1674
1.3360,0.1674
1.3367,0.1674
1.3374,0.1623
1.3381,0.1725
1.3387,0.1674
1.3394,0.1725
1.3402,0.1674
1.3409,0.1725
1.3416,0.1674
1.3423,0.1674
1.3429,0.1725
1.3436,0.1674
1.3443,0.1725
1.3451,0.1623
1.3457,0.1725
1.3464,0.1674
1.3471,0.1674
1.3478,0.1725
1.3485,0.1674
1.3492,0.1725
1.3499,0.1674
1.3506,0.1623
1.3513,0.1674
1.3520,0.1674
1.3527,0.1674
1.3534,0.1674
1.3540,0.1725
1.3548,0.1674
1.3555,0.1674
1.3562,0.1674
1.3569,0.1725
1.3576,0.1674
1.3583,0.1674
1.3590,0.1674
1.3597,0.1725
1.3606,0.1674
1.3614,0.1674
1.3622,0.1725
1.3631,0.1674
1.3640,0.1725
1.3649,0.1623
1.3656,0.1725
1.3663,0.1725
1.3672,0.1674
1.3680,0.1674
1.3688,0.1725
1.3697,0.1725
1.3707,0.1674
1.3716,0.1725
1.3725,0.1674
1.3734,0.1725
1.3744,0.1674
1.3752,0.1674
1.3759,0.1674
1.3767,0.1674
1.3774,0.1674
1.3781,0.1623
1.3790,0.1674
1.3797,0.1674
1.3806,0.1674
1.3815,0.1725
1.3823,0.1674
1.3832,0.1725
1.3841,0.1725
1.3849,0.1674
1.3858,0.1674
1.3867,0.1776
1.3875,0.1674
1.3883,0.1725
1.3892,0.1725
1.3899,0.1674
1.3907,0.1725
1.3914,0.1674
1.3921,0.1674
1.3929,0.1674
1.3937,0.1725
1.3945,0.1674
1.3953,0.1674
1.3961,0.1674
1.3969,0.1725
1.3976,0.1725
1.3984,0.1674
1.3992,0.1674
1.4000,0.1674
1.4006,0.1725
1.4013,0.1725
1.4020,0.1674
1.4027,0.1725
1.4034,0.1674
1.4041,0.1623
1.4048,0.1674
1.4055,0.1674
1.4062,0.1623
1.4069,0.1725
1.4075,0.1674
1.4083,0.1674
1.4091,0.1725
1.4100,0.1725
1.4109,0.1674
1.4116,0.1674
1.4122,0.1725
1.4129,0.1674
1.4136,0.1674
1.4143,0.1674
1.4150,0.1674
1.4157,0.1674
1.4163,0.1674
1.4170,0.1725
1.4177,0.1725
1.4183,0.1725
1.4190,0.1674
1.4197,0.1725
1.4204,0.1725
1.4210,0.1725
1.4217,0.1725
1.4223,0.1674
1.4230,0.1725
1.4237,0.1674
1.4243,0.1725
1.4250,0.1674
1.4256,0.1623
1.4263,0.1674
1.4269,0.1674
1.4278,0.1674
1.4286,0.1674
1.4293,0.1725
1.4300,0.1674
1.4308,0.1674
1.4316,0.1674
1.4325,0.1674
1.4334,0.1674
1.4345,0.1674
1.4354,0.1725
1.4363,0.1674
1.4371,0.1674
1.4381,0.1725
1.4390,0.1674
1.4398,0.1674
1.4404,0.1674
1.4411,0.1725
1.4417,0.1674
1.4424,0.1674
1.4432,0.1674
1.4440,0.1725
1.4447,0.1623
1.4454,0.1674
1.4461,0.1674
1.4467,0.1674
1.4475,0.1674
1.4481,0.1674
1.4487,0.1674
1.4496,0.1623
1.4503,0.1674
1.4510,0.1674
1.4516,0.1674
1.4523,0.1674
1.4530,0.1674
1.4536,0.1674
1.4543,0.1674
1.4550,0.1725
1.4556,0.1725
1.4563,0.1725
1.4570,0.1674
1.4577,0.1674
1.4583,0.1674
1.4590,0.1674
1.4598,0.1623
1.4605,0.1674
1.4613,0.1674
1.4620,0.1674
1.4628,0.1725
1.4635,0.1725
1.4642,0.1674
1.4649,0.1674
1.4657,0.1725
1.4666,0.1674
1.4676,0.1623
1.4684,0.1674
1.4691,0.1674
1.4698,0.1725
1.4705,0.1725
1.4712,0.1725
1.4719,0.1674
1.4726,0.1725
1.4733,0.1725
1.4739,0.1725
1.4746,0.1674
1.4753,0.1725
1.4760,0.1674
1.4767,0.1674
1.4775,0.1674
1.4783,0.1674
1.4791,0.1725
1.4798,0.1674
1.4805,0.1725
1.4815,0.1674
1.4824,0.1725
1.4832,0.1674
1.4841,0.1674
1.4850,0.1674
1.4857,0.1674
1.4863,0.1674
1.4870,0.1674
1.4877,0.1623
1.4883,0.1623
1.4890,0.1623
1.4896,0.1674
1.4902,0.1674
1.4908,0.1674
1.4914,0.1674
1.4920,0.1725
1.4927,0.1725
1.4933,0.1674
1.4939,0.1674
1.4945,0.1725
1.4951,0.1623
1.4957,0.1674
1.4963,0.1725
1.4970,0.1674
1.4976,0.1674
1.4982,0.1725
1.4988,0.1725
1.4994,0.1725
1.5001,0.1623
1.5007,0.1725
1.5014,0.1725
1.5020,0.1725
1.5027,0.1725
1.5033,0.1674
1.5039,0.1725
1.5046,0.1674
1.5052,0.1674
1.5059,0.1674
1.5065,0.1725
1.5072,0.1674
1.5079,0.1725
1.5086,0.1725
1.5093,0.1725
1.5100,0.1725
1.5107,0.1725
1.5114,0.1674
1.5121,0.1674
1.5128,0.1674
1.5136,0.1623
1.5143,0.1674
1.5150,0.1674
1.5157,0.1674
1.5164,0.1623
1.5172,0.1674
1.5178,0.1674
1.5186,0.1725
1.5192,0.1725
1.5199,0.1725
1.5206,0.1674
1.5213,0.1674
1.5220,0.1725
1.5228,0.1725
1.5235,0.1674
1.5242,0.1674
1.5249,0.1674
1.5256,0.1674
1.5263,0.1725
1.5269,0.1674
1.5276,0.1674
1.5283,0.1674
1.5290,0.1725
1.5297,0.1674
1.5304,0.1725
1.5312,0.1674
1.5319,0.1623
1.5326,0.1674
1.5333,0.1674
1.5340,0.1674
1.5347,0.1674
1.5354,0.1674
1.5360,0.1674
1.5367,0.1674
1.5374,0.1674
1.5381,0.1674
1.5388,0.1674
1.5396,0.1725
1.5402,0.1725
1.5409,0.1725
1.5416,0.1674
1.5423,0.1674
1.5430,0.1674
1.5436,0.1674
1.5444,0.1674
1.5450,0.1674
1.5458,0.1674
1.5465,0.1674
1.5472,0.1725
1.5479,0.1725
1.5486,0.1725
1.5493,0.1674
1.5500,0.1725
1.5508,0.1725
1.5515,0.1623
1.5522,0.1674
1.5529,0.1725
1.5536,0.1674
1.5543,0.1674
1.5550,0.1674
1.5557,0.1674
1.5564,0.1674
1.5571,0.1674
1.5578,0.1674
1.5585,0.1674
1.5592,0.1725
1.5599,0.1623
1.5606,0.1674
1.5612,0.1725
1.5619,0.1674
1.5627,0.1674
1.5633,0.1674
1.5640,0.1674
1.5647,0.1725
1.5654,0.1725
1.5661,0.1674
1.5668,0.1725
1.5676,0.1674
1.5683,0.1674
1.5690,0.1674
1.5697,0.1674
1.5704,0.1725
1.5711,0.1725
1.5718,0.1674
1.5725,0.1674
1.5732,0.1725
1.5739,0.1674
1.5746,0.1674
1.5753,0.1674
1.5760,0.1725
1.5767,0.1674
1.5774,0.1674
1.5781,0.1674
1.5788,0.1725
1.5795,0.1674
1.5802,0.1725
1.5809,0.1674
1.5815,0.1674
1.5823,0.1674
1.5829,0.1674
1.5837,0.1725
1.5843,0.1623
1.5851,0.1674
1.5857,0.1674
1.5864,0.1674
1.5871,0.1674
1.5878,0.1674
1.5885,0.1623
1.5892,0.1674
1.5900,0.1725
1.5906,0.1674
1.5913,0.1674
1.5920,0.1623
1.5928,0.1725
1.5935,0.1674
1.5942,0.1674
1.5948,0.1674
1.5954,0.1674
1.5960,0.1674
1.5966,0.1674
1.5973,0.1674
1.5979,0.1674
1.5986,0.1674
1.5992,0.1674
1.5999,0.1674
1.6005,0.1623
1.6011,0.1674
1.6018,0.1674
1.6024,0.1725
1.6030,0.1674
1.6036,0.1674
1.6042,0.1674
1.6048,0.1674
1.6055,0.1674
1.6062,0.1674
1.6069,0.1674
1.6077,0.1674
1.6084,0.1674
1.6091,0.1674
1.6098,0.1725
1.6106,0.1725
1.6113,0.1674
1.6120,0.1725
1.6127,0.1674
1.6134,0.1674
1.6140,0.1623
1.6147,0.1725
1.6154,0.1623
1.6161,0.1725
1.6169,0.1674
1.6175,0.1623
1.6182,0.1674
1.6189,0.1725
1.6196,0.1725
1.6203,0.1674
1.6209,0.1674
1.6216,0.1674
1.6222,0.1674
1.6228,0.1725
1.6235,0.1725
1.6241,0.1725
1.6247,0.1674
1.6253,0.1674
1.6260,0.1725
1.6267,0.1623
1.6273,0.1623
1.6280,0.1674
1.6287,0.1674
1.6294,0.1725
1.6302,0.1674
1.6309,0.1674
1.6317,0.1674
1.6324,0.1674
1.6332,0.1725
1.6339,0.1674
1.6346,0.1674
1.6353,0.1674
1.6360,0.1674
1.6367,0.1674
1.6374,0.1674
1.6382,0.1623
1.6389,0.1674
1.6396,0.1674
1.6404,0.1674
1.6411,0.1674
1.6419,0.1725
1.6426,0.1674
1.6433,0.1674
1.6441,0.1674
1.6447,0.1725
1.6454,0.1674
1.6462,0.1674
1.6468,0.1674
1.6475,0.1674
1.6482,0.1674
1.6489,0.1725
1.6496,0.1725
1.6503,0.1725
1.6510,0.1725
1.6517,0.1674
1.6524,0.1674
1.6532,0.1725
1.6540,0.1674
1.6548,0.1674
1.6556,0.1674
1.6563,0.1674
1.6570,0.1725
1.6578,0.1674
1.6585,0.1674
1.6593,0.1674
1.6600,0.1674
1.6608,0.1674
1.6615,0.1674
1.6622,0.1674
1.6629,0.1674
1.6637,0.1725
1.6645,0.1623
1.6652,0.1725
1.6659,0.1725
1.6666,0.1674
1.6672,0.1674
1.6680,0.1674
1.6687,0.1674
1.6694,0.1725
1.6701,0.1674
1.6708,0.1674
1.6714,0.1623
1.6721,0.1674
1.6729,0.1674
1.6736,0.1623
1.6743,0.1674
1.6750,0.1674
1.6757,0.1674
1.6764,0.1725
1.6771,0.1674
1.6778,0.1725
1.6785,0.1674
1.6792,0.1623
1.6800,0.1674
1.6807,0.1674
1.6814,0.1725
1.6822,0.1674
1.6829,0.1674
1.6837,0.1674
1.6844,0.1725
1.6852,0.1674
1.6859,0.1725
1.6867,0.1674
1.6874,0.1725
1.6881,0.1674
1.6889,0.1674
1.6896,0.1674
1.6904,0.1674
1.6911,0.1725
1.6918,0.1674
1.6926,0.1725
1.6932,0.1674
1.6939,0.1674
1.6946,0.1674
1.6953,0.1725
1.6960,0.1674
1.6967,0.1674
1.6974,0.1674
1.6981,0.1674
1.6988,0.1725
1.6995,0.1674
1.7002,0.1674
1.7008,0.1725
1.7015,0.1674
1.7021,0.1776
1.7028,0.1674
1.7035,0.1674
1.7042,0.1623
1.7049,0.1674
1.7056,0.1674
1.7063,0.1674
1.7070,0.1623
1.7090,0.1674
1.7097,0.1674
1.7104,0.1674
1.7110,0.1674
1.7117,0.1623
1.7123,0.1623
1.7130,0.1725
1.7136,0.1674
1.7149,0.1674
1.7156,0.1674
1.7163,0.1623
1.7171,0.1674
1.7178,0.1674
1.7186,0.1674
1.7193,0.1674
1.7200,0.1674
1.7208,0.1674
1.7215,0.1725
1.7222,0.1674
1.7229,0.1725
1.7236,0.1674
1.7244,0.1623
1.7251,0.1674
1.7258,0.1674
1.7265,0.1674
1.7272,0.1623
1.7278,0.1674
1.7286,0.1725
1.7292,0.1674
1.7300,0.1674
1.7307,0.1674
1.7314,0.1674
1.7321,0.1674
1.7328,0.1674
1.7335,0.1725
1.7342,0.1674
1.7349,0.1674
1.7356,0.1674
1.7363,0.1725
1.7370,0.1674
1.7377,0.1674
1.7384,0.1674
1.7392,0.1674
1.7399,0.1674
1.7406,0.1725
1.7413,0.1725
1.7420,0.1725
1.7427,0.1674
1.7434,0.1674
1.7441,0.1725
1.7448,0.1725
1.7455,0.1725
1.7462,0.1674
1.7469,0.1674
1.7476,0.1674
1.7483,0.1674
1.7490,0.1674
1.7496,0.1623
1.7503,0.1623
1.7510,0.1674
1.7517,0.1674
1.7524,0.1725
1.7531,0.1623
1.7537,0.1725
1.7544,0.1674
1.7551,0.1674
1.7558,0.1674
1.7564,0.1725
1.7570,0.1674
1.7577,0.1674
1.7584,0.1725
1.7590,0.1674
1.7597,0.1674
1.7603,0.1674
1.7610,0.1674
1.7616,0.1725
1.7623,0.1674
1.7629,0.1674
1.7635,0.1674
1.7642,0.1674
1.7648,0.1725
1.7654,0.1674
1.7660,0.1674
1.7667,0.1674
1.7673,0.1725
1.7679,0.1674
1.7686,0.1674
1.7692,0.1674
1.7699,0.1674
1.7705,0.1674
1.7712,0.1674
1.7718,0.1674
1.7725,0.1674
1.7731,0.1623
1.7738,0.1674
1.7744,0.1674
1.7751,0.1674
1.7757,0.1674
1.7764,0.1674
1.7770,0.1674
1.7777,0.1674
1.7783,0.1623
1.7789,0.1674
1.7796,0.1725
1.7802,0.1674
1.7809,0.1674
1.7815,0.1674
1.7821,0.1674
1.7828,0.1674
1.7835,0.1674
1.7841,0.1674
1.7848,0.1674
1.7856,0.1674
1.7863,0.1674
1.7871,0.1725
1.7878,0.1623
1.7886,0.1674
1.7893,0.1674
1.7900,0.1725
1.7906,0.1725
1.7913,0.1674
1.7920,0.1725
1.7927,0.1674
1.7934,0.1725
1.7940,0.1674
1.7947,0.1674
1.7953,0.1674
1.7960,0.1674
1.7967,0.1674
1.7973,0.1674
1.7980,0.1674
1.7987,0.1674
1.7993,0.1725
1.8000,0.1725
1.8006,0.1725
1.8013,0.1674
1.8020,0.1623
1.8026,0.1674
1.8033,0.1674
1.8040,0.1725
1.8046,0.1674
1.8052,0.1674
1.8059,0.1674
1.8066,0.1674
1.8073,0.1725
1.8079,0.1674
1.8086,0.1623
1.8093,0.1674
1.8100,0.1623
1.8107,0.1725
1.8113,0.1674
1.8119,0.1725
1.8126,0.1725
1.8133,0.1674
1.8139,0.1674
1.8146,0.1725
1.8153,0.1674
1.8159,0.1674
1.8166,0.1623
1.8173,0.1725
1.8180,0.1725
1.8186,0.1674
1.8193,0.1725
1.8200,0.1725
1.8206,0.1674
1.8213,0.1674
1.8220,0.1674
1.8226,0.1674
1.8233,0.1674
1.8240,0.1674
1.8247,0.1674
1.8253,0.1623
1.8260,0.1725
1.8266,0.1674
1.8273,0.1674
1.8279,0.1674
1.8286,0.1674
1.8293,0.1674
1.8299,0.1674
1.8305,0.1674
1.8312,0.1674
1.8319,0.1674
1.8325,0.1674
1.8332,0.1674
1.8339,0.1674
1.8346,0.1674
1.8352,0.1674
1.8359,0.1674
1.8365,0.1674
1.8371,0.1725
1.8378,0.1674
1.8384,0.1623
1.8391,0.1725
1.8397,0.1674
1.8403,0.1725
1.8410,0.1674
1.8417,0.1674
1.8424,0.1623
1.8431,0.1674
1.8438,0.1725
1.8444,0.1674
1.8451,0.1674
1.8458,0.1725
1.8464,0.1674
1.8471,0.1623
1.8478,0.1674
1.8485,0.1674
1.8491,0.1725
1.8498,0.1725
1.8505,0.1674
1.8512,0.1623
1.8518,0.1725
1.8525,0.1674
1.8532,0.1674
1.8538,0.1674
1.8544,0.1674
1.8551,0.1674
1.8557,0.1674
1.8564,0.1674
1.8571,0.1674
1.8577,0.1623
1.8584,0.1674
1.8590,0.1674
1.8597,0.1674
1.8604,0.1725
1.8610,0.1674
1.8617,0.1674
1.8623,0.1674
1.8630,0.1725
1.8637,0.1725
1.8644,0.1674
1.8650,0.1674
1.8657,0.1725
1.8663,0.1674
1.8670,0.1674
1.8677,0.1623
1.8684,0.1674
1.8690,0.1725
1.8697,0.1674
1.8703,0.1674
1.8710,0.1674
1.8716,0.1674
1.8722,0.1674
1.8729,0.1725
1.8736,0.1674
1.8742,0.1674
1.8749,0.1725
1.8755,0.1623
1.8762,0.1674
1.8769,0.1674
1.8775,0.1674
1.8781,0.1725
1.8787,0.1674
1.8793,0.1674
1.8799,0.1674
1.8804,0.1674
1.8810,0.1725
1.8816,0.1674
1.8822,0.1674
1.8828,0.1674
1.8834,0.1674
1.8840,0.1674
1.8846,0.1674
1.8852,0.1725
1.8858,0.1674
1.8864,0.1674
1.8871,0.1623
1.8877,0.1674
1.8883,0.1674
1.8889,0.1674
1.8896,0.1674
1.8902,0.1674
1.8908,0.1674
1.8914,0.1725
1.8920,0.1674
1.8926,0.1674
1.8932,0.1674
1.8938,0.1725
1.8944,0.1674
1.8950,0.1674
1.8956,0.1674
1.8962,0.1674
1.8968,0.1623
1.8974,0.1674
1.8980,0.1674
1.8986,0.1674
1.8992,0.1674
1.8999,0.1623
1.9005,0.1623
1.9012,0.1623
1.9018,0.1674
1.9025,0.1725
1.9031,0.1674
1.9037,0.1674
1.9044,0.1674
1.9050,0.1674
1.9057,0.1674
1.9064,0.1674
1.9071,0.1674
1.9080,0.1674
1.9089,0.1674
1.9097,0.1674
1.9104,0.1623
1.9111,0.1674
1.9118,0.1674
1.9124,0.1674
1.9131,0.1674
1.9138,0.1674
1.9146,0.1674
1.9154,0.1674
1.9163,0.1725
1.9170,0.1674
1.9177,0.1674
1.9186,0.1674
1.9193,0.1725
1.9202,0.1623
1.9209,0.1674
1.9217,0.1674
1.9225,0.1725
1.9232,0.1674
1.9239,0.1725
1.9246,0.1674
1.9252,0.1674
1.9259,0.1725
1.9266,0.1725
1.9272,0.1674
1.9279,0.1674
1.9286,0.1674
1.9293,0.1725
1.9300,0.1674
1.9307,0.1725
1.9313,0.1674
1.9320,0.1674
1.9326,0.1674
1.9332,0.1674
1.9338,0.1674
1.9345,0.1674
1.9351,0.1623
1.9357,0.1674
1.9363,0.1674
1.9369,0.1725
1.9375,0.1725
1.9381,0.1674
1.9386,0.1674
1.9392,0.1623
1.9398,0.1674
1.9404,0.1674
1.9410,0.1725
1.9416,0.1674
1.9422,0.1674
1.9428,0.1674
1.9434,0.1725
1.9440,0.1725
1.9446,0.1674
1.9452,0.1674
1.9458,0.1674
1.9464,0.1674
1.9470,0.1725
1.9476,0.1674
1.9482,0.1623
1.9488,0.1674
1.9494,0.1674
1.9501,0.1674
1.9507,0.1725
1.9513,0.1725
1.9519,0.1725
1.9526,0.1725
1.9532,0.1725
1.9538,0.1674
1.9545,0.1725
1.9551,0.1725
1.9558,0.1674
1.9564,0.1725
1.9571,0.1725
1.9577,0.1674
1.9583,0.1776
1.9590,0.1725
1.9596,0.1674
1.9603,0.1674
1.9609,0.1674
1.9616,0.1725
1.9622,0.1725
1.9629,0.1725
2.9738,0.1725
2.9746,0.1776
2.9753,0.1725
2.9761,0.1776
2.9768,0.1725
2.9776,0.1725
2.9783,0.1725
2.9790,0.1725
2.9797,0.1725
2.9803,0.1776
2.9810,0.1725
2.9816,0.1725
2.9823,0.1725
2.9830,0.1776
2.9837,0.1776
2.9844,0.1725
2.9851,0.1725
2.9858,0.1776
2.9865,0.1725
2.9872,0.1776
2.9880,0.1776
2.9887,0.1776
2.9894,0.1776
2.9901,0.1725
2.9908,0.1725
2.9915,0.1725
2.9922,0.1725
2.9928,0.1776
2.9935,0.1725
2.9942,0.1725
2.9949,0.1725
2.9956,0.1725
2.9963,0.1725
2.9970,0.1725
2.9977,0.1776
2.9984,0.1776
2.9991,0.1725
3.0000,0.1725
3.0008,0.1776
3.0018,0.1725
3.0027,0.1776
3.0036,0.1725
3.0044,0.1725
3.0053,0.1725
3.0063,0.1725
3.0074,0.1725
3.0085,0.1674
3.0093,0.1725
3.0099,0.1776
3.0106,0.1725
3.0113,0.1725
3.0122,0.1776
3.0132,0.1776
3.0139,0.1674
3.0145,0.1725
3.0152,0.1674
3.0157,0.1725
3.0164,0.1725
